0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 4)","(0, 9)","(0, 8)","(0, 10)","(0, 1)","(0, 11)","(0, 17)","(0, 6)","(0, 3)","(0, 16)","(1, 13)","(1, 10)","(1, 7)","(1, 12)","(1, 3)","(1, 9)","(2, 4)","(2, 5)","(2, 17)","(2, 16)","(2, 7)","(2, 12)","(2, 3)","(2, 14)","(2, 8)","(2, 11)","(2, 9)","(3, 5)","(3, 6)","(3, 17)","(3, 16)","(3, 11)","(3, 4)","(3, 13)","(3, 12)","(3, 10)","(4, 5)","(4, 13)","(4, 11)","(4, 15)","(4, 6)","(4, 16)","(5, 6)","(5, 7)","(5, 8)","(5, 10)","(5, 15)","(5, 16)","(5, 14)","(6, 10)","(6, 11)","(6, 14)","(6, 16)","(6, 12)","(6, 9)","(6, 17)","(7, 9)","(7, 10)","(7, 12)","(7, 17)","(7, 16)","(7, 14)","(7, 11)","(8, 9)","(8, 15)","(8, 17)","(8, 10)","(8, 11)","(9, 10)","(9, 11)","(9, 16)","(9, 13)","(9, 15)","(9, 14)","(10, 16)","(10, 11)","(10, 17)","(11, 17)","(11, 13)","(11, 12)","(11, 15)","(12, 13)","(12, 14)","(12, 16)","(12, 17)","(13, 16)","(13, 15)","(14, 15)","(14, 17)","(15, 17)"
341,211
2,1,7,12,3,9,5,10,17,16,11,13,14,6,0,8,15,4
5,1,3,7,10,17,16,2,11,12,14,8,15,6,0,13,9,4
7,0,9,10,17,16,1,11,8,6,2,15,14,3,12,13,4,5
12,0,16,17,6,1,11,3,2,10,7,13,9,4,8,5,14,15
13,0,1,4,11,3,16,9,10,7,12,2,15,6,5,17,8,14
14,1,12,7,9,13,16,2,6,11,15,4,3,5,10,0,17,8
15,0,8,4,11,9,17,5,2,13,6,16,3,10,7,14,12,1
0,1,2,4,9,8,11,17,3,16,7,12,13,15,6,5,10,14
0,4,2,9,8,11,17,3,16,6,13,15,10,7,14,1,5,12
0,6,2,4,9,8,11,17,3,16,5,14,12,13,15,10,7,1
0,8,1,9,10
0,11,2,4,9,8,17,3,16,13,15,6,5,10,7,14,1,12
0,16,2,4,9,8,11,17,3,13,15,6,5,10,7,14,1,12
0,17,2,4,9,8,11,3,16,15,6,13,5,10,7,14,1,12
1,7,8,0,10,9,5,2,17,11,16,4,6,3,15,14,12,13
1,12,2,7,3,9,5,10,17,16,11,6,13,0,14,8,15,4
1,13,2,7,12,3,9,4,11,16,5,10,17,14,6,0,15,8
2,3,1,7,12,9,5,10,17,16,11,13,14,6,0,8,15,4
3,5,1,7,10,2,12,17,16,11,9,8,14,6,15,0,13,4
3,12,0,16,17,6,1,11,2,10,7,13,9,4,8,5,14,15
3,13,0,1,4,11,16,9,10,7,12,2,15,6,5,17,8,14
4,2,1,0,13,3,7,12,9,8,11,17,16,10,6,5,14,15
4,5,1,0,13,3,7,10,8,6,16,9,11,17,15,12,2,14
4,13,2,12,11,3,16,9,6,14,7,1,0,10,15,5,17,8
4,15,3,5,11,13,17,6,7,2,8,10,16,14,12,0,9,1
5,2,1,3,7,10,12,9,17,16,11,6,13,0,8,14,15,4
6,5,2,3,11,14,16,12,9,4,17,13,1,0,10,15,8,7
6,12,2,5,3,11,14,16,9,4,17,7,8,10,15,13,1,0
6,14,4,15,2,5,11,9,17,8,16,12,3,7,10,0,13,1
8,2,4,5,0,15,11,6,3,10,16,7,9,17,14,12,13,1
8,5,1,0,9,10,3,7,4,6,16,11,17,2,15,14,13,12
8,15,4,5,0,2,11,6,3,10,16,7,9,17,14,12,13,1
9,2,6,4,5,17,16,12,3,14,11,0,13,15,7,8,10,1
9,7,0,10,17,16,1,11,14,2,8,15,6,3,12,13,4,5
9,13,0,1,4,11,3,16,10,7,12,2,15,6,5,17,8,14
9,14,1,12,7,13,16,2,6,11,15,4,3,5,10,0,17,8
9,15,0,8,4,11,17,5,2,13,6,16,3,14,7,10,12,1
10,5,2,9,7,16,11,8,17,3,6,15,14,0,13,1,12,4
10,7,0,9,17,16,1,11,8,6,2,15,14,3,12,13,4,5
11,2,1,9,3,0,13,10,12,7,6,16,14,5,17,4,8,15
11,7,1,9,3,0,13,10,12,6,2,16,14,5,17,4,8,15
11,12,1,9,3,0,13,10,7,6,2,16,14,5,17,4,8,15
11,13,2,12,4,3,16,9,6,14,7,1,0,15,10,5,17,8
11,15,3,5,4,13,17,6,7,2,8,10,16,14,0,12,9,1
14,2,4,15,6,5,8,11,9,17,3,16,12,0,10,7,13,1
16,2,1,12,3,10,7,13,9,0,17,6,11,14,5,8,4,15
16,5,1,12,3,10,7,13,9,0,14,2,6,17,11,4,15,8
16,7,1,12,3,10,13,9,0,17,6,11,14,2,5,4,15,8
16,12,1,3,10,7,13,9,0,5,17,2,11,6,4,14,15,8
16,13,2,12,4,11,3,9,6,14,7,1,0,15,10,5,17,8
17,2,1,3,12,7,0,10,9,5,16,11,6,13,14,4,8,15
17,7,1,3,12,0,10,5,16,2,11,6,9,8,15,14,4,13
17,12,1,3,7,0,10,5,16,2,11,9,6,8,15,14,4,13
17,14,1,3,12,7,0,10,9,5,6,2,16,11,13,8,15,4
17,15,7,14,5,11,9,12,6,2,3,8,10,4,16,0,13,1
0,1,3,9,6,16,2,11,13,10,12,5,14,4,17,7,8,15
0,3,4,5,8,10,6,16,17,2,11,15,9,14,7,12,13,1
0,3,6,2,4,9,8,11,17,16,5,14,12,13,15,10,1,7
0,3,11,2,4,9,8,17,16,13,15,6,5,10,1,7,14,12
0,3,16,2,4,9,8,11,17,13,15,6,5,10,1,7,14,12
0,3,17,5,4,8,10,6,16,14,2,7,15,11,9,12,13,1
0,8,9,1,10
0,9,1,7,10,11,17,16,3,13,12,6,4,2,14,8,15,5
0,9,6,8,5,10,11,17,4,3,16,7,2,15,14,13,1,12
0,9,11,5,4,8,10,6,3,16,7,2,15,14,13,17,12,1
0,9,16,5,4,8,10,6,3,7,2,15,14,13,11,17,12,1
0,10,1,2,4,9,8,11,17,3,16,7,5,12,6,13,15,14
0,10,6,2,4,9,8,11,17,3,16,7,5,14,12,13,15,1
0,10,8,1,9
0,10,11,2,4,9,8,17,3,16,7,5,6,13,15,14,1,12
0,10,16,2,4,9,8,11,17,3,7,5,6,13,15,14,1,12
0,10,17,2,4,9,8,11,3,16,7,5,6,15,13,14,1,12
1,3,10
1,3,12,11,13,0,10,7,9,4,16,17,6,5,2,14,15,8
1,3,13,11,0,10,7,12,9,4,16,17,6,5,2,14,15,8
1,7,9,8,0,10,5,2,17,11,16,4,6,3,15,14,12,13
1,9,13,14,7,12,15,16,11,5,17,2,6,3,10,0,4,8
1,10,7,8,0,9,5,2,17,11,16,4,6,3,15,14,12,13
2,3,4,1,7,12,9,0,13,5,10,17,16,11,6,14,15,8
3,4,5,1,0,13,7,10,8,6,16,9,11,17,15,12,2,14
3,4,13,10,5,0,11,6,16,1,9,15,8,7,2,14,12,17
3,5,2,1,7,10,12,9,17,16,11,8,6,14,13,0,15,4
