0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 16)","(0, 15)","(0, 3)","(0, 14)","(0, 4)","(0, 5)","(0, 12)","(0, 6)","(0, 7)","(1, 2)","(1, 3)","(1, 16)","(1, 4)","(1, 15)","(1, 14)","(1, 6)","(1, 13)","(1, 10)","(1, 8)","(2, 3)","(2, 5)","(2, 16)","(2, 6)","(2, 15)","(2, 7)","(2, 10)","(2, 13)","(2, 12)","(3, 5)","(3, 16)","(3, 8)","(3, 9)","(3, 12)","(3, 14)","(4, 5)","(4, 6)","(4, 16)","(4, 15)","(4, 14)","(4, 11)","(4, 7)","(5, 8)","(5, 10)","(5, 15)","(5, 14)","(5, 13)","(6, 8)","(6, 9)","(6, 11)","(6, 13)","(6, 12)","(6, 7)","(6, 10)","(7, 8)","(7, 10)","(7, 11)","(7, 12)","(7, 13)","(7, 14)","(8, 9)","(8, 10)","(8, 11)","(8, 15)","(9, 10)","(9, 11)","(9, 14)","(9, 15)","(9, 12)","(10, 12)","(10, 13)","(10, 11)","(11, 12)","(11, 13)","(11, 14)","(11, 15)","(11, 16)","(12, 14)","(12, 15)","(12, 16)","(12, 13)","(13, 14)","(13, 16)","(13, 15)","(14, 15)","(14, 16)"
287,194
0,2,16,15,3,5,12,6,7,14,1,11,4,13,9,8,10
1,0,3,16,4,15,14,6,5,2,8,9,12,11,13,7,10
2,0,3,5,16,6,15,7,12,1,8,9,14,4,13,10,11
8,0,7,6,5,3,15,10,2,13,4,14,12,11,9,1,16
9,2,10,6,3,15,12,8,5,1,13,11,0,4,14,7,16
10,0,12,7,5,6,14,15,2,3,13,8,4,11,1,9,16
11,3,12,9,8,14,16,10,15,7,6,5,1,2,13,0,4
13,0,6,7,14,12,5,16,15,4,9,1,11,8,2,10,3
0,3,4,1,5,16,14,15,6,2,13,10,8,12,9,11,7
1,2,0,3,16,4,15,14,6,5,7,12,8,9,11,13,10
3,1,0,16,4,15,14,6,2,12,11,13,5,9,8,7,10
3,2,0,5,16,6,15,7,12,4,14,13,8,10,1,11,9
3,8,0,7,6,5,15,2,12,14,10,13,4,11,9,1,16
3,9,7,2,0,8,12,14,10,11,6,15,5,16,1,13,4
