0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 13)","(0, 2)","(0, 12)","(0, 3)","(0, 9)","(0, 6)","(0, 8)","(0, 7)","(0, 1)","(0, 11)","(0, 10)","(0, 4)","(0, 5)","(1, 3)","(1, 13)","(1, 12)","(1, 5)","(1, 10)","(1, 9)","(1, 8)","(1, 2)","(1, 4)","(1, 11)","(1, 6)","(2, 3)","(2, 4)","(2, 5)","(2, 13)","(2, 6)","(2, 8)","(2, 9)","(2, 12)","(2, 7)","(2, 11)","(3, 4)","(3, 6)","(3, 7)","(3, 8)","(3, 9)","(3, 10)","(3, 5)","(3, 12)","(3, 13)","(4, 7)","(4, 8)","(4, 13)","(4, 11)","(4, 5)","(4, 6)","(4, 9)","(4, 10)","(5, 6)","(5, 9)","(5, 11)","(5, 12)","(5, 7)","(5, 8)","(6, 10)","(6, 11)","(6, 12)","(6, 13)","(6, 7)","(6, 9)","(6, 8)","(7, 8)","(7, 10)","(7, 11)","(7, 13)","(7, 9)","(8, 9)","(8, 10)","(8, 13)","(8, 11)","(8, 12)","(9, 11)","(9, 10)","(9, 13)","(9, 12)","(10, 13)","(10, 11)","(10, 12)","(11, 12)","(11, 13)","(12, 13)"
3073,647
0,7,1,8,4,10,3,11,13,6,5,9,2,12
0,1,10,2,8,7,13,6,9,3,11,12,4,5
0,2,7,1,8,4,10,3,11,13,6,5,9,12
0,3,7,1,8,4,10,11,13,6,5,9,2,12
0,4,7,1,8,10,3,11,13,6,5,9,2,12
0,5,7,1,8,4,10,3,11,13,6,9,2,12
0,6,7,1,8,4,10,3,11,13,5,9,2,12
0,8,7,1,4,10,3,11,13,6,5,9,2,12
0,9,7,1,8,4,10,3,11,13,6,5,2,12
0,10,7,2,8,13,6,1,9,3,11,12,4,5
0,11,7,1,8,4,10,3,13,6,5,9,2,12
0,13,7,1,8,4,10,3,11,6,5,9,2,12
0,1,2,11,3,12,9,13,7,6,5,4,10,8
0,1,3,10,2,8,7,13,6,9,11,12,4,5
0,1,4,10,2,8,7,13,6,9,3,11,12,5
0,1,6,10,2,8,7,13,9,3,11,12,4,5
0,1,8,10,2,7,13,6,9,3,11,12,4,5
