0,1,2,3,4,5,6,7,8,9,10,11,12
"(0, 2)","(0, 10)","(0, 4)","(0, 9)","(0, 5)","(0, 1)","(0, 6)","(0, 8)","(0, 12)","(1, 3)","(1, 12)","(1, 4)","(1, 11)","(1, 2)","(1, 8)","(2, 3)","(2, 4)","(2, 6)","(2, 11)","(2, 5)","(2, 7)","(3, 4)","(3, 9)","(3, 8)","(3, 11)","(3, 10)","(3, 6)","(4, 5)","(4, 10)","(4, 6)","(4, 9)","(4, 12)","(5, 6)","(5, 7)","(5, 9)","(5, 12)","(5, 11)","(6, 12)","(6, 11)","(7, 8)","(7, 9)","(7, 11)","(7, 10)","(8, 9)","(8, 11)","(8, 12)","(8, 10)","(9, 11)","(9, 12)","(10, 11)","(10, 12)","(11, 12)"
171,88
3,0,2,4,1,9,8,10,6,11,5,7,12
7,1,8,11,2,3,0,9,10,4,6,5,12
11,0,10,12,9,8,1,2,5,6,4,3,7
0,5,1,4,12,11,2,3,10,6,9,8,7
0,6,1,2,12,4,11,3,5,9,8,10,7
0,9,3,2,10,4,1,6,8,11,5,7,12
0,10,3,2,4,9,1,6,8,11,7,5,12
1,3,0,2,4,9,8,10,6,11,5,7,12
1,11,0,10,12,9,8,2,5,6,4,3,7
2,3,0,4,1,9,8,10,6,12,11,7,5
2,7,4,5,9,10,0,12,11,3,8,1,6
2,11,0,10,12,9,8,1,5,6,4,3,7
4,3,0,2,1,9,8,10,6,11,5,7,12
5,7,1,4,0,12,11,2,8,10,9,3,6
5,11,1,4,0,12,2,3,10,6,9,8,7
6,3,1,2,12,0,4,11,5,9,8,10,7
6,11,1,2,12,0,4,3,5,9,8,10,7
8,3,0,2,4,1,9,10,6,11,7,5,12
8,7,6,11,12,3,0,5,2,10,9,1,4
8,11,0,10,12,9,1,2,5,6,4,3,7
9,3,2,7,11,5,0,4,8,10,12,1,6
9,7,4,5,2,10,0,12,11,3,8,1,6
9,11,2,7,5,0,3,4,8,10,6,1,12
10,3,2,11,0,4,7,12,9,8,1,5,6
10,7,6,11,0,4,12,3,5,2,9,8,1
10,11,2,0,4,3,7,9,5,1,6,8,12
12,11,0,10,9,8,1,2,5,6,4,3,7
0,1,2,3,10,4,9,6,8,11,12,7,5
0,1,8,11,2,10,9,5,6,12,3,7,4
0,1,12,3,2,10,4,9,6,8,11,5,7
0,2,5,3,10,4,9,1,6,8,11,7,12
0,2,6,3,10,4,9,1,8,11,7,12,5
0,4,5,1,12,11,2,6,10,9,8,3,7
0,4,6,1,2,12,11,3,5,9,8,10,7
0,4,9,3,2,10,1,6,8,11,5,7,12
0,4,10,11,2,9,5,1,6,8,12,3,7
0,8,9,11,2,10,5,1,6,12,3,7,4
0,8,10,11,2,9,5,1,6,12,3,7,4
0,12,5,3,2,10,4,9,1,6,8,11,7
0,12,6,3,2,10,4,9,1,8,11,5,7
0,12,9,3,2,10,4,1,6,8,11,5,7
0,12,10,3,2,4,9,1,6,8,11,5,7
1,2,3,0,4,9,8,10,6,12,11,7,5
1,2,11,0,10,12,9,8,5,6,4,3,7
1,4,3,0,2,9,8,10,6,11,5,7,12
1,4,12
1,8,3,10,12,4,11,0,9,6,5,2,7
1,8,11,2,7,3,0,9,10,5,4,6,12
1,12,11,7,2,8,9,5,10,0,4,6,3
2,4,3,0,1,9,8,10,6,12,11,7,5
2,5,7,4,9,10,11,0,3,8,12,1,6
2,5,11,4,10,12,9,1,3,6,0,7,8
2,6,3,1,12,0,4,11,5,9,8,10,7
2,6,11,1,12,0,4,3,5,9,8,10,7
4,6,3,1,2,12,0,11,5,9,8,10,7
4,10,12
5,6,0,1,4,12,11,2,3,10,9,8,7
5,6,11,1,4,0,12,2,3,10,9,8,7
5,9,0,3,4,6,11,2,10,1,8,12,7
5,9,7,10,4,0,12,11,8,3,2,1,6
5,9,11,6,12,0,3,4,1,8,10,2,7
5,12,11,4,10,9,1,2,3,6,0,7,8
6,12,11,4,10,9,1,2,5,3,0,8,7
8,7,9,10,11,12,0,3,4,1,2,5,6
8,9,3,10,7,11,12,0,4,2,5,1,6
8,9,11,2,7,3,0,1,5,4,10,6,12
8,10,3,9,11,0,4,12,7,1,2,5,6
8,10,7,9,11,0,4,12,3,1,2,5,6
8,10,11,2,7,3,0,1,4,9,5,6,12
8,12,11,0,10,9,1,2,5,6,4,3,7
9,11,3,7,2,8,10,0,4,5,1,12,6
9,12,11,4,10,1,2,5,3,6,0,8,7
10,11,3,7,2,9,8,0,4,5,1,12,6
10,12,11,7,9,8,5,0,3,4,2,1,6
0,2,4,5,3,10,9,1,6,8,11,7,12
0,2,4,6,3,10,9,1,8,11,7,12,5
0,4,9,5,11,2,10,1,6,8,12,3,7
0,4,12,5,3,2,10,9,1,6,8,11,7
0,4,12,6,3,2,10,9,1,8,11,5,7
0,4,12,9,3,2,10,1,6,8,11,5,7
2,4,5,6
2,5,6,0,3,4,9,11,10,1,8,12,7
2,5,6,11,4,10,12,9,1,3,0,7,8
4,5,6,0,1,12,11,2,3,9,8,10,7
4,5,6,12
4,5,9,12
5,6,12,0,3,4,9,11,2,1,8,10,7
5,9,12,0,3,4,6,11,2,1,8,10,7
