0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 1)","(0, 16)","(0, 2)","(0, 15)","(0, 3)","(0, 14)","(0, 4)","(0, 6)","(0, 9)","(1, 2)","(1, 3)","(1, 16)","(1, 15)","(1, 5)","(1, 14)","(1, 9)","(1, 4)","(2, 3)","(2, 4)","(2, 16)","(2, 6)","(2, 15)","(2, 14)","(2, 7)","(2, 13)","(3, 5)","(3, 6)","(3, 7)","(3, 16)","(3, 11)","(3, 8)","(4, 5)","(4, 6)","(4, 9)","(4, 13)","(4, 15)","(4, 10)","(5, 6)","(5, 8)","(5, 9)","(5, 13)","(6, 8)","(6, 9)","(6, 10)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(8, 10)","(8, 12)","(8, 15)","(9, 10)","(9, 11)","(10, 11)","(10, 12)","(10, 13)","(11, 12)","(11, 13)","(11, 14)","(11, 15)","(12, 13)","(12, 14)","(12, 15)","(12, 16)","(13, 14)","(13, 15)","(14, 15)","(15, 16)"
183,81
5,0,4,6,3,1,9,2,7,11,13,15,14,8,10,12,16
7,1,9,3,2,11,6,5,0,4,14,15,13,10,8,12,16
8,2,7,6,3,15,9,10,11,4,0,1,16,5,13,12,14
10,1,9,4
11,2,13,14,7,15,3,10,5,0,1,8,16,6,4,12,9
12,5,13,8,15,10,1,4,11,9,6,16,14,2,3,0,7
13,1,14,15,5,4,2,0,8,6,3,9,10,12,7,11,16
0,6,1,5,4,3,9,2,13,7,11,14,15,10,8,12,16
1,5,2,4,6,3,13,0,9,10,11,14,15,7,8,12,16
2,7,1,9,3,6,4,0,11,5,8,10,13,15,14,12,16
2,13,3,11,5,14,7,15,9,4,6,1,0,10,8,16,12
3,5,0,4,6,1,9,2,7,11,13,15,14,8,10,12,16
3,7,1,9,2,11,6,5,0,4,14,15,13,10,8,12,16
3,8,4,2,1,5,0,6,10,15,7,13,9,11,12,16,14
3,11,6,10,9,8,7,5,1,0,12,15,2,13,4,14,16
4,5,0,6,3,1,9,2,7,11,13,15,14,10,8,12,16
4,13,1,14,15,5,2,0,8,6,3,9,10,12,7,11,16
6,5,2,4,3,1,13,0,11,9,15,14,10,7,8,16,12
6,8,2,7,3,15,9,10,11,1,0,16,4,5,13,12,14
6,10,0,9,4
9,5,0,4,6,3,1,2,7,11,13,15,14,8,10,12,16
9,7,8,10,6,5,13,4,3,2,11,12,15,0,1,14,16
9,10,1,4
9,11,6,10,3,8,7,1,5,0,12,15,2,14,4,13,16
14,11,9,0,1,15,3,4,16,2,8,5,6,7,13,10,12
15,8,11,7,10,12,3,2,13,4,6,16,1,0,14,5,9
15,11,10,13,12,8,4,5,7,3,6,9,1,2,0,16,14
15,12,7,11,2,8,10,13,14,3,16,6,4,5,0,1,9
15,13,1,14,5,4,2,0,8,6,3,9,10,12,7,16,11
16,12,9,0,1,11,10,15,14,3,4,6,13,8,2,5,7
0,1,9,3,7,11,6,5,2,8,10,14,15,13,4,12,16
0,2,6,1,5,4,3,9,13,7,11,14,15,10,8,12,16
0,3,6,1,5,4,9,2,13,7,11,14,15,10,8,12,16
0,4,6,1,5,3,9,2,13,7,11,14,15,10,8,12,16
0,9,6,3,7,11,5,1,2,8,10,14,15,13,4,12,16
1,3,5,15,2,0,16,11,8,4,13,6,14,7,9,12,10
1,4,5,8,3,15,6,10,2,0,16,11,7,13,12,9,14
1,9,5,3,7,11,6,0,2,8,10,14,15,13,4,12,16
2,3,6
2,3,7,15,1,0,16,11,8,9,14,5,6,12,13,10,4
2,4,6
2,4,13,14,0,1,15,5,6,3,9,8,10,11,16,7,12
2,14,13,12,16,15,0,1,4,5,10,6,3,8,9,7,11
2,15,13,3,16,0,1,11,8,5,12,14,4,9,6,7,10
3,6,5,7,8,9,2,10,15,11,1,0,4,13,16,12,14
3,6,8,4,2,1,5,0,10,15,7,13,9,11,12,16,14
3,8,5,4,2,1,0,6,10,15,7,13,9,11,12,16,14
4,6,5,8,15,10,0,2,13,1,12,11,9,3,14,16,7
4,6,10,0,9
4,9,5,0,6,3,1,2,7,11,13,15,14,10,8,12,16
4,15,13,1,14,5,2,0,8,6,3,9,10,12,7,16,11
6,9,5,3,7,11,1,0,8,10,2,13,14,15,4,12,16
6,9,10,0,4
9,7,10,8,6,5,3,2,4,13,1,0,11,15,12,14,16
9,11,7,8,10,6,5,12,15,3,13,4,2,0,1,16,14
15,8,12,13,10,5,11,4,9,6,1,7,3,14,0,2,16
15,11,12,10,13,8,4,5,7,3,6,9,1,2,0,16,14
15,14,11,10,13,12,8,4,5,7,3,6,2,0,1,9,16
15,14,12,7,11,2,8,10,13,3,16,6,4,5,1,0,9
0,1,2,3,15,16,11,8,12,9,14,13,7,10,6,5,4
0,1,2,4,14,13,15,5,6,3,9,8,10,11,16,7,12
0,1,2,14,13,15,4,5,8,6,3,9,7,12,10,11,16
0,1,2,15,3,16,11,8,12,9,14,13,7,10,6,5,4
0,1,3,16
0,1,4,15
0,1,14,15
0,1,15,16
0,2,3,6,15,1,16,11,8,4,5,9,14,12,13,7,10
0,2,4,15
0,2,14,15
0,2,15,16
0,4,9,6,8,15,3,5,10,7,1,11,2,16,13,12,14
1,2,3,16
1,2,4,15
1,2,14,15
1,2,15,16
4,6,9,10
15,11,12,13,10,8,4,7,3,5,6,9,2,1,0,16,14
15,14,11,12,10,13,8,4,5,7,3,6,2,0,1,9,16
0,1,2,4,15,14,13,5,6,3,9,8,10,16,11,7,12
0,1,2,16,15,3,11,8,9,14,13,7,12,10,6,5,4
