0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 16)","(0, 15)","(0, 4)","(0, 1)","(0, 10)","(0, 8)","(1, 3)","(1, 2)","(1, 7)","(1, 10)","(1, 12)","(2, 10)","(2, 13)","(2, 14)","(2, 4)","(3, 8)","(3, 15)","(3, 9)","(3, 12)","(3, 16)","(4, 10)","(4, 9)","(4, 13)","(4, 7)","(5, 7)","(5, 12)","(5, 11)","(5, 8)","(5, 9)","(6, 7)","(6, 12)","(6, 14)","(6, 13)","(6, 15)","(6, 16)","(7, 12)","(7, 8)","(7, 15)","(8, 13)","(8, 9)","(8, 16)","(9, 15)","(9, 10)","(10, 12)","(10, 11)","(10, 14)","(11, 13)","(11, 14)","(11, 16)","(12, 13)","(13, 16)"
101,52
2,0,10,1,4,7,8,15,12,13,9,3,5,6,14,16,11
3,0,1,8,15,16,7,9,6,12,4,5,10,13,2,11,14
6,0,15,16,3,12,1,8,10,7,13,5,9,14,11,4,2
7,0,1,8,4,15,3,2,10,13,9,12,16,6,14,11,5
9,1,10,3,12,5,7,11,8,4,15,16,13,0,2,6,14
12,0,10,1
13,1,12,2,10,4,11,0,7,5,14,16,8,15,6,9,3
0,1,9,15,4,10,8,3,7,2,13,12,16,5,6,14,11
0,4,9,15,10,8,7,3,13,1,5,12,6,16,11,2,14
0,8,4,13,7,9,16,12,6,1,15,5,10,3,11,14,2
1,2,0,10,4,7,8,15,12,3,13,9,5,6,14,16,11
1,3,0,8,15,16,7,9,6,12,4,5,10,13,2,11,14
1,5,7,12,4,0,2,10,9,13,8,15,16,11,14,3,6
1,6,7,12,4,0,2,10,13,16,15,8,14,11,3,9,5
1,7,4,0,2,10,15,8,12,3,9,6,14,13,5,16,11
4,2,8,0,9,13,7,1,10,15,16,5,12,6,3,11,14
4,9,1,0,10,2,7,3,15,8,16,12,5,6,14,13,11
5,6,7,12,0,8,15,16,1,4,10,13,3,9,11,2,14
5,7,0,8,1,4,15,3,13,9,12,2,10,16,11,6,14
8,2,13,15,3,7,9,0,10,4,1,6,14,12,16,11,5
8,3,7,1,15,12,0,9,6,5,13,16,4,10,11,2,14
8,7,4,13,9,0,12,6,16,15,5,10,1,3,14,11,2
8,9,2,13,10,4,11,12,0,7,16,5,14,3,1,15,6
8,13,1,3,7,0,12,2,16,15,6,4,10,5,11,9,14
9,2,10,4,13,8,12,11,0,7,3,5,16,1,14,15,6
10,2,0,1,4,7,12,8,15,13,5,3,6,9,14,11,16
10,9,1,3,12,5,11,7,8,16,13,4,15,0,6,2,14
10,12,0,1
11,5,6,13,14,16,7,12,8,2,4,10,3,9,0,1,15
13,2,3,16,8,12,1,6,0,7,5,10,14,15,4,11,9
14,2,0,10,1,4,7,6,8,15,12,13,16,11,5,9,3
15,3,8,0,9,7,16,1,4,10,5,12,6,13,11,2,14
15,6,5,9,7,12,4,8,10,3,0,13,16,14,11,1,2
15,7,5,9,4,8,0,13,3,1,10,16,6,12,11,2,14
15,9,2,0,4,7,1,3,10,6,14,13,8,16,5,12,11
15,14,6,5,9,7,11,12,10,4,8,3,13,16,0,1,2
16,0,7,8,6,15,4,1,13,3,9,12,10,2,11,5,14
16,2,13,7,8,6,1,4,12,3,0,9,5,14,10,15,11
16,3,7,8,6,1,15,12,13,0,9,5,4,2,11,10,14
16,6,12,13,3,8,15,7,5,9,0,4,1,11,10,2,14
16,13,1,0,3,12,2,4,8,15,10,6,7,9,5,14,11
0,1,10,11,16,3,8,15,9,12,7,13,5,6,14,4,2
8,3,9,15,7,0,12,1,5,4,16,10,13,6,2,11,14
10,1,2,13,12,4,11,7,5,0,14,6,8,15,9,16,3
10,1,12
10,4,2,8,9,0,13,7,15,5,1,16,11,12,6,3,14
10,4,9,1,0,2,7,3,15,8,16,12,5,6,14,13,11
10,4,14,2,8,9,0,13,7,11,6,16,5,15,3,1,12
12,1,7,4,10,13,0,2,11,8,6,16,15,5,14,3,9
15,6,7,13,12,8,4,3,5,10,9,0,16,1,11,14,2
16,3,8,7,6,1,15,12,13,0,9,5,4,2,11,10,14
16,8,13,1,0,3,7,12,2,4,15,10,6,5,9,14,11
