0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 17)","(0, 2)","(0, 16)","(0, 3)","(0, 15)","(0, 4)","(0, 14)","(0, 5)","(0, 13)","(0, 8)","(1, 2)","(1, 3)","(1, 17)","(1, 4)","(1, 16)","(1, 5)","(1, 15)","(1, 6)","(1, 14)","(1, 12)","(1, 11)","(2, 3)","(2, 5)","(2, 17)","(2, 7)","(2, 15)","(2, 12)","(2, 10)","(3, 4)","(3, 5)","(3, 7)","(3, 17)","(3, 8)","(3, 16)","(3, 10)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 17)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(5, 10)","(6, 8)","(6, 9)","(6, 10)","(6, 11)","(6, 12)","(7, 8)","(7, 10)","(7, 11)","(7, 12)","(7, 16)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(8, 15)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(9, 14)","(10, 11)","(10, 12)","(10, 13)","(10, 14)","(10, 15)","(10, 16)","(11, 12)","(11, 13)","(11, 14)","(11, 16)","(12, 13)","(12, 14)","(12, 16)","(12, 17)","(13, 14)","(13, 15)","(13, 16)","(13, 17)","(14, 15)","(14, 16)","(14, 17)","(15, 16)","(16, 17)"
286,149
6,0,5,4,8,1,11,12,3,15,13,14,16,10,9,7,17,2
7,1,5,4,3,11,2,12,16,6,8,9,10,0,17,15,14,13
9,3,8,10,5,4,7,6,11,12,1,16,17,2,14,0,15,13
10,1,11,12,6,14,5,15,3,2,16,9,8,7,13,17,4,0
11,0,13,8,14,16,1,12,15,10,9,17,7,3,6,5,4,2
12,0,13,14,8,16,17,2,1,11,15,10,9,7,3,4,5,6
0,8,2,7,10,5,12,3,15,4,16,13,14,6,1,9,17,11
0,13,12,1,17,2,16,14,8,15,11,3,4,5,6,10,7,9
1,6,3,5,4,8,10,7,9,11,12,15,0,14,2,16,13,17
1,11,5,10,9,8,7,6,12,14,15,3,2,16,4,0,13,17
1,12,0,13,14,8,16,17,2,11,15,10,9,6,5,4,3,7
2,7,1,5,4,3,11,12,16,6,8,9,10,0,17,15,14,13
2,10,1,11,12,6,14,5,15,3,16,7,9,8,13,17,4,0
2,12,0,13,14,8,16,17,1,15,10,11,9,7,5,3,4,6
3,7,1,5,4,11,2,12,16,6,8,9,10,0,17,15,14,13
3,10,1,11,12,6,14,5,15,2,16,8,7,9,13,17,4,0
4,6,0,5,8,1,11,12,3,15,9,7,13,14,16,10,17,2
4,7,2,3,5,1,0,17,16,12,11,8,15,10,9,6,13,14
4,9,3,8,10,5,7,6,11,12,1,16,17,2,14,0,15,13
5,6,0,4,8,1,11,12,3,15,10,9,7,13,14,16,2,17
5,7,1,4,3,11,2,12,16,6,8,9,0,17,10,15,14,13
5,9,3,8,10,4,7,6,11,12,1,16,2,17,14,0,15,13
5,10,1,11,12,6,14,15,3,2,16,9,8,7,13,17,4,0
8,6,3,5,4,10,1,7,9,11,12,14,15,2,16,0,13,17
8,7,2,10,5,12,3,15,0,13,14,16,6,1,9,17,4,11
8,9,3,10,5,4,7,6,11,12,1,16,17,2,0,15,14,13
8,10,2,7,5,12,3,15,0,16,4,6,1,9,17,13,14,11
8,11,5,10,9,7,6,1,12,14,15,3,2,16,4,0,13,17
8,12,5,10,9,7,6,2,1,11,14,15,3,16,4,0,13,17
13,7,12,11,10,16,9,8,5,4,14,15,0,3,6,2,1,17
13,9,5,10,0,8,14,15,3,2,16,4,11,12,7,1,17,6
14,7,12,16,11,10,9,8,5,4,13,15,0,3,1,6,2,17
14,9,8,15,12,11,10,0,13,16,1,2,17,5,3,4,7,6
14,10,6,12,11,9,1,5,4,2,3,16,15,0,7,8,17,13
15,10,1,11,12,6,14,5,3,2,16,13,8,9,7,17,4,0
16,7,2,15,17,0,1,12,3,10,8,14,13,4,5,11,6,9
16,10,2,15,17,0,1,12,3,7,14,13,8,4,5,6,11,9
17,12,0,13,14,8,16,2,1,11,15,10,9,4,3,7,5,6
0,1,4,2,3,5,7,17,8,16,11,12,6,15,10,13,14,9
0,1,14,13,17,16,15,12,11,2,10,8,3,7,5,6,4,9
0,1,16,2,15,17,12,3,7,10,14,13,8,4,5,11,6,9
0,2,15
0,3,8,2,7,10,5,12,15,4,16,13,14,6,1,9,17,11
0,4,8,2,3,5,1,7,17,10,12,15,16,6,9,11,14,13
0,5,8,2,7,10,12,3,15,4,16,13,14,17,1,9,6,11
0,13,14,12,1,17,2,16,8,15,11,3,4,5,6,10,7,9
0,15,13,12,1,17,2,16,14,8,10,11,3,4,5,6,7,9
0,16,13,12,1,17,2,14,8,15,11,3,4,5,6,7,10,9
0,17,13,12,1,2,16,14,8,15,11,3,4,5,6,10,7,9
1,2,12,16,3,0,17,7,15,10,8,14,13,4,5,11,6,9
1,2,15
1,4,6,3,5,8,10,11,12,15,0,14,2,16,9,7,13,17
1,5,6,3,4,8,10,7,9,11,12,15,0,14,2,16,13,17
1,11,6,10,2,3,16,5,15,14,12,7,0,17,8,4,9,13
1,14,11,10,2,3,16,5,15,6,12,0,17,7,8,4,9,13
1,14,12,10,2,3,16,5,15,6,11,0,17,7,8,4,9,13
1,16,11,10,2,3,5,15,6,14,12,0,17,7,8,4,9,13
1,16,12,10,2,3,5,15,6,14,11,0,17,7,8,4,9,13
1,17,12,0,13,14,8,16,2,11,15,10,9,6,5,4,3,7
2,3,7,4,1,0,5,17,16,12,11,8,15,10,9,6,13,14
2,3,10,4,1,0,5,17,7,9,8,6,16,15,14,12,11,13
2,5,7,1,4,3,11,12,16,0,17,6,8,9,10,15,14,13
2,5,10,1,11,12,6,14,15,3,16,7,9,8,13,17,4,0
2,17,12,0,13,14,8,16,1,15,10,11,9,7,5,3,4,6
3,4,7,2,5,1,0,17,16,12,11,8,15,10,9,6,13,14
3,5,7,1,4,11,2,12,16,6,8,9,0,17,10,15,14,13
3,5,10,1,11,12,6,14,15,2,16,8,7,9,13,17,4,0
3,8,7,2,10,5,12,15,0,13,14,16,6,1,9,17,4,11
3,8,10,4,9,7,6,5,11,12,1,16,17,2,0,15,14,13
3,16,7,9,4,5,8,10,14,13,12,11,1,0,17,6,2,15
3,16,10,6,4,1,5,8,12,11,7,0,17,9,2,15,14,13
4,5,6,0,8,1,11,12,3,15,9,7,10,13,14,16,17,2
4,5,7,2,3,1,0,17,16,12,11,8,10,15,9,6,13,14
4,5,9,3,8,10,7,6,11,12,1,16,17,2,14,0,15,13
4,8,6,3,5,10,1,9,7,11,12,14,15,2,16,0,13,17
4,8,7,2,3,5,1,0,17,10,12,15,16,6,9,11,14,13
4,8,9,3,10,5,7,6,11,12,1,16,17,2,0,15,14,13
5,8,6,3,4,10,1,7,9,11,12,14,15,2,16,0,13,17
5,8,7,2,10,12,3,15,0,13,14,16,9,6,1,17,4,11
5,8,9,3,10,4,7,6,11,12,1,16,2,17,0,15,14,13
5,8,10,2,7,12,3,15,0,16,4,9,6,1,17,13,14,11
8,11,6,7,5,4,10,12,1,9,2,3,17,0,15,16,14,13
8,12,6,7,5,4,10,11,2,1,9,17,3,0,15,16,14,13
14,9,10,8,15,12,11,0,13,16,1,2,17,4,5,3,7,6
15,13,10,12,14,16,1,2,8,17,0,11,9,3,7,5,6,4
15,14,10,12,16,13,1,2,8,17,0,3,7,11,9,5,6,4
15,16,10,12,14,13,1,2,8,17,0,11,9,3,5,6,4,7
17,13,12,11,16,1,14,0,15,2,8,10,7,3,5,4,9,6
17,14,12,0,13,8,16,2,1,11,15,10,9,4,3,7,5,6
17,16,12,0,13,14,8,2,1,11,15,10,9,4,3,7,5,6
0,1,2,3,4,5,17,7,16,12,8,11,15,10,13,14,9,6
0,1,2,5
0,1,2,17
0,1,3,4,2,5,7,17,8,16,11,12,6,15,10,13,14,9
0,1,3,16,15,2,8,10,17,7,12,5,6,11,4,13,14,9
0,1,5,4,2,3,7,17,8,16,11,12,6,15,10,13,14,9
0,1,14,15,13,17,16,12,11,2,8,10,3,7,5,6,4,9
0,1,15,16,13,17,14,12,11,2,8,10,3,7,5,6,4,9
0,1,17,4,2,3,5,7,8,16,11,12,6,15,10,13,14,9
0,1,17,14,15,16,2,13,12,3,7,10,11,8,5,4,6,9
0,1,17,16,2,15,12,3,7,10,14,13,8,5,4,11,6,9
0,2,3,5
0,2,3,17
0,3,4,8,2,5,1,7,17,10,12,15,6,9,11,16,14,13
0,3,4,17
0,3,5,8,2,7,10,12,15,4,16,13,14,17,1,9,6,11
0,3,16,17
0,4,5,8,2,3,1,7,17,10,12,15,16,6,11,14,13,9
0,13,14,15,12,1,17,2,16,8,10,11,3,4,5,6,7,9
0,14,16,1,13,17,15,12,11,2,10,8,3,7,5,6,9,4
0,14,16,13,12,1,17,2,8,15,11,3,4,5,6,10,7,9
0,14,17,13,15,16,1,2,12,3,7,10,11,8,5,4,6,9
0,15,16,13,12,1,17,2,14,8,10,11,3,4,5,6,7,9
0,16,17,13,12,1,2,14,8,15,11,3,4,5,6,7,10,9
1,2,3,5
1,2,3,17
1,3,4,5
1,3,4,17
1,3,16,17
1,14,11,12,15,10,13,8,16,2,6,5,3,17,0,9,4,7
1,14,15,16
1,14,16,11,10,2,3,5,15,6,12,0,17,7,8,4,9,13
1,14,16,12,10,2,3,5,15,6,11,0,17,7,8,4,9,13
1,14,17,12,15,16,0,2,13,10,8,3,7,11,5,9,6,4
1,16,11,12,13,0,17,15,14,8,2,10,6,5,4,3,7,9
1,16,17,12,13,0,15,14,11,2,8,10,3,7,5,6,4,9
2,3,5,7,9,12,10,4,8,11,16,17,1,6,0,15,14,13
2,3,5,10,6,1,12,4,8,16,15,14,11,0,7,17,9,13
3,4,5,7,6,1,8,10,11,12,2,16,0,15,14,9,17,13
3,4,8,7,2,5,1,0,17,10,12,15,6,9,11,16,14,13
3,5,8,7,2,10,12,15,0,13,14,16,17,1,9,6,4,11
3,5,8,10,6,4,1,7,9,0,15,12,11,2,16,14,13,17
4,5,8,6,7,10,11,12,9,3,1,17,2,14,13,16,0,15
4,5,8,7,2,3,1,0,17,10,12,15,16,6,11,14,13,9
4,5,8,9,3,10,7,6,11,12,1,16,17,2,0,15,14,13
4,5,9,6,7,8,10,11,12,3,1,17,2,16,14,0,15,13
8,11,6,9,7,5,4,10,12,1,2,3,17,0,15,14,16,13
8,12,6,9,7,5,4,10,11,2,1,17,3,0,15,14,16,13
14,9,10,11,8,15,12,0,13,16,1,2,17,4,5,3,7,6
15,13,10,14,12,16,1,2,8,17,0,3,7,11,5,6,4,9
15,13,16,10,12,14,1,2,8,17,0,11,9,3,5,6,4,7
15,14,16,10,12,13,1,2,8,11,17,0,9,3,5,6,4,7
17,13,12,14,15,16,0,1,2,10,8,3,7,11,5,6,4,9
17,13,16,12,11,1,14,0,15,2,8,10,3,7,5,4,9,6
17,14,16,12,0,13,8,2,1,11,15,10,9,4,3,7,5,6
8,11,6,9,10,7,5,4,12,1,2,3,17,0,15,14,16,13
8,12,6,9,10,7,5,4,11,2,1,17,3,0,15,14,16,13
14,9,10,11,12,8,15,0,13,16,1,2,4,5,3,17,7,6
14,9,10,11,12,13,15,8,16,1,2,0,7,3,6,5,4,17
