0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 15)","(0, 7)","(0, 10)","(0, 9)","(0, 11)","(0, 6)","(0, 13)","(0, 2)","(1, 6)","(1, 8)","(1, 7)","(1, 3)","(1, 12)","(1, 9)","(1, 2)","(1, 11)","(1, 4)","(1, 10)","(2, 14)","(2, 13)","(2, 7)","(2, 11)","(2, 3)","(2, 4)","(3, 14)","(3, 9)","(3, 13)","(3, 10)","(3, 12)","(3, 4)","(4, 8)","(4, 13)","(4, 14)","(4, 9)","(4, 5)","(4, 6)","(4, 12)","(5, 12)","(5, 10)","(5, 15)","(5, 11)","(5, 14)","(5, 8)","(6, 14)","(6, 13)","(6, 8)","(7, 14)","(7, 12)","(7, 10)","(7, 13)","(7, 15)","(8, 11)","(8, 15)","(8, 13)","(8, 14)","(9, 14)","(9, 15)","(9, 11)","(10, 15)","(11, 15)","(11, 12)","(11, 13)","(12, 14)","(13, 14)"
140,92
0,1,7,10,9,11,6,2,14,15,12,13,3,5,4,8
1,0,6,7,9,2,11,10,14,13,4,8,15,12,3,5
3,0,9,2,13,10,4,14,1,11,15,7,6,5,8,12
4,0,13,9,2,6,14,3,11,1,7,8,12,5,10,15
5,3,12,4,10,14,1,7,8,11,6,9,2,15,13,0
8,0,11,15,13,6,1,7,9,2,10,3,4,14,12,5
12,0,11,7,15,2,1,13,5,8,9,10,14,3,4,6
14,1,2,3,6,4,7,9,8,12,13,0,11,10,15,5
0,2,6,14,13,1,4,7,9,3,8,12,11,10,15,5
1,2,0,6,7,9,11,10,14,13,4,8,15,12,3,5
2,3,0,9,13,10,4,14,1,11,15,7,6,5,8,12
2,4,0,13,9,6,14,3,11,1,7,8,12,5,10,15
2,14,1,3,6,4,7,9,8,12,13,10,0,15,11,5
3,1,0,9,2,13,10,6,7,11,4,14,15,8,5,12
4,1,0,13,9,2,6,7,11,10,8,3,14,15,12,5
5,4,3,12,10,14,1,7,8,11,6,9,2,15,13,0
6,0,12,1,14,4,7,11,9,2,10,8,3,13,5,15
6,1,3,14,13,4,2,7,9,8,12,11,0,10,15,5
6,4,0,13,9,2,14,3,11,1,7,8,12,5,10,15
6,8,0,11,15,13,1,7,9,2,10,3,4,14,12,5
6,14,3,1,13,4,8,7,12,9,2,11,15,5,0,10
7,0,1,10,9,11,6,2,3,15,5,14,4,12,13,8
7,1,0,6,9,2,11,10,14,13,4,8,15,3,12,5
7,12,0,11,15,2,1,13,5,8,9,10,14,3,4,6
7,14,1,2,3,6,4,9,8,12,13,0,11,10,15,5
8,1,3,4,13,14,2,6,11,7,9,12,0,5,15,10
9,0,10,3,1,15,2,13,6,7,11,8,14,4,12,5
9,1,2,3,0,4,14,11,13,10,12,7,6,8,5,15
9,3,0,2,13,10,14,11,1,4,7,15,6,5,8,12
9,4,0,13,2,6,14,3,11,1,7,8,12,5,10,15
9,14,2,3,0,4,1,11,13,10,12,7,6,8,5,15
10,0,6,1,7,9,2,11,14,13,15,12,3,4,5,8
10,1,2,0,3,7,9,11,6,13,14,12,15,4,5,8
10,3,0,9,2,13,1,15,4,14,11,7,6,8,12,5
10,5,14,3,7,12,4,2,1,13,15,11,8,9,0,6
11,0,1,7,10,9,6,2,12,13,15,14,5,3,4,8
11,1,0,6,7,9,2,10,13,8,14,4,12,15,3,5
11,5,7,15,2,12,0,1,13,10,14,8,9,4,3,6
11,8,0,15,13,6,7,1,2,12,14,9,10,3,4,5
11,12,0,7,2,1,13,15,14,3,4,6,9,10,8,5
12,1,2,11,7,3,14,4,15,0,13,9,8,5,10,6
13,0,1,2,4,6,8,3,11,7,10,9,14,5,12,15
13,3,1,2,4,6,8,11,7,14,0,9,5,12,15,10
13,4,1,2,6,8,3,11,7,14,0,15,9,12,10,5
13,8,3,4,1,14,6,7,2,11,12,9,0,15,10,5
13,14,1,2,4,6,8,3,11,7,9,12,0,5,15,10
15,0,6,8,11,13,1,7,9,10,2,3,4,14,12,5
15,5,7,12,10,14,11,1,3,9,8,2,0,13,4,6
15,8,4,5,9,11,14,1,2,12,13,7,3,6,10,0
0,2,7,12,11,14,3,1,4,15,13,8,5,9,6,10
1,2,3,0,6,7,9,11,10,13,14,4,8,12,15,5
2,4,1,0,13,9,6,7,11,10,8,3,14,15,12,5
2,7,14,12,11,3,1,4,15,0,13,8,5,9,10,6
2,11,0,12,14,7,3,1,4,13,9,8,5,6,15,10
2,11,13
2,13,0,6,14,1,4,7,9,3,8,12,11,10,15,5
2,13,3,1,4,6,8,11,7,9,5,12,14,0,15,10
2,13,4,1,6,8,3,11,7,14,0,15,9,12,10,5
2,13,14,1,4,6,8,3,11,7,9,12,5,0,15,10
2,14,3,1,6,4,7,9,8,12,13,0,10,15,11,5
6,1,4,7,14,13,0,2,12,3,9,8,11,10,15,5
6,8,1,3,14,13,4,2,7,9,12,11,0,15,10,5
6,13,4,7,1,14,0,2,12,8,3,11,9,10,15,5
6,13,8,3,1,14,4,7,2,11,12,9,0,15,10,5
6,13,14,3,1,4,8,7,2,11,12,9,15,5,0,10
6,14,4,3,1,13,8,7,12,9,2,11,15,5,0,10
7,10,0,14,5,3,9,6,13,2,12,15,11,4,8,1
7,10,15
7,13,0,1,2,4,6,8,3,11,10,9,14,12,5,15
7,13,14,1,2,4,6,8,3,11,9,12,0,5,15,10
7,15,0,9,1,14,8,11,10,6,2,3,12,4,5,13
8,1,4,5,12,11,10,14,7,3,2,13,9,15,0,6
9,0,11,14,7,6,13,2,8,12,5,1,15,10,4,3
9,1,3,2,0,4,14,11,7,10,6,13,8,5,12,15
9,4,1,2,3,0,14,11,13,10,12,6,7,8,5,15
9,11,15
9,14,3,2,0,4,1,11,7,6,13,10,8,5,12,15
9,15,0,10,3,1,2,13,8,7,11,6,14,4,5,12
10,15,0,6,1,8,7,9,11,2,5,13,14,12,3,4
11,5,8,14,2,12,13,9,4,1,7,3,0,15,6,10
11,13,0,1,2,4,6,8,3,7,10,9,14,5,12,15
11,15,0,8,6,13,1,7,9,10,2,3,4,12,14,5
11,15,5,7,2,12,0,1,13,10,14,4,3,9,6,8
11,15,8,4,2,12,5,1,13,9,7,0,14,3,10,6
12,1,3,2,11,7,14,4,13,9,15,0,8,5,10,6
13,8,4,5,14,11,2,9,12,1,3,0,7,15,6,10
15,5,8,10,1,7,9,11,12,4,14,13,0,2,3,6
2,13,3,4,12,14,7,11,1,9,8,5,6,10,0,15
2,13,14,3,1,4,6,8,11,7,9,12,5,0,15,10
2,14,3,4,12,7,11,1,10,13,0,15,8,5,9,6
6,13,4,8,12,1,14,3,11,7,5,2,9,10,0,15
6,13,14,4,7,1,0,2,12,8,3,11,9,10,15,5
