0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 4)","(0, 5)","(0, 9)","(0, 6)","(0, 1)","(0, 3)","(1, 3)","(1, 14)","(1, 4)","(1, 12)","(1, 9)","(1, 7)","(1, 10)","(1, 13)","(1, 8)","(1, 2)","(2, 4)","(2, 14)","(2, 12)","(2, 10)","(2, 3)","(2, 8)","(2, 5)","(2, 7)","(2, 9)","(2, 11)","(3, 4)","(3, 7)","(3, 14)","(3, 13)","(3, 9)","(3, 5)","(3, 11)","(3, 10)","(3, 12)","(4, 5)","(4, 8)","(4, 9)","(4, 12)","(4, 11)","(4, 13)","(4, 10)","(5, 8)","(5, 11)","(5, 13)","(5, 7)","(5, 14)","(5, 9)","(5, 12)","(5, 10)","(6, 9)","(6, 10)","(6, 11)","(6, 13)","(6, 7)","(7, 11)","(7, 14)","(7, 9)","(7, 10)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(8, 13)","(9, 11)","(9, 12)","(9, 10)","(9, 14)","(10, 12)","(10, 11)","(10, 13)","(11, 14)","(11, 12)","(12, 14)","(13, 14)"
283,234
2,0,4,3,5,1,9,8,13,7,14,12,10,11,6
7,0,3,1,6,5,9,13,11,10,14,4,12,8,2
8,0,9,5,4,1,13,3,7,2,14,12,10,6,11
10,0,6,9,3,4,1,5,11,13,7,14,12,8,2
11,1,9,8,14,7,10,4,3,12,2,5,13,0,6
12,0,9,1,4,3,5,14,7,10,13,8,2,11,6
13,0,3,6,5,4,1,7,9,11,10,8,2,14,12
14,0,1,3,5,9,4,12,7,10,13,8,2,11,6
0,1,2,4,5,9,3,8,13,7,14,12,10,11,6
0,5,2,4,9,1,3,14,12,7,10,13,8,11,6
0,6,8,4,5,9,1,10,11,13,7,3,2,14,12
1,2,0,4,3,5,9,8,13,7,14,12,10,11,6
1,7,0,3,6,5,9,13,11,10,4,8,2,14,12
1,8,0,9,5,4,13,3,7,2,14,12,10,6,11
1,10,0,6,9,3,4,5,13,7,11,8,2,14,12
1,12,0,9,4,3,5,8,13,7,2,14,10,11,6
1,13,2,8,3,5,4,14,10,9,11,12,0,7,6
1,14,0,3,5,9,4,8,13,7,2,12,10,11,6
3,2,0,4,5,1,9,8,13,7,14,12,10,11,6
3,7,0,1,6,5,9,10,13,14,4,12,8,2,11
3,10,0,6,9,4,1,5,11,13,7,14,12,8,2
3,11,1,9,8,14,7,10,4,12,2,5,13,0,6
3,12,0,9,1,4,5,14,7,10,13,8,2,11,6
3,13,0,6,5,4,1,9,10,11,7,8,2,14,12
3,14,0,1,5,9,4,12,7,10,13,8,2,11,6
4,2,0,3,5,1,9,8,13,7,14,12,10,11,6
4,8,0,9,5,1,13,3,7,2,14,12,10,6,11
4,10,0,6,9,3,1,5,11,13,7,14,12,8,2
4,11,1,9,8,14,7,10,3,12,2,5,13,0,6
4,12,0,9,1,3,5,14,7,10,13,8,2,11,6
4,13,0,3,6,5,1,7,9,11,10,8,2,14,12
5,2,1,4,8,0,13,3,7,14,9,12,10,11,6
5,7,1,4,8,0,13,3,2,14,9,12,10,11,6
5,8,1,4,0,13,3,7,2,14,9,12,10,11,6
5,10,1,4,8,0,13,3,7,2,14,9,12,11,6
5,11,1,4,8,0,13,3,7,2,14,9,12,10,6
5,12,1,4,8,0,13,3,7,2,14,9,10,11,6
5,13,2,8,3,4,14,10,1,9,11,12,7,0,6
5,14,1,4,8,0,13,3,7,2,9,12,10,11,6
6,7,1,9,10,13,0,8,4,3,5,14,11,2,12
9,2,0,4,3,5,1,8,13,7,14,12,10,11,6
9,7,0,3,1,6,5,13,11,10,14,4,12,8,2
9,8,0,5,4,1,13,3,7,2,14,12,10,6,11
9,10,0,6,3,4,1,5,11,13,7,14,12,8,2
9,11,1,8,14,7,10,4,3,12,2,5,13,0,6
9,12,0,1,4,3,5,14,7,10,13,8,2,11,6
9,14,0,1,3,5,4,12,7,10,13,8,2,11,6
11,2,1,9,8,14,7,10,4,3,12,5,13,0,6
0,1,3,2,4,5,9,8,13,7,14,12,10,11,6
0,3,5,2,4,9,1,14,12,7,10,13,8,11,6
0,4,1,2,5,9,3,8,13,7,14,12,10,11,6
0,4,5,2,9,1,3,14,12,7,10,13,8,11,6
0,9,1,2,4,5,3,8,13,7,14,12,10,11,6
0,9,5,2,4,1,3,14,12,7,10,13,8,11,6
1,2,3,0,4,5,9,8,13,7,14,12,10,11,6
1,3,7,0,6,5,9,10,13,11,4,8,2,14,12
1,3,10,0,6,9,4,5,13,7,11,8,2,14,12
