0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 1)","(0, 2)","(0, 12)","(0, 3)","(0, 11)","(0, 4)","(0, 5)","(0, 8)","(0, 13)","(0, 10)","(1, 3)","(1, 4)","(1, 12)","(1, 11)","(1, 6)","(1, 10)","(1, 7)","(1, 9)","(1, 8)","(1, 2)","(1, 13)","(1, 5)","(2, 4)","(2, 5)","(2, 13)","(2, 12)","(2, 7)","(2, 11)","(2, 8)","(2, 10)","(2, 9)","(2, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 13)","(3, 8)","(3, 12)","(3, 9)","(3, 11)","(3, 10)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 12)","(4, 11)","(4, 13)","(5, 6)","(5, 7)","(5, 8)","(5, 10)","(5, 11)","(5, 13)","(5, 12)","(5, 9)","(6, 8)","(6, 9)","(6, 10)","(6, 11)","(6, 12)","(6, 13)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(7, 12)","(7, 13)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(8, 13)","(9, 11)","(9, 12)","(9, 13)","(9, 10)","(10, 11)","(10, 12)","(10, 13)","(11, 12)","(11, 13)","(12, 13)"
3105,1615
6,0,5,4,8,3,10,1,11,12,13,2,7,9
7,0,8,5,4,10,11,2,12,1,13,3,6,9
9,0,8,11,12,13,4,3,1,2,10,5,6,7
1,6,2,5,4,8,3,9,10,11,12,13,7,0
1,7,0,8,5,4,10,11,2,12,13,3,6,9
1,9,0,8,11,12,13,4,3,2,10,5,6,7
2,7,0,8,5,4,10,11,12,1,13,3,6,9
2,9,0,8,11,12,13,4,3,1,10,5,6,7
3,6,0,5,4,8,10,1,11,12,13,2,7,9
3,9,0,8,11,12,13,4,1,2,10,5,6,7
4,6,0,5,8,3,10,1,11,12,13,7,2,9
4,7,0,8,5,10,11,2,12,1,13,6,3,9
4,9,0,8,11,12,13,3,1,2,10,5,7,6
5,6,0,4,8,3,10,1,11,12,13,2,7,9
5,7,0,8,4,10,11,2,12,1,13,3,6,9
5,9,0,8,11,12,13,4,3,1,2,10,6,7
8,6,0,5,4,3,10,1,11,12,13,2,7,9
8,7,0,5,4,10,11,2,12,1,13,3,6,9
8,9,0,11,12,13,4,3,1,2,10,5,6,7
10,6,0,5,4,8,3,1,11,12,13,2,7,9
10,7,0,8,5,4,11,2,12,1,13,3,6,9
10,9,0,8,11,12,13,4,3,1,2,5,6,7
11,6,0,5,4,8,3,10,1,12,13,2,7,9
11,7,0,8,5,4,10,2,12,1,13,3,6,9
11,9,0,8,12,13,4,3,1,2,10,5,6,7
12,6,0,5,4,8,3,10,1,11,13,2,7,9
12,7,0,8,5,4,10,11,2,1,13,3,6,9
12,9,0,8,11,13,4,3,1,2,10,5,6,7
13,6,0,5,4,8,3,10,1,11,12,2,7,9
13,7,0,8,5,4,10,11,2,12,1,3,6,9
13,9,0,8,11,12,4,3,1,2,10,5,6,7
1,2,7,3,8,5,9,4,10,11,12,13,6,0
1,2,9,0,8,11,12,13,4,3,10,5,6,7
1,3,6,2,5,4,8,9,10,11,12,13,7,0
1,3,9,0,8,11,12,13,4,2,10,5,6,7
1,4,6,2,5,8,3,9,10,11,12,13,7,0
1,4,7,0,8,5,10,11,2,12,13,6,3,9
1,4,9,0,8,11,12,13,3,2,10,5,7,6
1,5,6,2,4,8,3,9,10,11,12,13,7,0
1,5,7,0,8,4,10,11,2,12,13,3,6,9
1,5,9,0,8,11,12,13,4,3,2,10,6,7
1,8,6,2,5,4,3,9,10,11,12,13,7,0
1,8,7,0,5,4,10,11,2,12,13,3,6,9
1,8,9,0,11,12,13,4,3,2,10,5,6,7
1,10,6,2,5,4,8,3,9,11,12,13,7,0
1,10,7,0,8,5,4,11,2,12,13,3,6,9
1,10,9,0,8,11,12,13,4,3,2,5,6,7
1,11,6,2,5,4,8,3,9,10,12,13,7,0
1,11,7,0,8,5,4,10,2,12,13,3,6,9
1,11,9,0,8,12,13,4,3,2,10,5,6,7
1,12,6,2,5,4,8,3,9,10,11,13,7,0
1,12,7,0,8,5,4,10,11,2,13,3,6,9
1,12,9,0,8,11,13,4,3,2,10,5,6,7
1,13,6,2,5,4,8,3,9,10,11,12,7,0
1,13,7,0,8,5,4,10,11,2,12,3,6,9
1,13,9,0,8,11,12,4,3,2,10,5,6,7
2,3,9,0,8,11,12,13,4,1,10,5,6,7
2,4,7,0,8,5,10,11,12,1,13,6,3,9
2,4,9,0,8,11,12,13,3,1,10,5,7,6
2,5,7,0,8,4,10,11,12,1,13,3,6,9
2,5,9,0,8,11,12,13,4,3,1,10,6,7
2,8,7,0,5,4,10,11,12,1,13,3,6,9
2,8,9,0,11,12,13,4,3,1,10,5,6,7
2,10,7,0,8,5,4,11,12,1,13,3,6,9
2,10,9,0,8,11,12,13,4,3,1,5,6,7
2,11,7,0,8,5,4,10,12,1,13,3,6,9
2,11,9,0,8,12,13,4,3,1,10,5,6,7
2,12,7,0,8,5,4,10,11,1,13,3,6,9
2,12,9,0,8,11,13,4,3,1,10,5,6,7
2,13,7,0,8,5,4,10,11,12,1,3,6,9
2,13,9,0,8,11,12,4,3,1,10,5,6,7
3,4,6,0,5,8,10,1,11,12,13,7,2,9
3,4,9,0,8,11,12,13,1,2,10,5,7,6
3,5,6,0,4,8,10,1,11,12,13,2,7,9
3,5,9,0,8,11,12,13,4,1,2,10,6,7
3,8,6,0,5,4,10,1,11,12,13,2,7,9
3,8,9,0,11,12,13,4,1,2,10,5,6,7
3,10,6,0,5,4,8,1,11,12,13,2,7,9
3,10,9,0,8,11,12,13,4,1,2,5,6,7
3,11,6,0,5,4,8,10,1,12,13,2,7,9
3,11,9,0,8,12,13,4,1,2,10,5,6,7
3,12,6,0,5,4,8,10,1,11,13,2,7,9
3,12,9,0,8,11,13,4,1,2,10,5,6,7
3,13,6,0,5,4,8,10,1,11,12,2,7,9
3,13,9,0,8,11,12,4,1,2,10,5,6,7
4,5,6,0,8,3,10,1,11,12,13,7,2,9
4,5,7,0,8,10,11,2,12,1,13,6,3,9
4,5,9,0,8,11,12,13,3,1,2,10,7,6
4,8,6,0,5,3,10,1,11,12,13,7,2,9
4,8,7,0,5,10,11,2,12,1,13,6,3,9
4,8,9,0,11,12,13,3,1,2,10,5,7,6
4,11,6,0,5,8,3,10,1,12,13,7,2,9
4,11,7,0,8,5,10,2,12,1,13,6,3,9
4,11,9,0,8,12,13,3,1,2,10,5,7,6
4,12,6,0,5,8,3,10,1,11,13,7,2,9
4,12,7,0,8,5,10,11,2,1,13,6,3,9
4,12,9,0,8,11,13,3,1,2,10,5,7,6
4,13,6,0,5,8,3,10,1,11,12,7,2,9
4,13,7,0,8,5,10,11,2,12,1,6,3,9
4,13,9,0,8,11,12,3,1,2,10,5,7,6
5,8,6,0,4,3,10,1,11,12,13,2,7,9
5,8,7,0,4,10,11,2,12,1,13,3,6,9
5,8,9,0,11,12,13,4,3,1,2,10,6,7
5,10,6,0,4,8,3,1,11,12,13,2,7,9
5,10,7,0,8,4,11,2,12,1,13,3,6,9
5,10,9,0,8,11,12,13,4,3,1,2,6,7
5,11,6,0,4,8,3,10,1,12,13,2,7,9
5,11,7,0,8,4,10,2,12,1,13,3,6,9
5,11,9,0,8,12,13,4,3,1,2,10,6,7
5,12,6,0,4,8,3,10,1,11,13,2,7,9
5,12,7,0,8,4,10,11,2,1,13,3,6,9
5,12,9,0,8,11,13,4,3,1,2,10,6,7
5,13,6,0,4,8,3,10,1,11,12,2,7,9
5,13,7,0,8,4,10,11,2,12,1,3,6,9
5,13,9,0,8,11,12,4,3,1,2,10,6,7
8,10,6,0,5,4,3,1,11,12,13,2,7,9
8,10,7,0,5,4,11,2,12,1,13,3,6,9
8,10,9,0,11,12,13,4,3,1,2,5,6,7
8,11,6,0,5,4,3,10,1,12,13,2,7,9
8,11,7,0,5,4,10,2,12,1,13,3,6,9
8,11,9,0,12,13,4,3,1,2,10,5,6,7
8,12,6,0,5,4,3,10,1,11,13,2,7,9
8,12,7,0,5,4,10,11,2,1,13,3,6,9
8,12,9,0,11,13,4,3,1,2,10,5,6,7
8,13,6,0,5,4,3,10,1,11,12,2,7,9
8,13,7,0,5,4,10,11,2,12,1,3,6,9
8,13,9,0,11,12,4,3,1,2,10,5,6,7
10,11,6,0,5,4,8,3,1,12,13,2,7,9
10,11,7,0,8,5,4,2,12,1,13,3,6,9
10,11,9,0,8,12,13,4,3,1,2,5,6,7
10,12,6,0,5,4,8,3,1,11,13,2,7,9
10,12,7,0,8,5,4,11,2,1,13,3,6,9
10,12,9,0,8,11,13,4,3,1,2,5,6,7
10,13,6,0,5,4,8,3,1,11,12,2,7,9
10,13,7,0,8,5,4,11,2,12,1,3,6,9
10,13,9,0,8,11,12,4,3,1,2,5,6,7
11,12,6,0,5,4,8,3,10,1,13,2,7,9
11,12,7,0,8,5,4,10,2,1,13,3,6,9
11,12,9,0,8,13,4,3,1,2,10,5,6,7
11,13,6,0,5,4,8,3,10,1,12,2,7,9
11,13,7,0,8,5,4,10,2,12,1,3,6,9
