0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 15)","(0, 4)","(0, 9)","(0, 8)","(0, 7)","(0, 1)","(0, 14)","(0, 10)","(1, 2)","(1, 3)","(1, 4)","(1, 15)","(1, 14)","(1, 6)","(1, 7)","(1, 10)","(1, 8)","(1, 16)","(1, 5)","(1, 11)","(2, 4)","(2, 6)","(2, 13)","(2, 10)","(2, 3)","(2, 9)","(2, 16)","(2, 5)","(2, 12)","(2, 11)","(3, 7)","(3, 9)","(3, 11)","(3, 12)","(3, 10)","(3, 5)","(3, 16)","(3, 4)","(3, 6)","(3, 15)","(4, 7)","(4, 8)","(4, 11)","(4, 12)","(4, 5)","(4, 13)","(4, 6)","(4, 9)","(4, 16)","(5, 9)","(5, 11)","(5, 14)","(5, 12)","(5, 6)","(5, 8)","(5, 7)","(5, 15)","(5, 10)","(6, 10)","(6, 16)","(6, 7)","(6, 13)","(6, 14)","(6, 8)","(6, 15)","(6, 11)","(6, 12)","(7, 10)","(7, 12)","(7, 13)","(7, 14)","(7, 15)","(7, 8)","(7, 9)","(8, 9)","(8, 16)","(8, 11)","(8, 10)","(8, 13)","(8, 12)","(9, 10)","(9, 13)","(9, 16)","(9, 11)","(9, 12)","(9, 14)","(10, 15)","(10, 12)","(10, 11)","(10, 13)","(11, 12)","(11, 15)","(11, 13)","(11, 14)","(11, 16)","(12, 13)","(12, 14)","(13, 14)","(13, 16)","(14, 16)","(14, 15)","(15, 16)"
541,416
2,0,1,4,10,9,3,14,7,8,16,5,11,12,13,6,15
3,0,1,7,9,10,4,15,2,14,8,16,5,11,6,12,13
5,0,9,14,4,8,7,1,15,10,3,16,11,2,13,6,12
6,0,10,1,7,14,8,4,15,9,12,11,13,5,2,3,16
11,0,15,4,9,10,8,14,1,7,16,6,5,3,2,12,13
12,1,11,7,3,4,5,10,14,2,8,6,15,9,13,16,0
13,1,14,16,7,2,6,11,10,4,8,5,12,9,15,0,3
16,0,15,9,8,14,1,4,11,10,7,5,3,6,2,13,12
0,1,3,15,4,9,7,10,11,16,6,5,14,2,8,12,13
0,9,3,15,4,7,1,10,11,16,14,5,6,2,8,12,13
1,2,0,4,10,9,7,8,11,12,5,13,6,3,16,14,15
1,3,0,7,9,10,4,15,8,5,16,11,2,14,6,12,13
1,5,0,9,14,4,8,7,15,10,3,16,11,2,13,6,12
1,6,0,10,7,14,8,4,15,9,12,11,13,5,2,3,16
1,11,0,15,4,9,10,8,14,7,16,6,5,3,2,12,13
1,16,0,15,9,8,14,4,11,10,7,5,3,6,2,13,12
4,2,0,1,10,9,3,14,7,8,16,5,11,6,12,13,15
4,3,0,1,7,9,10,15,2,14,8,16,5,11,6,12,13
4,5,0,9,14,8,7,1,15,10,3,16,11,2,13,6,12
4,6,0,10,1,7,14,8,15,9,2,3,12,11,13,5,16
4,11,0,15,9,10,8,14,1,7,16,6,5,3,2,12,13
4,12,1,11,7,3,5,10,14,2,8,6,15,9,13,16,0
4,13,1,14,16,7,2,6,11,10,8,5,12,0,9,15,3
4,16,0,15,9,8,14,1,11,7,6,5,3,10,2,13,12
7,3,0,1,9,10,4,15,2,14,8,16,5,11,6,12,13
7,5,0,9,14,4,8,1,15,10,3,16,11,2,13,6,12
7,6,0,10,1,14,8,4,15,9,12,11,13,5,2,3,16
7,12,2,4,10,3,1,13,6,5,9,0,8,11,16,14,15
7,13,3,12,16,9,2,6,11,10,4,14,8,15,1,5,0
8,5,0,9,14,4,7,1,15,10,3,16,11,2,13,6,12
8,6,0,10,1,7,14,4,15,9,12,11,13,5,2,3,16
8,11,0,15,4,9,10,14,1,7,16,6,5,3,2,12,13
8,12,3,9,4,7,1,16,5,11,6,10,0,2,14,13,15
8,13,3,9,4,7,1,16,5,11,6,10,12,2,0,14,15
8,16,0,15,9,14,1,4,11,10,7,6,5,3,2,13,12
9,2,1,8,10,5,3,0,16,11,4,7,14,6,13,12,15
9,3,1,8,10,5,0,16,11,2,4,7,14,6,12,13,15
9,5,1,8,10,3,0,16,11,2,4,7,14,6,12,13,15
9,11,1,8,10,5,3,0,16,2,4,7,14,6,12,13,15
9,12,1,8,10,5,3,0,16,11,2,4,7,14,6,13,15
9,13,1,8,10,5,3,0,16,11,2,4,7,14,6,12,15
9,16,1,8,10,5,3,0,11,2,4,7,14,6,12,13,15
10,2,0,1,4,9,3,14,7,8,16,5,11,12,13,6,15
10,3,0,1,7,9,4,15,2,14,8,16,5,11,12,13,6
10,5,0,9,14,4,8,7,1,15,3,16,11,2,13,6,12
10,6,0,1,7,14,8,4,15,13,5,11,12,9,16,2,3
10,11,0,15,4,9,8,14,1,7,16,6,5,3,2,12,13
10,12,1,11,7,3,4,5,14,2,8,6,15,9,13,16,0
10,13,1,14,16,7,2,6,11,4,8,5,12,15,0,9,3
12,2,1,11,7,3,4,5,10,14,8,6,15,9,13,16,0
13,2,3,12,16,9,7,6,11,10,4,14,8,15,1,5,0
14,5,0,9,4,8,7,1,15,10,3,16,11,2,12,13,6
14,6,0,10,1,7,8,4,15,9,12,11,13,5,2,3,16
14,11,0,15,4,9,10,8,1,7,16,6,5,3,12,13,2
14,12,4,13,1,5,7,6,11,16,0,9,2,10,8,3,15
14,13,5,12,9,7,2,6,11,10,4,8,3,16,1,15,0
14,16,0,15,9,8,1,4,11,10,7,5,3,6,2,13,12
15,3,0,1,7,9,10,4,2,14,8,16,5,11,6,12,13
15,5,0,9,14,4,8,7,1,10,3,16,11,2,13,6,12
15,6,0,10,1,7,14,8,4,9,12,11,13,5,2,3,16
15,11,0,4,9,10,8,14,1,7,5,6,3,16,2,12,13
15,16,0,9,8,14,1,4,10,5,3,11,7,2,6,13,12
