0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 2)","(0, 12)","(0, 4)","(0, 10)","(0, 6)","(0, 1)","(1, 14)","(1, 13)","(1, 9)","(1, 7)","(1, 2)","(1, 4)","(1, 3)","(2, 14)","(2, 12)","(2, 8)","(2, 10)","(2, 4)","(2, 7)","(2, 11)","(3, 5)","(3, 14)","(3, 9)","(3, 4)","(3, 13)","(4, 6)","(4, 8)","(4, 12)","(4, 10)","(4, 13)","(4, 9)","(5, 6)","(5, 7)","(5, 9)","(5, 12)","(5, 10)","(6, 8)","(6, 9)","(6, 11)","(6, 14)","(6, 13)","(7, 9)","(7, 10)","(7, 14)","(7, 12)","(7, 13)","(8, 9)","(8, 10)","(8, 12)","(8, 14)","(8, 11)","(9, 10)","(9, 11)","(9, 14)","(10, 13)","(10, 12)","(11, 12)","(11, 13)","(12, 13)","(13, 14)"
127,81
3,0,4,1
5,1,3,7,9,14,13,6,10,12,11,4,0,8,2
7,0,10,12,1,2,9,13,4,6,8,11,5,14,3
8,1,9,4,2,14,10,7,11,6,13,3,0,12,5
9,0,10,6,1,4,8,13,5,7,2,14,12,11,3
11,1,9,13,2,10,7,6,3,14,4,8,12,0,5
13,0,10,1,4,6,12,9,7,2,8,5,14,11,3
14,0,1,2,6,13,9,4,8,11,10,12,7,3,5
0,6,3,4,1,5,9,14,13,12,10,8,2,7,11
0,10,1,9,7,13,4,2,6,11,3,14,8,12,5
0,12,1,2,4,7,13,14,10,11,9,6,8,3,5
1,3,0,4
1,7,0,10,12,2,9,13,4,6,8,11,5,14,3
1,9,2,8,10,7,11,14,4,12,13,0,6,3,5
1,13,2,14,11,10,4,12,7,6,8,9,3,0,5
1,14,0,2,6,8,4,11,9,13,10,12,3,7,5
2,7,0,10,12,1,9,13,4,8,11,14,6,5,3
4,3,0,1
4,8,1,9,2,14,10,7,11,13,3,6,0,12,5
4,9,0,10,6,1,8,13,5,7,2,14,12,11,3
4,13,0,10,1,6,12,9,7,2,8,5,14,11,3
6,5,8,9,12,10,7,11,4,0,13,14,2,1,3
6,8,3,5,4,9,14,13,12,10,7,1,2,11,0
6,9,3,5,4,14,13,12,10,7,8,1,2,11,0
6,11,7,5,9,14,13,12,2,3,10,1,4,8,0
6,13,3,5,4,9,14,7,12,10,8,1,2,11,0
6,14,7,5,9,13,3,12,10,11,1,4,0,8,2
8,2,3,9,4,14,1,10,7,11,6,13,5,0,12
10,5,1,9,7,13,0,4,2,3,11,6,14,8,12
10,7,1,9,13,0,4,2,11,6,3,14,8,12,5
10,8,1,9,7,13,0,4,2,14,11,6,3,12,5
10,9,3,13,4,5,14,11,1,6,7,12,2,8,0
10,13,3,9,4,5,7,11,6,1,14,12,2,8,0
11,2,7,12,9,13,8,4,5,10,1,14,6,3,0
12,5,1,0,2,4,7,13,3,9,10,6,14,11,8
12,7,1,0,2,4,13,10,6,14,11,9,8,5,3
12,8,1,0,2,4,7,13,9,14,10,6,11,3,5
12,11,1,0,2,4,7,13,9,6,10,14,8,3,5
12,13,3,4,5,6,10,9,7,8,11,0,14,1,2
0,1,2,3,4,14,6,8,13,9,11,5,10,12,7
0,2,10,3,4,1,14,9,13,5,6,8,12,7,11
0,2,12,3,4,1,14,5,13,6,8,9,10,7,11
0,4,10,1,9,7,13,2,6,11,3,14,8,12,5
0,4,12,1,2,7,13,14,10,11,9,6,3,8,5
1,2,4
1,2,7,13,14,12,10,4,11,8,9,3,6,0,5
1,2,14,6,13,9,0,4,8,11,10,12,7,3,5
1,4,9,2,8,10,7,11,14,12,13,0,6,3,5
1,4,13,2,14,11,10,12,7,3,6,8,9,0,5
1,9,3,2,8,10,7,11,14,4,12,13,0,5,6
1,13,3,2,14,11,10,4,12,7,6,8,9,0,5
2,4,8,9,14,10,1,7,11,13,3,6,0,12,5
4,6,8,7,12,10,13,1,2,9,5,14,11,0,3
4,6,9,7,12,10,13,1,2,5,14,11,0,8,3
4,10,8,1,9,7,13,0,2,14,11,6,3,12,5
4,10,9,7,12,13,1,2,11,8,5,0,14,3,6
4,10,13,11,6,8,12,2,9,5,0,14,7,1,3
4,12,8,1,0,2,7,13,9,14,10,6,11,3,5
4,12,13,9,11,8,7,5,10,14,1,3,6,2,0
6,11,8,7,5,9,14,13,12,2,10,3,1,4,0
6,14,8,7,5,9,13,10,12,2,3,11,1,4,0
10,2,7,4,9,12,1,13,8,11,14,5,6,3,0
10,8,2,3,9,13,4,5,14,1,7,11,6,12,0
10,12,0,1,9,7,13,4,2,8,11,5,6,3,14
10,12,5,1,9,7,13,0,4,2,3,8,11,6,14
10,12,7,1,9,13,0,4,2,8,11,5,6,3,14
10,12,8,1,9,7,13,0,4,2,14,11,5,6,3
10,12,13,3,9,4,5,8,7,11,6,1,14,2,0
11,2,8,10,12,9,13,4,7,5,1,14,6,3,0
12,2,7,4,9,10,1,13,8,11,5,14,6,3,0
12,8,2,3,4,5,13,9,14,1,6,10,7,11,0
12,11,2,7,9,13,8,10,5,4,1,14,6,3,0
0,2,4,10,11,12,6,8,13,9,5,7,14,1,3
0,2,4,12,9,10,6,1,14,8,7,11,5,13,3
2,4,8,10,11,6,12,13,9,14,0,5,7,1,3
2,4,12,8,9,14,10,1,7,11,5,13,3,6,0
4,10,12,0,1,9,7,13,2,8,11,5,6,3,14
4,10,12,8,1,9,7,13,0,2,14,11,5,6,3
10,12,0,2,3,9,13,4,5,1,14,8,7,11,6
10,12,2,7,4,9,1,13,8,11,5,14,6,3,0
10,12,8,2,3,9,13,4,5,14,1,7,11,6,0
