0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 14)","(0, 13)","(0, 5)","(0, 12)","(0, 2)","(0, 15)","(0, 1)","(1, 3)","(1, 8)","(1, 6)","(1, 11)","(1, 16)","(2, 3)","(2, 5)","(2, 6)","(2, 15)","(2, 14)","(2, 9)","(3, 5)","(3, 6)","(3, 7)","(3, 12)","(3, 8)","(3, 11)","(3, 13)","(4, 6)","(4, 15)","(4, 9)","(4, 5)","(4, 7)","(5, 7)","(5, 11)","(5, 16)","(5, 8)","(6, 7)","(6, 10)","(6, 11)","(6, 16)","(6, 15)","(6, 14)","(7, 10)","(7, 11)","(7, 16)","(7, 15)","(7, 12)","(8, 11)","(8, 15)","(8, 9)","(8, 10)","(9, 10)","(9, 13)","(9, 15)","(9, 11)","(10, 11)","(10, 12)","(10, 13)","(10, 14)","(10, 15)","(10, 16)","(11, 13)","(12, 13)","(12, 15)","(12, 16)","(13, 14)","(13, 16)","(14, 15)","(14, 16)","(15, 16)"
108,65
3,0,2,1,5,12,13,6,15,14,9,8,11,16,7,4,10
4,0,15,5,2,8,7,16,6,9,3,14,1,11,10,12,13
6,0,2,1,15,14,3,8,16,5,12,13,7,11,10,9,4
7,2,6,5,3,15,4,11,16,0,8,12,9,10,13,1,14
8,0,1,15,5,6,16,3,11,2,4,7,10,14,13,12,9
9,0,13,15,2,12,14,10,16,3,6,11,7,8,5,1,4
10,5,11,7,16,8,13,6,1,3,15,0,12,9,14,4,2
11,0,13,5,1,16,3,8,7,10,6,14,12,15,2,9,4
16,0,14,13,12,5,15,1,10,2,6,11,3,9,7,4,8
0,2,4,5,15,6,9,7,16,8,3,11,1,14,10,13,12
0,5,1,3,11,16,8,2,12,13,6,7,10,14,15,9,4
0,12,11,13,5,1,10,3,7,16,8,6,14,15,2,9,4
0,13,11,5,1,3,16,8,2,12,6,7,14,15,10,9,4
0,14,1,16,6,13,12,5,15,2,11,3,10,9,7,8,4
0,15,1,8,6,16,5,11,3,10,2,14,13,12,7,4,9
1,3,5,8,11,0,16,15,10,13,7,6,12,2,14,4,9
1,6,2,3,0,5,12,13,14,15,11,16,8,7,4,10,9
2,3,4,5,6,15,9,7,11,16,0,8,10,12,13,1,14
2,6,1,3,0,5,12,13,14,15,7,11,16,4,8,10,9
2,9,14,10,13,15,6,0,3,12,16,4,11,1,7,5,8
5,3,1,0,11,16,8,13,12,2,14,15,10,7,6,9,4
5,4,6,3,7,2,11,16,1,12,13,15,9,14,10,8,0
5,7,2,6,3,15,4,11,16,12,8,0,9,10,13,1,14
5,8,2,3,15,9,6,7,12,11,13,4,16,0,10,1,14
5,11,2,3,6,9,8,13,7,4,16,10,15,1,0,14,12
5,16,6,3,7,2,11,4,1,12,13,15,14,9,10,8,0
7,3,4,5,6,2,11,16,15,9,14,10,13,1,12,8,0
8,1,2,3,15,9,5,6,0,7,12,11,13,16,4,10,14
10,6,5,11,7,16,8,4,3,2,13,1,9,15,12,14,0
11,1,2,5,3,6,9,0,16,8,7,4,13,12,10,15,14
12,3,6,10,15,16,7,11,13,8,2,5,1,9,14,0,4
12,7,2,15,3,0,6,5,8,4,16,1,13,14,10,11,9
13,3,10,6,7,12,8,11,16,14,15,1,5,9,2,0,4
13,9,3,8,2,11,10,15,5,14,0,6,12,7,16,4,1
14,6,1,16,0,13,12,5,15,2,11,10,3,9,7,4,8
15,4,5,2,8,7,16,0,6,9,3,14,11,10,1,12,13
15,6,1,8,16,0,11,3,10,5,14,13,12,2,7,9,4
15,7,3,12,2,8,6,0,10,16,5,9,11,1,13,14,4
15,8,7,11,3,5,10,6,9,2,12,13,0,16,4,1,14
15,9,1,8,6,16,0,11,3,10,5,4,2,14,13,12,7
15,10,5,2,4,8,7,16,0,11,6,14,9,3,1,12,13
15,16,5,2,4,8,7,0,6,14,9,3,1,10,11,12,13
16,1,5,3,8,11,0,6,7,12,13,2,15,10,14,4,9
0,14,2,13,3,9,1,5,12,6,8,11,15,10,16,4,7
0,15,2,13,14,12,9,10,16,3,6,8,11,7,5,1,4
1,3,6,10,8,11,16,7,12,13,15,5,9,0,14,2,4
2,14,6,13,3,0,9,10,11,16,1,5,12,8,7,15,4
2,15,6,13,3,14,0,9,12,10,16,11,7,8,1,5,4
5,7,3,10,11,16,8,6,12,13,1,15,9,4,2,14,0
5,8,3,10,7,11,16,6,12,13,15,1,4,2,14,0,9
5,11,3,6,7,2,16,4,15,9,14,13,10,1,12,8,0
8,1,3,10,6,11,16,7,12,13,15,14,5,0,9,2,4
10,6,7,9,4,2,11,15,5,14,3,8,16,0,13,12,1
11,1,3,5,8,0,16,15,10,13,12,2,14,7,6,9,4
15,4,6,5,2,8,7,16,0,3,11,9,14,1,10,12,13
15,7,4,5,2,8,16,0,3,6,9,14,11,10,1,13,12
15,8,9,7,11,3,5,10,4,6,2,12,13,0,16,1,14
15,10,6,5,2,4,8,7,16,0,11,3,14,9,1,12,13
15,12,7,3,2,8,6,0,5,9,10,11,1,16,13,14,4
15,14,0,1,8,6,16,10,5,11,3,2,13,12,7,9,4
15,14,6,1,8,16,0,10,11,3,5,13,12,2,7,9,4
15,16,6,5,2,4,8,7,0,3,11,14,9,1,10,12,13
15,10,6,7,13,14,12,9,16,0,3,11,2,4,8,5,1
15,16,6,7,9,13,10,4,2,11,12,14,0,3,5,8,1
15,16,6,7,10,13,14,12,9,0,3,11,2,4,8,5,1
