0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 2)","(0, 3)","(0, 5)","(0, 7)","(0, 1)","(0, 6)","(0, 15)","(0, 8)","(1, 16)","(1, 14)","(1, 12)","(1, 7)","(1, 10)","(1, 9)","(1, 2)","(1, 3)","(1, 11)","(1, 4)","(1, 13)","(2, 16)","(2, 7)","(2, 11)","(2, 13)","(2, 9)","(2, 3)","(2, 6)","(3, 4)","(3, 6)","(3, 16)","(3, 15)","(3, 14)","(3, 5)","(4, 17)","(4, 11)","(4, 14)","(4, 13)","(4, 15)","(4, 5)","(4, 8)","(4, 10)","(5, 7)","(5, 8)","(5, 10)","(5, 17)","(5, 11)","(6, 9)","(6, 14)","(6, 15)","(6, 13)","(6, 16)","(7, 9)","(7, 11)","(7, 16)","(7, 14)","(7, 8)","(7, 15)","(8, 9)","(8, 10)","(8, 16)","(8, 17)","(8, 13)","(9, 10)","(9, 13)","(9, 14)","(9, 16)","(9, 15)","(9, 11)","(9, 12)","(10, 14)","(10, 15)","(10, 11)","(10, 12)","(10, 17)","(10, 16)","(11, 12)","(11, 15)","(11, 14)","(11, 13)","(12, 13)","(12, 15)","(12, 17)","(13, 14)","(13, 16)","(13, 17)","(13, 15)","(14, 15)","(14, 16)","(15, 16)","(15, 17)","(16, 17)"
200,132
4,0,3,1,15,5,8,16,14,12,7,10,9,11,13,17,2,6
9,0,8,7,6,1,15,2,16,13,10,4,17,14,3,12,11,5
10,0,8,5,15,1,9,16,17,7,4,13,3,11,14,12,6,2
11,0,7,15,2,1,5,16,6,9,3,13,14,12,10,4,17,8
12,0,15,1,14,16,11,10,9,3,4,7,13,6,17,2,8,5
13,0,6,2,1,8,15,3,9,14,16,7,11,10,4,12,17,5
14,0,15,1,6,7,3,16,12,11,10,9,4,13,2,5,8,17
16,0,15,1,2,3,8,7,6,14,12,11,10,9,4,13,17,5
17,1,12,4,10,16,13,11,15,9,3,14,8,5,7,2,0,6
0,5,2,7,3,11,1,16,14,15,4,10,12,9,13,8,6,17
0,6,1,3,9,14,13,16,2,15,4,8,7,11,12,10,17,5
0,8,4,3,5,1,15,16,7,10,11,17,9,13,14,12,2,6
0,15,2,16,11,6,9,3,7,13,1,8,14,10,5,4,12,17
1,4,2,3,11,13,15,14,5,6,16,12,10,9,0,7,17,8
1,9,0,8,7,6,15,2,10,16,4,13,17,14,3,12,11,5
1,10,3,14,5,15,16,4,7,11,0,17,8,12,9,13,2,6
1,11,0,7,15,2,5,14,16,12,10,9,3,4,13,6,17,8
1,12,0,15,14,16,11,10,9,3,4,7,13,6,17,2,8,5
1,13,0,6,2,8,15,3,9,14,16,7,11,10,4,17,12,5
1,14,2,13,16,9,6,7,11,3,8,15,4,10,0,5,17,12
1,16,0,15,2,3,8,7,6,14,12,11,10,9,4,13,17,5
2,9,0,8,7,6,1,15,16,13,10,4,17,14,3,12,11,5
2,11,0,7,15,1,5,16,6,9,3,13,14,12,10,4,17,8
2,13,0,6,1,8,15,3,9,14,16,7,10,4,12,11,17,5
2,16,0,15,1,3,8,7,6,11,9,13,14,12,10,4,17,5
3,4,0,1,15,5,8,16,14,12,7,10,9,11,13,17,2,6
3,14,0,15,1,6,7,16,12,11,10,9,4,13,2,5,8,17
3,16,0,15,1,2,8,7,6,14,12,11,10,9,4,13,17,5
5,4,2,7,0,3,11,13,1,14,8,15,16,9,6,17,10,12
5,10,3,14,15,1,16,4,7,11,17,0,12,9,13,8,2,6
5,11,3,15,2,4,1,14,17,10,0,7,16,6,9,13,12,8
5,17,3,15,4,16,11,10,0,7,14,13,1,8,12,2,9,6
6,9,1,3,14,13,0,16,2,15,4,7,11,8,12,10,17,5
6,13,1,3,9,14,0,16,2,4,15,8,7,11,10,5,17,12
6,14,2,13,16,9,1,7,11,3,8,15,4,10,0,5,17,12
6,16,1,3,9,14,13,0,2,15,4,8,7,11,12,10,17,5
7,9,0,8,6,1,15,2,16,13,10,4,17,14,3,12,11,5
7,11,0,15,2,1,5,16,6,9,3,13,14,12,10,4,17,8
7,14,0,15,1,6,3,16,12,11,10,9,4,13,2,5,8,17
7,16,0,15,1,2,3,8,6,14,12,11,10,9,4,13,17,5
8,4,3,5,16,0,7,10,17,15,14,13,1,2,6,11,9,12
8,9,6,16,0,13,15,1,2,3,7,17,10,4,14,12,11,5
8,10,3,5,16,4,0,14,15,1,7,17,11,13,2,6,9,12
8,13,3,5,16,4,0,14,6,2,1,15,17,11,7,10,9,12
8,16,6,9,0,13,7,1,15,2,3,14,11,5,10,4,12,17
8,17,3,5,16,4,0,15,7,10,11,14,13,1,2,6,9,12
15,4,2,16,11,6,9,3,0,7,13,1,14,8,10,17,5,12
15,9,5,17,11,10,3,4,0,7,8,12,16,13,2,1,14,6
15,10,3,14,5,1,16,4,7,11,0,17,8,12,9,13,2,6
15,11,3,2,4,1,14,5,0,16,7,13,9,6,12,10,17,8
15,12,5,17,11,10,3,4,0,7,13,16,8,2,1,14,9,6
15,13,3,14,16,6,2,4,1,9,7,11,8,10,17,0,12,5
15,14,2,16,11,6,9,3,0,7,13,1,10,8,4,5,12,17
15,16,2,11,6,9,3,0,7,13,10,1,14,4,5,8,12,17
15,17,3,4,5,16,14,13,1,8,10,7,0,11,9,6,2,12
0,1,3
0,1,7
0,2,6,1,3,9,14,13,16,15,4,8,7,11,12,10,17,5
0,2,7
0,3,5,4,1,15,8,7,10,11,16,14,12,9,13,17,2,6
0,3,6,1,9,14,13,16,2,8,7,15,11,4,5,10,17,12
0,3,15,5,17,11,10,4,7,8,16,12,13,2,1,14,9,6
0,7,5,6,9,2,16,14,15,3,8,1,10,11,13,17,4,12
0,7,8,4,3,5,1,15,11,14,16,2,10,17,9,13,12,6
0,8,5,6,9,16,13,3,7,1,15,2,10,11,14,17,4,12
1,2,9,6,16,14,3,0,13,15,8,7,11,4,12,10,17,5
1,2,11,6,16,14,9,3,0,13,15,7,10,8,4,5,12,17
1,2,13,8,16,7,10,9,0,4,15,3,6,14,17,11,5,12
1,2,16,0,15,3,8,7,6,14,12,11,10,9,4,13,17,5
1,3,4,13,6,16,15,2,14,9,0,8,10,17,12,11,7,5
1,3,14,2,13,16,9,6,7,11,4,15,8,10,0,5,17,12
1,3,16,0,15,2,8,7,6,14,12,11,10,9,4,13,17,5
1,7,9,0,8,6,15,2,10,16,4,13,17,3,14,12,11,5
1,7,11,0,15,2,5,14,16,12,10,9,3,4,13,6,17,8
1,7,14,8,16,10,9,0,4,13,15,2,3,6,17,5,11,12
1,7,16,0,15,2,3,8,6,14,12,11,10,9,4,13,17,5
1,10,4,9,11,14,13,15,8,7,5,16,12,17,3,0,2,6
2,3,16,0,15,1,8,7,6,11,9,13,14,12,10,4,17,5
2,6,9,12,11,1,13,15,14,16,3,0,7,10,4,17,8,5
2,6,13,8,0,16,7,9,1,15,3,14,11,10,4,12,17,5
2,6,16,1,3,9,14,13,0,15,4,8,7,11,12,10,17,5
2,7,9,0,8,6,1,15,16,13,10,4,17,14,3,12,11,5
2,7,11,0,15,1,5,16,6,9,3,13,14,12,10,4,17,8
2,7,16,0,15,1,3,8,6,11,9,13,14,12,10,4,17,5
3,6,14,13,4,16,1,15,2,17,8,10,11,9,0,12,7,5
3,6,16,1,9,14,13,0,2,15,8,7,11,4,12,10,17,5
3,15,4,13,6,16,1,2,14,9,0,8,10,17,12,7,11,5
3,15,14,2,16,11,6,9,0,7,13,1,10,8,4,5,12,17
3,15,16,5,17,11,10,4,0,7,8,12,13,2,1,14,9,6
5,7,8
5,8,4,9,7,10,11,14,13,1,15,16,2,12,17,3,0,6
5,8,10,3,16,4,0,14,15,1,7,17,13,2,6,11,9,12
5,8,17,3,16,4,0,15,7,10,14,13,1,2,6,11,9,12
5,10,4,7,9,8,14,15,1,11,16,13,17,0,3,12,2,6
5,11,4,9,7,8,10,14,13,1,15,16,2,0,17,12,3,6
5,17,4,7,15,8,16,11,14,1,10,3,0,9,13,12,2,6
6,15,0,2,16,11,9,3,7,13,1,8,14,10,5,4,12,17
6,15,9,8,13,0,16,17,10,4,7,2,1,12,14,11,3,5
6,15,13,8,9,0,16,17,10,4,7,1,2,12,14,11,3,5
6,15,14,2,16,11,9,3,0,7,13,1,10,8,4,5,12,17
6,15,16,2,11,9,3,0,7,13,14,10,1,4,5,8,12,17
7,8,9,15,10,16,17,4,0,13,14,5,1,11,12,3,2,6
7,8,16,6,9,2,0,14,15,13,1,11,3,10,4,17,12,5
7,15,9,10,5,11,1,16,14,8,0,17,4,3,2,13,12,6
7,15,11,8,16,17,10,9,4,0,13,5,14,1,2,3,6,12
7,15,14,8,16,17,10,9,4,0,13,1,3,2,6,5,12,11
7,15,16,8,17,10,9,4,0,13,5,12,14,1,11,6,2,3
8,10,4,3,5,16,0,14,15,1,7,17,11,13,2,6,9,12
8,13,4,16,3,17,14,1,15,10,0,5,6,2,12,9,7,11
8,17,4,3,5,16,0,15,7,10,11,14,13,1,2,6,9,12
15,10,4,9,11,14,13,1,8,7,5,16,12,17,3,0,2,6
15,11,4,9,14,13,1,8,10,16,7,12,17,3,0,5,2,6
15,13,4,10,12,14,16,9,11,17,1,8,7,3,2,5,0,6
15,17,4,9,12,8,10,16,13,11,14,1,7,0,5,3,2,6
1,2,7,9,10,16,11,5,14,8,15,13,3,17,4,0,6,12
1,2,7,11,8,16,10,9,0,4,13,5,15,14,3,6,17,12
1,2,7,16,8,10,9,0,4,13,11,14,5,15,12,17,6,3
1,2,13,9,10,16,11,12,14,4,17,8,15,7,3,5,6,0
1,7,14,9,10,5,11,16,8,15,0,4,3,17,2,13,12,6
1,10,4,11,13,9,8,14,15,12,17,16,7,0,5,3,2,6
2,6,9,13,15,0,16,7,11,3,1,8,5,14,10,4,12,17
3,6,14,15,13,4,16,1,2,17,8,10,11,9,0,12,7,5
3,6,15,16,13,4,1,2,14,17,8,10,11,9,0,12,7,5
5,8,4,10,16,7,17,3,14,13,1,15,11,9,2,0,12,6
5,8,17,4,9,7,10,11,15,12,16,13,14,1,2,3,0,6
6,15,13,9,11,14,2,16,1,7,3,0,10,8,12,4,5,17
7,15,9,11,13,2,1,16,14,8,0,3,6,12,10,4,17,5
7,15,14,9,10,5,11,1,16,8,0,17,4,3,2,13,12,6
7,15,16,9,13,11,2,1,14,8,10,4,5,0,3,6,12,17
15,10,4,11,13,9,8,14,1,12,17,16,7,0,5,3,2,6
15,13,4,11,12,17,1,10,5,16,14,7,9,3,0,8,2,6
1,2,13,9,11,10,16,12,14,4,17,8,15,7,3,6,5,0
