0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 6)","(0, 8)","(0, 4)","(0, 7)","(0, 5)","(0, 13)","(1, 9)","(1, 5)","(1, 6)","(2, 12)","(2, 11)","(2, 10)","(3, 10)","(3, 7)","(3, 11)","(3, 8)","(3, 9)","(3, 14)","(4, 8)","(4, 10)","(4, 12)","(4, 11)","(4, 13)","(4, 5)","(4, 7)","(5, 9)","(5, 12)","(5, 14)","(5, 11)","(5, 10)","(6, 11)","(6, 10)","(6, 8)","(6, 13)","(6, 9)","(7, 12)","(7, 13)","(7, 14)","(7, 8)","(8, 9)","(8, 11)","(9, 10)","(10, 12)","(10, 14)","(12, 13)"
92,47
0,2,6,11,8,4,5,10,12,7,13,1,9,3,14
1,2,9,10,5,6,12,11,8,3,4,0,13,7,14
2,6,11,10,3,5,4,8,9,14,7,12,1,0,13
9,0,5,8,6,11,4,1,10,3,2,13,7,14,12
10,1,6,5,9,0,11,4,8,3,2,13,7,12,14
11,1,6,5,0,10,9,8,4,3,2,13,7,12,14
12,0,5,13,4,7,14,10,6,3,11,1,9,8,2
14,0,5,7,12,4,10,13,6,3,11,1,9,8,2
2,7,12,11,3,4,8,5,10,9,14,0,6,13,1
3,7,0,8
4,0,3,8,10,11,7,9,6,5,2,12,14,13,1
4,1,5,11,6,0,10,8,13,9,3,2,12,7,14
5,0,3,9,14,11,10,8,7,6,4,2,12,1,13
5,1,3,9,14,11,10,8,6,2,4,0,7,13,12
5,9,0,8,6,4,11,10,1,13,3,2,12,7,14
5,10,3,9,14,11,8,6,2,4,0,7,1,13,12
5,11,3,9,14,10,8,6,4,2,0,7,1,13,12
5,12,0,13,4,7,14,10,6,3,11,1,9,8,2
5,14,0,7,12,4,10,13,6,3,11,1,9,8,2
6,0,7,8,13,4,10,11,5,3,12,14,9,2,1
6,1,7,0,8,13,9,3,5,12,14,4,11,10,2
6,9,0,5,8,1,11,10,4,3,2,13,7,14,12
6,10,8,3,4,9,11,7,0,13,5,2,12,14,1
6,11,7,0,8,13,3,4,5,10,9,1,12,14,2
7,0,2,12,6,11,8,4,5,10,13,1,9,3,14
7,12,1,3,9,8,0,6,13,5,14,4,10,11,2
8,0,2,11,6,4,5,10,12,7,13,3,1,9,14
8,3,0,7
9,1,2,10,5,6,12,11,3,4,0,13,8,14,7
10,2,8,3,4,6,9,11,7,12,0,13,5,14,1
11,2,7,3,4,8,12,10,5,6,14,9,0,13,1
12,1,5,3,7,10,9,14,11,8,0,6,13,4,2
13,0,3,7,8,4,6,10,11,9,12,5,14,2,1
13,1,6,8,7,4,0,9,3,5,12,14,10,11,2
13,2,12,6,11,10,4,5,3,8,0,7,9,1,14
13,3,7,12,10,4,6,14,8,11,0,5,9,2,1
4,5,10,11,3,6,2,7,8,9,14,0,13,1,12
4,5,12,0,13,7,14,10,6,3,11,8,1,9,2
6,8,9,0,5,1,11,10,4,3,2,13,7,14,12
6,9,1,7,0,8,13,3,5,12,14,4,11,10,2
6,13,9,0,5,8,1,11,10,12,4,7,3,14,2
7,4,0,6,13,8,10,11,12,9,3,14,5,2,1
7,4,12,6,0,13,8,10,11,5,9,3,14,2,1
7,8,0,2,12,11,6,4,5,10,13,3,1,9,14
8,4,0,6,10,11,13,3,9,5,2,12,7,14,1
13,0,4,6,8,10,11,7,9,3,12,5,2,14,1
13,4,12,6,8,10,0,11,7,9,3,5,2,14,1
