0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 1)","(0, 2)","(0, 14)","(0, 12)","(0, 10)","(0, 15)","(0, 5)","(0, 11)","(1, 2)","(1, 4)","(1, 5)","(1, 7)","(1, 8)","(1, 11)","(1, 6)","(1, 15)","(2, 4)","(2, 12)","(2, 11)","(2, 9)","(3, 4)","(3, 5)","(3, 7)","(3, 11)","(3, 12)","(3, 8)","(4, 6)","(4, 9)","(4, 15)","(4, 7)","(4, 10)","(4, 14)","(5, 6)","(5, 8)","(5, 12)","(5, 14)","(5, 11)","(5, 7)","(5, 15)","(5, 10)","(5, 13)","(6, 7)","(6, 8)","(6, 11)","(7, 10)","(7, 11)","(8, 10)","(8, 11)","(8, 14)","(9, 10)","(9, 12)","(9, 13)","(9, 15)","(10, 11)","(10, 12)","(10, 13)","(10, 15)","(11, 12)","(11, 14)","(11, 13)","(12, 14)","(12, 15)","(12, 13)","(13, 14)"
203,112
4,0,2,1,15,10,14,12,9,11,5,7,8,13,3,6
6,0,5,1,11
7,0,10,11,1,5,8,15,4,6,3,14,12,2,13,9
8,0,10,5,11,1,14,7,15,4,12,13,6,3,9,2
9,1,4,15,2,12,0,11,5,10,14,3,13,7,6,8
13,0,14,10,11,12,5,8,4,1,3,6,9,2,15,7
1,4,0,2,15,10,14,12,9,11,5,8,7,13,3,6
1,7,3,4,5,8,11,6,15,10,14,2,12,0,9,13
1,8,0,10,5,11,14,7,15,4,12,13,6,3,9,2
1,13,5,11,4,14,10,9,6,3,7,15,2,0,8,12
2,4,0,1,15,10,14,5,7,8,11,12,9,13,6,3
2,9,3,4,12,11,15,10,14,6,1,7,13,0,5,8
3,4,6,5,7,11,8,1,14,15,10,2,0,12,13,9
5,6,0,1,11
5,7,0,10,11,1,8,15,4,6,3,14,12,2,13,9
5,8,0,10,11,1,14,7,15,4,12,13,6,3,9,2
10,0,4,1,2,14,15,5,7,8,11,12,9,13,6,3
10,4,6,11,8,7,5,14,1,3,2,15,13,12,0,9
10,7,3,11,8,12,5,4,14,1,2,6,9,15,13,0
10,8,4,1,6,14,3,0,5,7,11,15,13,12,2,9
10,9,3,11,8,12,7,5,4,13,2,14,1,6,15,0
10,13,4,14,9,12,0,11,5,8,15,2,3,1,7,6
11,3,0,5,12
11,6,0,5,1
11,7,0,10,1,5,8,15,4,6,3,14,12,2,13,9
11,8,0,10,5,1,14,7,15,4,12,13,6,3,9,2
11,13,0,14,10,12,5,8,4,1,3,6,2,7,9,15
12,0,1,11,15,2,5,10,9,4,8,7,13,3,14,6
12,3,0,5,11
12,6,11,5,10,7,4,8,3,1,2,9,15,14,0,13
12,9,1,11,15,0,2,5,4,10,13,14,7,3,6,8
12,13,2,9,11,10,0,4,14,5,15,1,3,6,7,8
14,0,4,1,2,10,15,5,8,11,7,12,9,13,6,3
14,8,4,10,1,6,3,11,12,13,0,5,7,15,2,9
14,13,4,10,9,11,8,12,0,5,7,1,3,2,6,15
15,4,0,2,1,10,14,12,9,11,5,7,8,13,3,6
15,9,3,12,5,4,10,14,2,13,6,1,7,11,8,0
0,1,2,10,4,5,7,8,11,15,12,9,14,3,6,13
0,1,5,4,2,14,10,15,6,3,7,12,11,9,8,13
0,1,15,4,2,14,10,12,9,11,5,8,13,7,3,6
0,2,12,10,4,11,9,1,15,14,3,6,7,13,5,8
0,5,10,9,2,12,15,13,1,11,4,14,7,8,3,6
1,5,7,4,6,3,14,15,10,8,11,12,0,13,2,9
1,5,8,4,6,3,14,7,15,10,11,12,0,13,2,9
1,5,15
1,6,4,5,3,15,7,10,14,11,8,12,0,13,2,9
1,7,4,5,3,6,15,10,14,11,8,12,0,13,2,9
1,11,6,0,5
1,11,7,4,10,14,3,2,6,8,15,0,5,12,13,9
1,11,8,0,10,5,14,7,15,4,12,13,6,3,9,2
2,11,12
3,5,7,10,4,11,12,8,6,1,15,14,2,9,0,13
3,5,8,10,4,7,11,12,6,1,15,14,2,9,0,13
5,10,7,9,12,15,13,4,11,3,14,2,1,6,0,8
5,10,8,9,12,15,13,11,14,3,1,2,0,4,7,6
10,4,7,8,3,6,1,14,11,5,12,0,15,13,2,9
10,9,4,6,11,8,7,5,12,13,2,14,1,3,15,0
10,11,0,4,14,7,1,3,2,6,15,13,12,5,8,9
10,11,7,4,14,1,3,2,6,13,12,0,5,8,15,9
10,11,8,4,14,7,1,3,2,6,13,12,0,5,15,9
10,11,13,4,14,7,1,3,2,6,9,12,0,5,8,15
10,12,0,4,14,9,15,2,3,1,13,11,5,8,7,6
10,12,9,4,14,15,2,3,13,0,11,5,8,1,7,6
10,12,13,4,14,9,15,2,3,0,11,5,8,1,7,6
10,13,5,6,11,8,7,4,14,1,3,2,9,15,12,0
10,15,0,4,1,2,14,5,7,8,11,12,9,13,6,3
10,15,4,8,5,1,3,6,14,7,0,11,12,13,2,9
10,15,9,3,11,8,12,7,5,4,1,0,13,2,14,6
11,5,6,0,1
11,5,7,0,10,1,8,15,4,6,3,14,12,2,13,9
11,5,8,0,10,1,14,7,15,4,12,13,6,3,9,2
11,5,13,0,14,10,12,8,4,1,3,6,2,7,15,9
11,12,0,1,15,2,5,10,9,4,8,7,13,3,6,14
11,12,3,0,5
11,12,13,2,9,10,0,4,14,5,15,1,3,6,7,8
11,14,0,4,10,7,1,3,2,6,15,8,12,13,5,9
11,14,8,4,10,7,1,3,2,6,12,13,0,5,15,9
11,14,13,4,10,7,1,3,2,6,9,8,12,0,5,15
12,3,5,0,11
12,5,0,2,1,11,15,9,4,10,13,3,14,6,7,8
12,14,0,4,10,9,15,2,3,1,11,8,13,5,7,6
12,14,13,4,10,9,15,2,3,11,8,0,5,7,1,6
12,15,0,4,10,14,9,2,3,1,11,8,13,5,7,6
12,15,9,4,10,14,2,3,11,8,13,0,5,7,1,6
14,0,5,10,13,12,11,8,4,9,3,15,2,7,1,6
14,5,8,10,13,12,0,11,4,9,3,15,2,1,7,6
14,5,13,10,12,0,11,8,4,3,9,15,2,1,7,6
15,9,4,8,10,5,1,3,6,14,11,7,0,12,13,2
