0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 15)","(0, 2)","(0, 3)","(0, 12)","(0, 9)","(0, 5)","(1, 3)","(1, 15)","(1, 14)","(1, 5)","(1, 13)","(1, 6)","(1, 2)","(1, 12)","(1, 8)","(2, 3)","(2, 4)","(2, 15)","(2, 6)","(2, 7)","(2, 9)","(2, 10)","(2, 11)","(2, 13)","(3, 4)","(3, 15)","(3, 13)","(3, 12)","(3, 10)","(3, 8)","(3, 9)","(4, 5)","(4, 6)","(4, 7)","(4, 11)","(4, 14)","(5, 8)","(5, 9)","(5, 13)","(5, 6)","(6, 8)","(6, 10)","(6, 12)","(6, 14)","(6, 11)","(7, 9)","(7, 10)","(7, 11)","(7, 13)","(8, 9)","(8, 10)","(8, 11)","(8, 13)","(9, 11)","(9, 12)","(10, 14)","(10, 15)","(10, 11)","(11, 12)","(11, 13)","(11, 14)","(12, 13)","(13, 15)","(14, 15)"
142,91
0,1,15,2,3,12,5,13,6,9,11,4,8,7,10,14
1,0,3,15,5,2,12,4,13,8,9,6,11,14,7,10
4,1,3,5,2,6,14,0,13,8,9,12,10,15,11,7
6,0,2,12,5,3,9,11,1,13,4,10,8,7,14,15
7,1,2,13
8,0,9,5,3,4,1,13,6,11,2,7,14,15,12,10
10,0,2,15,3
11,1,12,8,2,6,13,14,9,3,0,10,4,15,5,7
13,0,12,15,5,3,2,1,9,6,11,4,8,14,7,10
0,2,1,15,3,12,5,13,4,8,9,11,6,7,14,10
1,2,0,3,15,5,12,4,13,8,9,6,11,14,7,10
2,4,1,3,5,6,14,0,13,8,9,12,10,15,11,7
2,6,0,12,5,11,13,9,3,1,4,8,10,14,15,7
2,10,0,15,3
2,11,3,12,9,8,10,13,4,0,6,1,7,5,15,14
2,13,0,12,15,5,3,11,9,6,1,4,8,10,14,7
3,0,1,15,2,12,5,13,6,9,11,4,8,7,10,14
3,1,0,15,5,2,12,13,4,8,9,6,11,7,14,10
3,4,1,5,2,6,14,8,9,13,0,15,10,11,12,7
3,8,0,9,5,4,1,13,6,11,2,7,14,15,12,10
3,10,0,2,15
3,13,0,12,15,5,2,1,9,6,11,4,8,14,7,10
5,0,8,3,9,4,1,13,2,6,11,7,14,15,12,10
5,1,4,3,14,6,2,0,13,8,9,15,10,12,11,7
5,4,3,8,1,9,13,0,6,11,14,2,12,15,7,10
5,6,0,2,12,4,9,1,13,3,11,7,14,8,15,10
5,8,0,9,3,4,1,13,6,11,2,7,14,15,12,10
5,13,0,12,15,3,2,9,6,1,11,4,8,7,10,14
6,1,0,2,12,5,3,15,9,11,13,4,8,10,14,7
8,1,2,9,6,10,11,13,3,12,5,7,4,14,15,0
9,0,1,8,12,5,2,3,15,6,11,13,10,4,14,7
9,7,0,2
9,8,2,6,10,11,13,3,1,12,5,4,7,15,14,0
9,11,1,8,12,5,2,3,6,13,14,10,0,4,15,7
12,0,2,11,13,9,6,3,1,8,10,4,14,15,5,7
12,1,2,11,13,9,0,6,3,8,14,10,4,5,7,15
12,6,0,2,5,3,9,11,1,13,4,10,8,7,14,15
12,11,5,13,9,0,6,1,8,4,7,3,2,15,14,10
12,13,0,15,5,3,2,1,9,6,4,8,11,14,7,10
13,1,0,12,15,5,3,2,9,6,11,4,8,7,10,14
14,1,5,6,4,3,2,15,10,0,13,8,9,12,11,7
14,4,5,1,6,3,2,15,10,0,13,8,9,12,11,7
14,6,0,15,2,12,5,1,10,13,3,4,11,9,8,7
14,10,5,1,6,4,8,3,15,2,7,11,0,13,9,12
14,11,3,1,10,15,4,12,9,8,2,13,6,5,7,0
15,0,1,2,3,12,5,6,9,11,13,4,8,10,14,7
15,1,0,3,5,2,12,4,13,8,9,6,11,14,7,10
15,10,0,2,3
15,13,0,12,5,3,2,1,9,6,11,4,8,14,7,10
0,2,3,8,9,5,6,10,11,1,13,12,7,4,15,14
1,2,3,12,0,6,9,11,13,15,5,4,8,10,7,14
2,3,9
2,3,10,0,15
2,3,13,0,12,15,5,11,9,6,1,4,8,10,14,7
2,7,4,10,3,6,11,14,13,9,1,12,8,15,5,0
2,9,0,1,8,12,5,3,15,6,10,11,13,4,14,7
2,9,11,6,8,12,5,10,13,3,1,0,4,7,15,14
2,11,4,5,0,6,9,1,13,8,12,3,15,7,14,10
2,13,1,0,12,15,5,3,11,9,6,4,8,14,10,7
2,15,0,1,3,12,5,4,13,8,9,11,6,14,7,10
2,15,1,0,3,5,12,4,13,8,9,6,11,14,7,10
2,15,10,0,3
2,15,13,0,12,5,3,11,9,6,1,4,8,10,14,7
3,8,1,12,9,6,11,13,5,2,7,4,10,14,0,15
