0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 8)","(0, 6)","(0, 2)","(0, 9)","(0, 1)","(0, 10)","(0, 14)","(0, 3)","(0, 15)","(0, 4)","(0, 7)","(1, 10)","(1, 7)","(1, 8)","(1, 15)","(1, 14)","(1, 11)","(1, 6)","(2, 8)","(2, 11)","(2, 12)","(2, 3)","(2, 4)","(2, 9)","(2, 15)","(2, 14)","(3, 10)","(3, 13)","(3, 9)","(3, 11)","(3, 5)","(3, 6)","(3, 7)","(3, 12)","(3, 15)","(4, 13)","(4, 10)","(4, 11)","(4, 5)","(4, 6)","(4, 8)","(4, 12)","(5, 14)","(5, 6)","(5, 13)","(5, 7)","(5, 12)","(5, 11)","(5, 8)","(5, 10)","(6, 7)","(6, 15)","(6, 14)","(6, 12)","(6, 9)","(6, 10)","(6, 13)","(7, 13)","(7, 15)","(7, 8)","(7, 14)","(7, 11)","(7, 9)","(8, 14)","(8, 9)","(8, 10)","(8, 12)","(9, 15)","(9, 12)","(10, 12)","(10, 11)","(10, 13)","(10, 14)","(11, 12)","(11, 15)","(11, 13)","(12, 13)","(12, 14)","(13, 14)","(13, 15)"
345,205
5,2,14,3,12,4,11,8,13,6,0,7,10,1,9,15
11,0,2,4,3,10,7,1,15,8,12,14,9,13,5,6
12,1,11,10,14,6,8,2,5,7,13,4,3,15,0,9
13,2,4,14,3,12,15,11,10,5,6,8,0,7,1,9
0,1,5,8,6,10,14,3,4,7,11,9,12,2,15,13
0,2,1,8,11,15,14,10,7,4,5,12,9,3,13,6
0,3,1,10,11,6,7,15,8,13,5,14,2,4,12,9
0,4,1,10,11,6,8,2,3,7,15,12,5,13,14,9
0,9,1,15,8,6,7,2,14,10,4,5,12,11,3,13
1,11,6,4,12,3,10,5,7,15,13,8,0,2,14,9
2,11,1,8,0,15,14,10,7,4,5,12,9,3,6,13
2,12,1,8,11,0,15,14,10,6,7,4,5,9,3,13
3,5,4,10,13,2,11,0,6,12,8,14,15,7,9,1
3,11,1,10,0,6,7,15,8,13,5,14,2,4,12,9
3,12,1,10,11,0,6,7,15,14,8,13,5,2,4,9
3,13,4,10,2,11,5,0,6,12,8,14,15,9,7,1
4,5,3,13,10,11,2,6,0,12,14,15,7,8,1,9
4,11,1,10,6,8,0,5,7,15,12,3,13,14,9,2
4,12,1,10,11,6,8,0,14,3,5,7,15,13,2,9
4,13,3,10,11,2,5,6,0,12,8,14,7,1,15,9
6,5,2,15,0,14,12,3,4,9,11,8,7,13,1,10
6,12,2,15,0,14,3,4,9,13,11,7,1,8,10,5
6,13,2,15,0,14,12,3,4,9,11,7,1,10,8,5
7,5,2,15,8,14,11,3,0,9,12,4,6,13,1,10
7,11,0,2,4,3,10,1,15,8,9,14,12,13,5,6
7,13,2,15,8,14,11,3,0,9,4,12,1,6,10,5
8,5,3,0,2,9,10,7,12,6,14,4,11,15,1,13
8,12,1,11,10,14,6,2,4,5,7,13,3,15,0,9
9,12,1,15,8,0,6,7,11,10,14,13,2,3,4,5
10,5,2,3,4,8,12,0,11,14,13,6,9,7,1,15
10,11,0,2,4,3,7,1,15,8,12,14,9,13,5,6
10,12,2,3,4,8,0,11,14,13,5,6,9,7,1,15
10,13,2,3,4,8,12,0,11,14,15,5,6,9,7,1
14,5,4,8,13,6,12,0,2,10,7,9,1,3,15,11
14,12,1,11,10,6,8,2,5,7,13,4,3,15,0,9
14,13,4,5,8,6,12,0,2,10,7,3,11,9,1,15
15,11,0,2,4,3,10,7,1,8,12,14,9,13,6,5
15,13,2,4,14,3,12,11,6,0,10,5,8,7,1,9
0,1,6,5,8,10,14,3,4,7,11,9,12,2,13,15
0,2,3,8,10,9,5,7,12,4,11,14,6,1,13,15
0,4,2,7,13,11,5,6,8,3,9,15,14,10,12,1
0,6,3,5,8,10,14,4,7,9,1,12,2,11,13,15
0,6,4,9,2,8,12,3,15,14,10,7,1,5,13,11
0,6,9,2,15,14,12,3,4,7,13,1,11,8,5,10
0,7,1,5,8,6,10,14,3,4,11,9,12,2,15,13
0,7,3,5,8,6,10,14,4,2,9,12,1,11,13,15
0,7,9,2,15,8,14,11,3,1,6,13,10,4,5,12
0,8,1,6,14,9,10,7,4,5,12,2,13,15,3,11
0,8,2,3,9,10,7,5,12,6,4,11,14,1,13,15
0,8,4,1,10,11,6,2,3,7,15,12,5,13,14,9
0,8,9,1,15,6,7,2,5,14,12,4,10,11,3,13
0,9,2,1,15,8,6,7,11,14,13,10,4,5,12,3
0,10,1,5,8,6,14,3,4,7,11,9,12,2,15,13
0,10,3,5,8,6,14,4,7,2,9,12,1,13,11,15
0,10,4,5,8,6,14,3,7,9,1,12,2,13,11,15
0,14,1,5,8,6,10,3,4,7,11,9,12,2,15,13
0,14,2,7,8,11,3,9,15,10,1,4,5,12,13,6
0,15,1,5,8,6,10,14,3,4,7,13,11,2,9,12
0,15,2,1,8,11,14,9,7,10,4,5,12,3,13,6
0,15,3,1,10,11,6,7,13,8,5,14,2,4,12,9
0,15,9,1,8,6,7,2,14,10,4,5,12,11,3,13
1,7,11,14,2,12,10,5,13,8,0,15,3,9,4,6
1,15,11,6,4,12,3,10,5,7,13,8,0,2,14,9
2,3,11,10,8,12,0,4,14,9,7,5,1,6,15,13
2,3,12,8,10,9,5,0,7,4,11,14,6,1,13,15
2,4,11,10,8,12,0,3,14,7,1,5,9,6,15,13
2,4,12,7,8,11,0,3,9,15,14,13,5,6,10,1
2,8,12,3,0,9,10,7,5,6,14,4,11,1,13,15
2,9,12,1,8,11,0,15,14,6,7,10,4,5,3,13
2,14,12,7,8,11,0,3,9,15,13,6,5,10,1,4
2,15,11,1,8,0,14,9,7,10,4,5,12,3,13,6
3,5,6,4,10,13,2,11,0,12,8,14,15,7,9,1
3,6,12,4,10,13,2,11,5,0,8,14,15,7,9,1
3,6,13,4,10,2,11,5,0,12,8,14,9,15,7,1
3,7,5,4,10,13,2,11,0,6,12,8,1,14,15,9
3,7,11,4,10,13,2,5,0,6,12,8,1,14,15,9
3,7,13,4,10,2,11,5,0,6,12,8,1,14,9,15
3,9,0,1,10,11,6,7,15,8,12,13,5,14,2,4
3,9,12,1,10,11,0,6,7,15,8,14,13,5,2,4
3,10,5,4,13,2,11,0,6,12,14,15,7,8,9,1
3,10,11,4,13,2,5,0,6,12,14,15,7,8,9,1
3,10,12,4,13,2,11,5,0,6,14,15,7,8,9,1
3,10,13,4,2,11,5,0,6,12,8,14,15,9,7,1
3,13,5,4,10,2,11,0,6,12,8,14,15,9,7,1
3,15,11,1,10,0,6,7,13,8,5,14,2,4,12,9
3,15,13,5,6,7,11,12,4,10,1,2,9,14,8,0
4,5,6,9,2,8,0,12,7,3,11,14,15,10,1,13
4,6,12,3,13,10,11,2,5,0,14,15,7,8,1,9
4,6,13,3,10,11,2,5,0,12,8,14,7,1,15,9
4,8,5,9,2,6,0,12,7,3,11,14,15,10,1,13
4,8,12,1,10,11,6,0,14,2,5,7,3,15,13,9
4,10,5,3,13,11,2,6,0,12,14,15,7,1,8,9
4,10,11,3,13,2,5,6,0,12,14,15,7,8,9,1
4,10,12,3,13,11,2,5,6,0,14,15,7,1,8,9
4,10,13,3,11,2,5,6,0,12,7,1,15,8,14,9
4,13,5,3,10,11,2,6,0,12,8,14,7,1,15,9
6,7,5,2,15,0,14,12,3,4,9,8,11,13,1,10
6,7,13,2,15,0,14,12,3,4,9,8,11,1,10,5
6,9,12,2,15,0,14,3,4,13,11,7,1,8,10,5
6,10,5,2,15,0,14,12,3,4,9,8,11,13,1,7
6,10,12,2,15,0,14,3,4,9,8,11,13,1,7,5
6,10,13,2,15,0,14,12,3,4,9,8,11,1,7,5
6,14,5,4,8,13,12,0,2,10,9,7,1,3,15,11
6,14,12,4,5,8,13,0,2,10,7,3,11,9,1,15
6,14,13,4,5,8,12,0,2,10,7,3,11,9,1,15
6,15,13,2,0,14,12,3,4,9,11,10,7,8,1,5
7,8,5,13,14,10,4,12,6,0,2,1,3,11,9,15
7,8,9
7,14,5,4,6,13,8,11,0,12,2,10,9,1,15,3
7,14,13,4,6,5,8,11,0,12,2,10,9,1,15,3
7,15,11,0,2,4,3,10,1,8,9,14,12,13,5,6
7,15,13,2,8,14,11,3,0,9,4,12,1,10,5,6
8,9,12,1,15,0,6,7,11,10,14,2,13,3,4,5
8,10,5,3,0,2,9,7,12,6,14,4,11,15,13,1
8,10,12,3,0,2,9,7,5,6,14,4,11,15,13,1
8,14,5,6,0,9,10,7,1,4,12,3,2,15,11,13
8,14,12,1,11,10,6,2,4,5,7,13,3,15,0,9
