0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 3)","(0, 11)","(0, 4)","(0, 10)","(0, 7)","(0, 13)","(0, 2)","(0, 12)","(0, 1)","(0, 9)","(0, 5)","(1, 13)","(1, 4)","(1, 11)","(1, 6)","(1, 10)","(1, 7)","(1, 9)","(1, 8)","(1, 2)","(1, 3)","(1, 12)","(1, 5)","(2, 3)","(2, 5)","(2, 11)","(2, 10)","(2, 9)","(2, 4)","(2, 13)","(2, 12)","(2, 7)","(2, 6)","(3, 5)","(3, 13)","(3, 10)","(3, 4)","(3, 6)","(3, 7)","(3, 8)","(3, 12)","(4, 7)","(4, 9)","(4, 12)","(4, 11)","(4, 5)","(4, 13)","(4, 8)","(5, 10)","(5, 13)","(5, 12)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(5, 11)","(6, 8)","(6, 9)","(6, 10)","(6, 11)","(6, 12)","(6, 13)","(6, 7)","(7, 9)","(7, 10)","(7, 11)","(7, 13)","(7, 8)","(7, 12)","(8, 9)","(8, 11)","(8, 10)","(8, 12)","(8, 13)","(9, 11)","(9, 12)","(9, 10)","(9, 13)","(10, 11)","(10, 12)","(10, 13)","(11, 13)","(11, 12)","(12, 13)"
3073,1321
6,0,9,10,1,11,12,13,7,5,3,2,8,4
8,0,9,11,1,7,10,5,12,3,13,4,6,2
1,6,0,9,10,11,12,13,7,5,3,2,8,4
1,8,2,9,6,11,7,10,5,12,3,13,4,0
2,6,0,9,10,1,11,12,13,7,5,3,8,4
3,6,0,9,10,1,11,12,13,7,5,2,8,4
3,8,0,9,11,1,7,10,5,12,13,4,6,2
4,8,0,9,11,1,7,10,5,12,3,13,6,2
5,6,0,9,10,1,11,12,13,7,3,2,8,4
5,8,0,9,11,1,7,10,12,3,13,4,6,2
7,6,0,9,10,1,11,12,13,5,3,2,8,4
7,8,0,9,11,1,10,5,12,3,13,4,6,2
9,6,0,10,1,11,12,13,7,5,3,2,8,4
9,8,0,11,1,7,10,5,12,3,13,4,6,2
10,6,0,9,1,11,12,13,7,5,3,2,8,4
10,8,0,9,11,1,7,5,12,3,13,4,6,2
11,6,0,9,10,1,12,13,7,5,3,2,8,4
11,8,0,9,1,7,10,5,12,3,13,4,6,2
12,6,0,9,10,1,11,13,7,5,3,2,8,4
12,8,0,9,11,1,7,10,5,3,13,4,6,2
13,6,0,9,10,1,11,12,7,5,3,2,8,4
13,8,0,9,11,1,7,10,5,12,3,4,6,2
1,2,6,0,9,10,11,12,13,7,5,3,8,4
1,3,6,0,9,10,11,12,13,7,5,2,8,4
1,3,8,2,9,6,11,7,10,5,12,13,4,0
1,4,8,2,9,6,11,7,10,5,12,3,13,0
1,5,6,0,9,10,11,12,13,7,3,2,8,4
1,5,8,2,9,6,11,7,10,12,3,13,4,0
1,7,6,0,9,10,11,12,13,5,3,2,8,4
1,7,8,2,9,6,11,10,5,12,3,13,4,0
1,9,6,0,10,11,12,13,7,5,3,2,8,4
1,9,8,3,7,6,12,4,2,10,5,13,0,11
1,10,6,0,9,11,12,13,7,5,3,2,8,4
1,10,8,2,9,6,11,7,5,12,3,13,4,0
1,11,6,0,9,10,12,13,7,5,3,2,8,4
