0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 17)","(0, 2)","(0, 16)","(0, 3)","(0, 15)","(0, 4)","(0, 14)","(0, 5)","(0, 13)","(0, 6)","(0, 12)","(1, 3)","(1, 17)","(1, 4)","(1, 16)","(1, 5)","(1, 15)","(1, 14)","(1, 7)","(1, 13)","(1, 10)","(1, 11)","(1, 8)","(2, 3)","(2, 4)","(2, 5)","(2, 17)","(2, 6)","(2, 16)","(2, 7)","(2, 15)","(2, 8)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 17)","(3, 16)","(3, 9)","(3, 15)","(3, 14)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 17)","(4, 14)","(4, 12)","(5, 6)","(5, 8)","(5, 9)","(5, 10)","(5, 11)","(5, 17)","(5, 12)","(5, 14)","(6, 7)","(6, 8)","(6, 9)","(6, 10)","(6, 11)","(6, 12)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(7, 12)","(7, 13)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(8, 13)","(8, 14)","(8, 16)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(9, 14)","(9, 15)","(10, 11)","(10, 12)","(10, 14)","(10, 15)","(10, 16)","(10, 17)","(11, 13)","(11, 14)","(11, 15)","(11, 16)","(11, 17)","(12, 13)","(12, 14)","(12, 15)","(12, 16)","(12, 17)","(13, 14)","(13, 15)","(13, 16)","(13, 17)","(14, 15)","(14, 16)","(14, 17)","(15, 16)","(15, 17)","(16, 17)"
733,424
7,0,6,4,3,2,12,1,13,5,8,10,11,9,17,14,16,15
8,0,6,5,4,12,13,2,14,1,16,7,9,11,3,10,17,15
9,2,8,7,6,5,4,3,15,14,1,16,10,11,12,13,0,17
10,0,12,6,14,5,15,16,1,17,13,8,7,4,3,9,11,2
11,0,13,14,15,6,16,5,17,1,12,9,8,7,10,4,3,2
0,1,2,3,17,4,16,5,15,7,8,6,9,14,13,12,11,10
0,2,1,3,4,5,17,16,7,15,8,6,9,14,12,10,11,13
0,6,1,5,7,4,8,3,10,11,2,9,12,17,14,13,16,15
0,12,3,14,9,15,16,7,17,6,5,4,13,11,10,1,8,2
1,7,2,0,3,17,4,16,5,15,8,13,6,12,14,9,11,10
1,8,3,7,9,6,5,4,2,14,16,10,11,12,13,15,0,17
1,10,4,9,8,12,7,6,14,17,11,5,13,3,15,2,16,0
1,11,4,9,8,14,7,6,17,10,5,13,3,15,12,2,16,0
2,7,1,3,0,4,5,17,16,15,8,6,9,14,13,12,10,11
2,8,3,7,9,6,5,4,14,1,16,10,11,12,13,15,0,17
3,7,0,6,4,2,12,1,13,5,8,10,11,9,17,14,16,15
3,9,2,8,7,6,5,4,15,14,1,16,10,11,12,13,0,17
4,7,0,6,3,2,12,1,13,5,8,10,11,9,17,16,15,14
4,8,0,6,5,12,13,2,14,1,16,7,9,11,3,10,17,15
4,9,2,8,7,6,5,3,15,14,1,16,10,11,12,13,0,17
5,8,0,6,4,12,13,2,14,1,16,7,9,11,3,10,17,15
5,9,2,8,7,6,4,3,15,14,1,16,10,11,12,13,0,17
5,10,0,12,6,14,15,16,1,17,13,8,7,4,3,9,11,2
5,11,0,13,14,15,6,16,17,1,12,9,8,7,10,4,3,2
6,7,1,5,4,8,3,10,11,0,2,9,12,17,14,16,13,15
6,8,1,5,7,4,3,10,11,0,2,9,12,17,14,13,16,15
6,9,2,8,7,5,4,3,15,14,1,16,10,11,12,13,0,17
6,10,4,9,8,12,7,14,1,17,11,5,13,3,15,2,16,0
6,11,4,9,8,14,7,17,1,10,12,5,13,3,15,2,16,0
12,7,3,14,9,15,16,17,6,0,5,4,13,11,10,1,8,2
12,8,3,14,9,15,16,7,17,6,0,5,4,2,1,13,11,10
12,9,3,14,15,16,7,17,6,0,5,4,13,11,10,1,8,2
12,10,4,9,8,7,6,14,1,17,11,5,13,3,15,2,16,0
13,7,0,6,4,3,2,12,1,8,9,11,5,10,17,14,16,15
13,8,0,6,5,4,12,2,14,1,16,7,9,11,3,10,17,15
13,9,6,12,11,8,0,7,10,14,15,16,17,5,1,4,2,3
13,11,0,14,15,6,16,5,17,1,12,10,9,8,4,3,2,7
14,8,0,6,5,4,12,13,2,1,16,3,9,10,11,7,17,15
14,9,2,15,16,17,0,8,4,3,5,7,6,13,12,11,1,10
14,10,0,12,6,5,15,16,1,17,13,8,7,4,3,9,11,2
14,11,0,13,15,6,16,5,17,1,12,9,8,7,10,2,3,4
15,9,2,8,7,6,5,4,3,10,11,12,13,14,1,16,0,17
15,10,0,12,6,14,5,16,1,17,13,8,7,4,3,9,2,11
15,11,0,13,14,6,16,5,17,1,12,9,8,7,10,4,3,2
16,8,0,6,5,4,12,13,2,14,1,3,10,11,7,9,17,15
16,10,0,12,6,14,5,15,1,17,13,8,7,4,3,2,11,9
16,11,0,13,14,15,6,5,17,1,12,9,8,7,10,4,3,2
17,10,0,12,6,14,5,15,16,1,13,8,7,4,3,2,11,9
17,11,0,13,14,15,6,16,5,1,12,9,8,7,10,4,3,2
0,1,3,2,17,4,16,5,15,7,8,13,12,11,10,14,6,9
0,2,3,1,4,5,17,16,7,15,8,6,9,14,12,10,11,13
0,3,6,1,5,7,4,8,10,11,2,9,12,17,14,13,16,15
0,4,1,2,3,17,16,5,15,7,8,6,9,14,13,12,11,10
0,4,2,1,3,5,17,16,7,15,8,6,9,14,12,10,11,13
0,4,6,1,5,7,8,3,10,11,2,9,17,12,14,13,16,15
0,4,12,5,3,2,6,1,8,9,17,14,7,16,15,10,11,13
0,5,1,2,3,17,4,16,15,7,8,6,9,14,13,12,11,10
0,5,2,1,3,4,17,16,7,15,8,6,9,14,12,13,11,10
0,5,6,1,7,4,8,3,10,11,2,12,13,9,17,14,16,15
0,5,12,4,6,3,2,8,1,9,17,14,7,10,11,16,15,13
0,6,2,1,5,7,4,8,3,10,11,17,16,15,9,12,14,13
0,13,1,12,17,4,16,5,15,14,7,10,8,2,3,11,9,6
0,13,12,11,1,17,16,15,14,5,6,10,9,8,7,4,3,2
0,14,1,2,15,16,17,8,4,3,5,7,13,12,11,10,9,6
0,14,12,3,9,15,16,7,17,6,5,4,13,8,10,11,1,2
0,15,1,2,3,17,4,16,5,7,8,6,9,14,13,12,11,10
0,15,2,1,3,4,5,17,16,7,8,6,9,14,12,10,11,13
0,15,12,11,1,17,16,14,5,13,6,10,9,8,7,4,3,2
0,16,1,2,3,17,4,5,15,7,8,6,9,14,13,12,11,10
0,16,2,1,3,4,5,17,7,15,8,6,9,14,12,10,11,13
0,16,12,11,1,17,15,14,5,13,6,10,9,8,7,4,3,2
0,17,1,2,3,4,16,5,15,7,8,6,9,14,12,11,10,13
0,17,2,1,3,4,5,16,7,15,8,6,9,14,12,10,11,13
0,17,12,3,14,9,15,16,7,6,5,4,13,11,10,1,8,2
1,3,7,2,0,17,4,16,5,15,8,13,6,12,14,11,10,9
1,4,7,2,0,3,17,16,5,15,8,13,6,12,14,9,11,10
1,4,8,6,0,3,5,7,10,11,2,16,14,13,12,17,15,9
1,5,8,9,3,4,15,14,7,13,10,11,2,6,16,0,17,12
1,5,10,7,6,3,2,8,9,11,12,4,0,17,16,15,14,13
1,5,11,7,6,3,2,8,9,10,12,4,0,17,16,15,14,13
1,13,7,6,0,3,4,5,10,11,8,12,9,2,17,16,15,14
1,13,8,6,0,3,4,5,7,10,11,12,9,2,16,14,17,15
1,13,11,6,0,3,4,5,7,10,8,12,9,17,16,15,14,2
1,14,8,3,7,9,6,5,4,2,16,10,11,12,13,15,0,17
1,14,10,4,9,8,12,7,6,17,11,5,13,3,15,2,16,0
1,14,11,4,9,8,7,6,17,10,5,13,3,15,12,2,16,0
1,15,10,9,3,4,5,14,7,13,11,8,6,17,16,0,2,12
1,15,11,9,3,4,5,14,7,13,10,8,6,17,16,0,2,12
1,16,8,9,3,4,5,15,14,7,13,10,11,12,2,6,0,17
1,16,10,7,13,12,2,11,3,8,14,15,9,17,0,5,4,6
1,16,11,7,13,12,2,3,10,8,15,17,0,14,9,5,4,6
1,17,10,4,9,8,12,7,6,14,11,5,13,3,15,2,16,0
1,17,11,4,9,8,14,7,6,10,5,13,3,15,12,2,16,0
