0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 15)","(0, 14)","(0, 10)","(0, 1)","(0, 8)","(0, 9)","(0, 7)","(0, 3)","(0, 6)","(0, 4)","(0, 2)","(0, 5)","(1, 2)","(1, 14)","(1, 13)","(1, 6)","(1, 11)","(1, 3)","(1, 9)","(1, 4)","(2, 13)","(2, 10)","(2, 12)","(2, 3)","(2, 9)","(2, 5)","(2, 15)","(2, 4)","(2, 11)","(3, 5)","(3, 11)","(3, 10)","(3, 6)","(3, 13)","(3, 12)","(3, 7)","(3, 9)","(3, 15)","(4, 15)","(4, 13)","(4, 5)","(4, 11)","(4, 12)","(4, 6)","(4, 10)","(5, 8)","(5, 14)","(5, 12)","(5, 7)","(5, 6)","(6, 8)","(6, 12)","(6, 7)","(6, 13)","(6, 10)","(6, 9)","(6, 14)","(7, 10)","(7, 15)","(7, 14)","(8, 11)","(8, 12)","(8, 13)","(8, 15)","(8, 9)","(9, 10)","(9, 14)","(9, 11)","(10, 13)","(10, 11)","(10, 14)","(11, 13)","(11, 14)","(11, 12)","(12, 14)","(12, 13)","(12, 15)","(13, 14)","(13, 15)","(14, 15)"
331,163
11,0,8,14,3,4,1,10,9,2,6,5,12,13,15,7
12,1,14,6,2,13,4,3,11,0,9,5,15,10,7,8
13,0,10,1,8,2,4,14,6,3,15,9,11,7,5,12
0,5,1,3,4,14,2,6,11,10,13,12,15,7,9,8
0,7,2,10,15,5,3,13,14,4,6,8,12,1,11,9
0,8,4,6,5,11,12,13,15,1,3,10,9,14,7,2
0,10,1,9,13,2,3,11,6,14,4,8,15,12,5,7
0,15,1,4,14,13,2,3,5,11,12,6,10,9,7,8
1,11,0,8,14,3,4,10,9,2,6,13,5,12,15,7
1,13,0,10,8,2,4,14,6,3,15,9,11,7,5,12
2,11,0,8,14,3,4,1,10,9,5,12,13,15,6,7
2,12,1,14,6,13,4,3,11,0,9,5,15,10,7,8
2,13,0,10,1,8,4,14,6,3,15,9,11,7,5,12
3,11,0,8,14,4,1,10,9,2,6,5,12,13,15,7
3,12,1,14,6,2,13,4,11,0,9,5,15,10,7,8
3,13,0,10,1,8,2,4,14,6,15,9,11,7,5,12
4,11,0,8,14,3,1,10,9,2,6,5,12,13,15,7
4,12,1,14,6,2,13,3,11,0,5,15,10,9,7,8
4,13,0,10,1,8,2,14,6,3,15,9,11,7,5,12
5,12,1,3,4,14,2,6,0,13,11,10,15,7,9,8
6,12,2,1,13,4,3,0,5,10,9,14,11,8,15,7
6,13,0,10,1,8,2,4,14,3,15,9,11,7,5,12
