0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 17)","(0, 2)","(0, 3)","(0, 9)","(1, 2)","(1, 3)","(1, 17)","(1, 16)","(1, 12)","(2, 3)","(2, 4)","(2, 5)","(3, 4)","(3, 5)","(3, 16)","(3, 14)","(4, 5)","(4, 6)","(4, 17)","(5, 6)","(5, 7)","(5, 8)","(6, 9)","(6, 15)","(6, 12)","(6, 17)","(7, 8)","(7, 9)","(7, 10)","(7, 15)","(8, 9)","(8, 11)","(8, 13)","(9, 10)","(9, 11)","(10, 12)","(10, 13)","(10, 14)","(11, 12)","(11, 13)","(11, 14)","(12, 13)","(12, 14)","(12, 15)","(13, 15)","(13, 16)","(13, 17)","(14, 15)","(14, 16)","(14, 17)","(15, 16)","(15, 17)","(16, 17)"
133,64
4,1,3,2,17,0,16,14,12,6,13,15,5,9,8,11,10,7
5,1,3,2
12,0,1
14,1,12,16,17,3,13,15,6,0,4,11,10,5,9,2,8,7
16,0,17,1,3,14,4,12,2,13,15,6,11,10,8,5,7,9
0,5,2,3
0,7,9,6,17,5,15,4,3,2,8,1,16,14,12,13,10,11
0,8,9,6,17,5,13,4,3,2,7,11,10,12,15,16,1,14
0,8,9,11,6,17,5,12,13,14,4,15,1,3,2,7,10,16
2,4,1,3,17,0,16,14,12,6,13,15,5,9,8,11,10,7
2,5,1,3
2,6,4,5,1,12,17,3,13,14,15,0,16,8,11,10,7,9
2,7,5,1,3,9,0,10,12,15,16,17,14,4,8,6,11,13
2,8,5,1,9,0,3,11,12,13,16,17,7,6,10,14,15,4
2,12,1
2,14,3,4,17,0,1,16,12,6,13,15,5,9,8,11,10,7
2,16,1,3,4,17,0,14,12,13,15,6,8,5,11,10,7,9
3,4,1,2,17,0,16,14,12,6,13,15,5,9,8,11,10,7
3,5,1,2
3,6,4,5,1,12,17,2,14,13,15,16,0,11,10,8,7,9
3,7,5,1,2,9,0,10,12,15,16,17,14,4,6,8,11,13
3,8,5,1,9,0,2,11,12,13,16,17,7,6,10,14,15,4
3,11,14,4,12,6,9,13,17,8,5,1,10,15,0,7,16,2
3,13,16,4,17,0,1,14,2,12,15,11,10,5,8,6,7,9
3,14,1,12,16,17,13,15,6,0,4,11,10,5,9,2,8,7
6,4,1,12,17,3,2,13,14,15,16,0,5,8,11,10,7,9
7,4,5,1,3,2,9,0,10,12,15,16,17,14,6,8,11,13
7,5,1,3,2,9,0,10,12,15,16,17,14,4,6,8,11,13
7,4,5,8,1,3,2,9,0,10,12,15,16,17,11,13,14,6
8,4,5,1,9,0,3,2,11,12,13,16,17,6,7,10,14,15
8,5,1,9,0,3,2,11,12,13,16,17,7,6,10,14,15,4
10,0,9,6,12,17,1,11,13,14,15,16,3,8,7,4,5,2
11,0,9,6,12,17,1,10,13,14,15,16,3,7,8,4,5,2
11,5,8,2,12,1,9,0,14,3,6,13,10,17,16,7,4,15
11,7,9,8
12,0,1
13,0,17,14,12,11,15,10,16,3,1,6,9,7,4,2,5,8
13,5,8,2,12,1,16,17,3,0,4,6,11,14,15,9,10,7
13,8,2,12,1,16,17,3,0,4,5,11,14,15,6,9,10,7
15,0,17,12,1,14,13,6,16,3,11,10,9,7,8,4,5,2
15,6,3,14,16,5,4,12,17,7,1,13,10,0,9,2,11,8
16,1,0,17,3,14,4,12,2,13,15,6,11,10,8,5,7,9
17,4,3,16,0,1,14,2,12,13,15,6,11,10,8,5,7,9
17,7,15,14,10,13,12,8,11,16,6,1,9,5,0,3,2,4
17,8,13,15,7,10,14,9,12,11,16,6,0,1,3,5,2,4
0,7,9,8,10,13,17,15,11,6,14,12,5,3,16,1,2,4
1,2,9,0
1,3,9,0
1,3,16,0,17,14,4,12,2,13,15,6,11,10,8,5,7,9
2,3,4,1,17,0,16,14,12,6,13,15,5,9,8,11,10,7
2,3,7,5,1,9,0,10,12,15,16,17,8,6,11,13,14,4
2,3,8,5,1,9,0,11,12,13,16,17,7,6,10,14,15,4
2,3,9,0
7,4,5,2,1,3,9,0,10,12,15,16,17,14,6,8,11,13
7,4,5,8,2,1,3,9,0,10,12,15,16,17,11,13,14,6
8,4,5,2,1,9,0,3,11,12,13,16,17,6,7,10,14,15
10,7,9
17,6,4,3,16,0,1,14,5,15,9,2,12,7,8,13,10,11
17,6,15,3,16,0,1,14,4,5,9,2,12,7,8,13,10,11
17,13,16,7,15,10,8,14,12,9,11,6,1,0,3,5,4,2
0,1,2,3,4,17,16,14,12,6,13,15,9,5,8,11,10,7
2,3,4,5,1,17,0,16,14,6,9,15,12,8,7,13,10,11
2,3,7,5,4,6,9,15,0,8,14,16,1,17,12,13,11,10
2,3,8,5,4,6,9,0,7,17,15,1,16,14,13,12,11,10
