0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 1)","(0, 15)","(0, 2)","(0, 14)","(0, 3)","(0, 13)","(0, 4)","(0, 12)","(0, 5)","(1, 2)","(1, 3)","(1, 15)","(1, 4)","(1, 14)","(1, 5)","(1, 13)","(1, 6)","(2, 3)","(2, 4)","(2, 5)","(2, 15)","(2, 6)","(2, 14)","(2, 7)","(2, 13)","(2, 9)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 15)","(3, 8)","(3, 14)","(3, 12)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 14)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(5, 10)","(5, 11)","(6, 7)","(6, 8)","(6, 9)","(6, 10)","(6, 11)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(7, 12)","(7, 15)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(8, 13)","(9, 11)","(9, 12)","(9, 13)","(9, 14)","(10, 11)","(10, 12)","(10, 13)","(10, 14)","(10, 15)","(11, 12)","(11, 13)","(11, 14)","(11, 15)","(12, 13)","(12, 14)","(12, 15)","(13, 14)","(13, 15)"
318,170
6,0,5,4,3,2,1
7,1,6,5,4,3,2,15,10,11,0,13,14,8,12,9
8,2,7,9,6,5,4,3,13,10,11,12,15,14,1,0
9,1,6,5,13,4,14,2,8,10,11,3,0,12,7,15
10,4,8,7,6,14,5,9,11,12,3,13,2,1,0,15
11,4,9,8,14,7,6,5,10,12,3,13,2,1,0,15
0,12,2,13,14,9,15,7,3,11,10,8,1,4,5,6
1,6,0,5,4,3,2
2,6,0,5,4,3,1
2,7,1,6,5,4,3,15,10,11,0,13,14,8,12,9
2,9,3,8,7,6,12,5,4,14,13,10,11,1,15,0
3,6,0,5,4,2,1
3,7,1,6,5,4,2,15,10,11,0,8,12,14,13,9
3,8,2,7,9,6,5,4,13,10,11,12,15,14,1,0
4,6,0,5,3,2,1
4,7,1,6,5,3,2,15,10,11,0,8,14,13,12,9
4,8,2,7,9,6,5,3,13,10,11,12,15,14,1,0
4,9,1,6,5,13,14,2,8,10,11,3,0,12,7,15
5,6,0,4,3,2,1
5,7,1,6,4,3,2,15,10,11,0,13,14,8,12,9
5,8,2,7,9,6,4,3,13,10,11,12,15,14,1,0
5,9,1,6,13,4,14,2,8,10,11,3,0,12,7,15
5,10,4,8,7,6,14,9,11,12,3,13,2,1,0,15
5,11,4,9,8,14,7,6,10,12,3,13,0,1,2,15
12,7,2,13,14,9,15,0,3,11,10,8,1,4,5,6
12,8,2,13,14,9,15,0,7,3,6,5,4,11,10,1
12,9,6,11,10,8,7,3,14,15,5,13,2,4,1,0
12,10,6,11,9,8,7,3,14,15,5,13,4,2,1,0
12,11,6,10,9,8,7,3,13,14,5,15,4,2,1,0
13,8,7,12,11,15,10,9,2,14,0,3,6,5,4,1
