0,1,2,3,4,5,6,7,8,9,10,11,12
"(0, 7)","(0, 1)","(0, 12)","(0, 2)","(0, 6)","(0, 11)","(0, 3)","(0, 10)","(0, 4)","(0, 5)","(0, 9)","(1, 2)","(1, 7)","(1, 8)","(1, 12)","(1, 4)","(1, 11)","(1, 10)","(1, 6)","(2, 5)","(2, 8)","(2, 3)","(2, 4)","(2, 9)","(2, 12)","(2, 6)","(2, 11)","(3, 9)","(3, 5)","(3, 6)","(3, 4)","(3, 12)","(3, 7)","(3, 8)","(4, 9)","(4, 11)","(4, 5)","(4, 10)","(4, 6)","(4, 7)","(4, 8)","(5, 11)","(5, 12)","(5, 6)","(5, 8)","(6, 12)","(6, 7)","(6, 8)","(6, 9)","(6, 10)","(6, 11)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(7, 12)","(8, 9)","(8, 11)","(8, 12)","(9, 10)","(9, 11)","(9, 12)","(10, 11)","(10, 12)","(11, 12)"
685,332
8,0,2,7,9,1,6,11,5,4,12,3,10
0,3,1,2,6,4,12,7,8,9,11,5,10
0,5,1,2,4,11,12,6,8,9,10,3,7
0,9,1,4,8,10,2,11,7,6,12,5,3
1,8,0,2,7,9,6,11,5,4,12,3,10
2,8,0,7,9,1,6,11,5,4,12,3,10
3,8,1,2,0,6,4,12,7,9,11,5,10
4,8,0,2,7,9,1,6,11,5,12,3,10
5,8,1,2,4,11,12,6,0,9,10,3,7
6,8,0,2,7,9,1,11,5,4,12,3,10
7,8,0,2,9,1,6,11,5,4,12,3,10
9,8,1,4,10,2,11,7,6,12,0,5,3
11,8,0,2,7,9,1,6,5,4,12,3,10
12,8,0,2,7,9,1,6,11,5,4,3,10
0,1,2,3,7,8,12,4,6,9,11,5,10
0,1,7,3,2,8,12,4,6,9,11,5,10
0,1,10,3,2,7,8,12,4,6,9,11,5
0,2,3,1,6,4,12,7,8,9,11,5,10
0,2,5,1,4,11,12,6,8,9,10,3,7
0,2,9,1,4,8,10,11,7,6,12,5,3
0,4,3,1,2,6,12,7,8,9,11,5,10
0,4,5,1,2,11,12,6,8,10,9,3,7
0,4,9,1,8,10,2,11,7,6,12,5,3
0,6,3,1,2,4,12,7,8,9,11,5,10
0,6,5,1,2,4,11,12,8,9,10,3,7
0,6,9,1,4,8,10,2,11,7,12,5,3
0,7,3,2,6,8,1,9,4,11,12,5,10
0,7,9,2,6,8,1,4,11,3,12,5,10
0,10,9,3,4,12,7,6,11,5,2,1,8
0,11,5,1,2,4,12,6,8,9,10,3,7
0,11,9,1,4,8,10,2,7,6,12,5,3
0,12,3,1,2,6,4,7,8,9,11,5,10
0,12,5,1,2,4,11,6,8,9,10,3,7
0,12,9,1,4,8,10,2,11,7,6,5,3
1,2,8,3,0,7,12,4,6,11,5,9,10
1,4,8,0,2,7,9,6,11,5,12,3,10
1,6,8,0,2,7,9,11,5,4,12,3,10
1,7,8,3,0,2,12,4,6,11,5,9,10
1,11,8,0,2,7,9,6,5,4,12,3,10
1,12,8,0,2,7,9,6,11,5,4,3,10
2,3,8,1,0,6,4,12,7,11,5,9,10
2,4,8,0,7,9,1,6,11,5,12,3,10
2,5,8,1,4,11,12,6,0,9,10,3,7
2,6,8,0,7,9,1,11,5,4,12,3,10
2,9,8,1,4,10,11,7,6,12,0,5,3
2,11,8,0,7,9,1,6,5,4,12,3,10
2,12,8,0,7,9,1,6,11,5,4,3,10
3,4,8,1,2,0,6,12,7,9,11,5,10
3,5,0,1,2,6,4,12,7,8,11,9,10
3,5,8,1,2,0,6,4,12,7,11,9,10
3,6,8,1,2,0,4,12,7,9,11,5,10
3,7,8,2,0,6,1,9,4,11,12,5,10
3,9,0,1,2,6,4,12,7,8,10,11,5
3,9,8,1,2,0,6,4,12,7,10,11,5
3,12,8,1,2,0,6,4,7,9,11,5,10
4,5,8,1,2,11,12,6,0,10,9,3,7
4,6,8,0,2,7,9,1,11,5,12,3,10
4,7,8,0,2,9,1,6,11,5,12,3,10
4,9,8,1,10,2,11,7,6,12,0,3,5
4,11,8,0,2,7,9,1,6,5,12,3,10
5,6,8,1,2,4,11,12,0,9,10,3,7
5,11,8,1,2,4,12,6,0,9,10,3,7
5,12,8,1,2,4,11,6,0,9,10,3,7
6,7,8,0,2,9,1,11,5,4,12,3,10
6,9,8,1,4,10,2,11,7,12,0,5,3
6,11,8,0,2,7,9,1,5,4,12,3,10
6,12,8,0,2,7,9,1,11,5,4,3,10
7,9,8,2,0,6,1,4,11,3,12,5,10
7,11,8,0,2,9,1,6,5,4,12,3,10
7,12,8,0,2,9,1,6,11,5,4,3,10
9,11,8,1,4,10,2,7,6,12,0,5,3
9,12,8,1,4,10,2,11,7,6,0,5,3
11,12,8,0,2,7,9,1,6,5,4,3,10
0,1,2,4,5,8,12,11,6,7,9,3,10
0,1,4,7,5,2,8,12,11,6,3,9,10
0,1,4,10,5,2,8,12,11,6,9,7,3
0,1,6,2,3,7,8,12,4,9,11,5,10
0,1,6,7,3,2,8,12,4,9,11,5,10
0,1,6,10,3,2,7,8,12,4,9,11,5
0,1,11,2,3,7,8,12,4,6,5,9,10
0,1,11,7,3,2,8,12,4,6,5,9,10
0,1,11,10,3,2,7,8,12,4,6,5,9
0,1,12,2,5,8,4,11,6,7,9,3,10
0,1,12,7,5,2,8,4,11,6,3,9,10
0,1,12,10,5,2,8,4,11,6,9,7,3
0,2,3,4,1,6,12,7,8,5,11,10,9
0,2,4,5,1,11,12,6,8,10,9,3,7
0,2,4,9,1,8,10,11,7,6,12,5,3
0,2,5,3,1,4,11,12,6,8,7,9,10
0,2,6,3,1,4,12,7,8,9,11,5,10
0,2,6,5,1,4,11,12,8,9,10,3,7
0,2,6,9,1,4,8,10,11,7,12,5,3
0,2,9,3,1,4,8,10,11,7,6,12,5
0,2,11,5,3,4,9,12,8,7,6,10,1
0,2,11,9,3,4,5,12,8,7,6,10,1
0,2,12,3,4,6,5,11,1,10,9,8,7
0,2,12,5,1,4,11,6,8,9,10,3,7
0,2,12,9,1,4,8,10,11,7,6,5,3
0,4,6,3,1,2,12,7,8,9,11,5,10
0,4,6,5,1,2,11,12,8,10,9,3,7
0,4,6,9,1,8,10,2,11,7,12,5,3
0,4,7,3,5,6,8,11,12,2,9,1,10
0,4,7,9,2,6,8,1,11,3,12,5,10
