0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 16)","(0, 3)","(0, 14)","(0, 5)","(0, 12)","(0, 7)","(0, 8)","(0, 11)","(0, 10)","(0, 6)","(0, 2)","(1, 2)","(1, 3)","(1, 5)","(1, 13)","(1, 8)","(1, 12)","(1, 11)","(1, 10)","(1, 7)","(2, 3)","(2, 16)","(2, 6)","(2, 15)","(2, 14)","(2, 8)","(2, 12)","(3, 5)","(3, 6)","(3, 16)","(3, 8)","(3, 15)","(3, 10)","(3, 4)","(3, 13)","(4, 5)","(4, 15)","(4, 13)","(4, 6)","(4, 12)","(4, 10)","(4, 8)","(5, 7)","(5, 9)","(5, 13)","(5, 6)","(5, 12)","(5, 11)","(5, 14)","(6, 7)","(6, 14)","(6, 15)","(6, 16)","(6, 12)","(6, 9)","(6, 13)","(6, 8)","(7, 12)","(7, 14)","(7, 9)","(7, 15)","(7, 13)","(8, 11)","(8, 12)","(8, 15)","(8, 9)","(9, 11)","(9, 13)","(9, 10)","(10, 11)","(10, 12)","(10, 13)","(10, 15)","(11, 12)","(11, 14)","(11, 13)","(11, 15)","(12, 13)","(12, 15)","(12, 16)","(13, 14)","(13, 15)","(13, 16)","(14, 15)","(14, 16)"
352,230
0,1,3,5,12,7,8,11,10,2,6,16,15,4,13,9,14
1,0,2,3,5,8,12,11,10,7,6,14,15,16,4,13,9
4,2,15,6,3,12,8,1,5,0,16,10,13,11,7,14,9
9,1,11,5,13,8,7,10,12,14,0,15,4,3,6,16,2
13,0,12,14,10,5,6,3,7,11,16,15,2,8,1,4,9
15,1,13,12,2,10,3,8,7,11,14,6,16,9,4,0,5
0,2,1,3,5,12,7,8,11,10,6,16,15,4,13,14,9
1,2,0,3,5,8,12,11,10,7,6,16,15,4,13,14,9
2,15,1,13,12,10,3,8,7,11,14,6,16,9,4,0,5
3,0,1,5,12,7,8,11,10,2,4,9,6,13,14,15,16
3,1,0,2,5,8,12,11,10,7,6,14,15,4,9,13,16
3,4,2,15,6,12,8,13,10,16,0,1,5,14,9,11,7
3,13,0,12,14,10,5,6,7,11,16,15,8,1,2,4,9
3,15,1,13,12,2,10,8,7,11,14,6,16,9,4,0,5
5,0,2,3,1,6,12,14,16,8,15,10,4,13,11,7,9
5,1,2,3,0,6,12,14,16,8,15,10,4,13,7,11,9
5,4,2,3,1,0,6,12,14,15,8,16,10,13,11,7,9
5,9,4,13,8,6,10,12,15,1,3,11,0,7,16,2,14
5,13,0,12,14,10,6,3,7,11,16,15,2,8,1,4,9
6,0,1,3,2,5,7,12,13,8,11,10,15,16,4,14,9
6,4,2,15,3,12,8,1,5,0,16,10,13,7,11,14,9
6,9,1,3,2,5,7,12,13,8,11,10,0,15,16,4,14
6,13,2,12,14,15,1,3,16,11,7,0,5,10,8,4,9
6,15,1,3,2,5,7,12,13,8,10,11,0,16,4,14,9
7,0,4,5,12,6,15,13,3,8,10,11,14,1,9,16,2
7,1,4,5,12,6,15,13,3,8,10,11,14,9,0,16,2
7,9,4,5,12,6,15,13,8,10,3,11,14,1,0,2,16
7,13,0,12,14,10,5,6,3,11,16,15,2,8,1,4,9
7,15,5,14,13,12,3,4,6,11,0,2,16,10,8,1,9
8,0,1,3,5,12,7,11,10,2,6,16,15,4,13,9,14
8,1,0,2,3,5,12,11,10,7,6,14,15,16,4,13,9
8,4,2,15,6,3,12,1,5,0,16,10,13,11,7,9,14
8,9,1,11,5,13,7,10,12,14,0,15,4,3,6,16,2
8,15,1,13,12,2,10,3,7,11,9,4,6,14,16,0,5
10,0,2,12,15,3,1,13,8,16,5,6,4,14,7,11,9
10,1,2,12,15,3,0,13,8,16,5,6,4,7,11,14,9
10,4,2,12,15,3,0,1,6,8,13,16,5,14,7,11,9
10,9,8,11,12,15,3,0,1,4,5,13,7,6,16,2,14
10,13,0,12,14,5,6,3,7,11,16,15,2,8,1,4,9
10,15,2,12,3,0,1,13,8,16,5,6,4,14,7,11,9
11,0,4,10,12,8,5,13,15,3,6,1,9,16,2,7,14
