0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 2)","(0, 3)","(0, 14)","(0, 4)","(0, 13)","(0, 7)","(0, 1)","(0, 8)","(0, 11)","(1, 16)","(1, 7)","(1, 15)","(1, 2)","(1, 12)","(2, 12)","(2, 15)","(3, 6)","(3, 11)","(3, 7)","(3, 13)","(3, 12)","(3, 15)","(3, 16)","(4, 9)","(4, 17)","(4, 6)","(4, 5)","(5, 6)","(5, 15)","(5, 13)","(5, 9)","(6, 8)","(6, 11)","(6, 7)","(6, 15)","(7, 11)","(7, 8)","(7, 16)","(7, 13)","(8, 9)","(9, 14)","(9, 13)","(10, 12)","(10, 15)","(10, 17)","(11, 13)","(12, 16)","(12, 14)","(13, 14)","(14, 15)","(14, 16)","(14, 17)","(15, 16)","(16, 17)"
139,66
5,0,13,4,9,8,14,6,7,15,17,3,11,16,1,2,10,12
6,1,7,15,3,16,0,12,4,8,11,2,14,10,5,17,9,13
9,2,8,0,14,4,13,15,5,12,6,7,3,1,16,17,10,11
10,3,12,15,2,16,1,14,0,17,7,13,4,6,5,9,8,11
12,0,2,3,1,14,15,7,16,13,10,6,5,17,4,8,11,9
15,0,14,1,2,3,16,12,13,7,10,5,6,17,4,9,8,11
16,0,14,1,3,7,15,12,13,2,6,10,5,8,11,4,17,9
17,0,4,14,9,8,13,6,7,16,5,3,11,15,1,12,10,2
0,3,6,4,7,8,11,9,14,13,5,15,16,12,17,1,2,10
0,14,10,2,12,3,1,15,17,4,16,6,9,13,7,5,8,11
1,4,0
1,5,15,0,13,4,14,2,3,7,9,6,17,16,12,8,11,10
1,8,7,0
1,12,0,2,3,14,15,7,16,13,10,6,5,17,4,8,11,9
1,15,0,14,2,3,16,12,13,7,10,5,6,17,4,9,8,11
2,4,0
2,5,15,0,13,4,14,1,3,9,7,6,17,12,16,8,11,10
2,6,15,4,0,5,3,7,8,11,14,1,13,12,16,9,17,10
2,7,0,1,6,15,3,4,8,11,16,14,5,12,9,17,13,10
2,12,0,3,1,14,15,7,16,13,10,6,5,17,4,8,11,9
2,15,0,14,1,3,12,16,13,7,10,5,6,17,4,9,8,11
3,6,5,13,15,11,7,14,0,1,16,12,9,4,8,2,10,17
3,9,13,10,12,15,14,5,17,4,2,16,1,6,0,8,7,11
3,12,5,6,13,15,10,2,16,1,14,9,11,7,8,4,17,0
4,5,3,0,6,15,13,7,8,11,2,14,1,9,16,12,17,10
4,6,3,0,7,8,11,9,5,13,14,15,17,16,12,1,2,10
4,9,3,0,6,13,14,8,7,11,5,17,15,16,12,10,1,2
4,17,3,0,6,16,14,7,8,11,1,15,9,13,12,5,10,2
7,6,2,1,0,15,3,4,8,11,14,16,12,13,5,9,17,10
7,16,0,14,1,3,13,15,12,5,6,2,10,4,9,8,11,17
7,17,16,0,4,14,1,3,6,9,13,15,12,8,11,5,10,2
8,6,5,9,4,0,3,7,11,13,14,15,12,16,17,1,2,10
8,15,6,9,14,5,4,0,13,17,2,3,1,7,11,16,10,12
11,6,2,0,15,3,4,7,8,14,1,12,13,16,5,9,17,10
11,9,13,2,0,8,14,4,15,5,12,3,1,6,7,16,17,10
11,12,3,5,13,6,10,15,2,16,1,14,9,7,17,0,8,4
13,5,8,0,9,7,6,4,14,3,11,17,15,16,12,10,1,2
13,9,2,0,8,14,4,15,5,12,3,1,7,6,16,17,10,11
14,9,11,0,13,4,8,17,6,5,7,16,3,15,1,12,2,10
14,12,8,0,9,2,3,1,16,7,6,4,13,11,15,5,17,10
14,15,5,9,13,3,0,12,16,6,2,1,4,8,7,11,10,17
16,1,4,17,0,14,3,7,15,12,9,13,6,5,10,2,8,11
17,1,16,6,4,7,15,3,0,5,14,10,12,8,11,2,13,9
0,1,2,3,16,7,15,12,14,6,10,13,17,8,11,4,5,9
0,3,7,10,2,12,14,1,15,17,4,6,16,9,13,5,8,11
0,7,8
0,11,3,6,4,7,8,9,14,13,5,15,16,12,17,1,2,10
0,11,1,7,13
0,13,3,6,4,7,8,11,5,9,15,14,1,2,16,12,17,10
1,2,11,7,0,12,3,16,14,15,13,6,10,5,8,4,17,9
1,2,13,7,0,10,15,12,3,14,5,17,6,16,4,9,11,8
1,2,15,4,0,5,6,3,14,13,7,8,11,12,16,9,17,10
1,7,16,15,3,6,0,12,14,2,4,8,11,10,13,9,17,5
3,6,7,10,12,15,1,16,17,2,14,0,4,13,9,8,11,5
3,7,16,10,12,15,1,6,17,2,14,0,4,13,9,8,11,5
3,11,6,5,13,15,7,14,1,16,0,12,9,8,4,2,10,17
3,12,6,10,15,14,16,1,2,0,13,17,7,4,8,11,5,9
4,5,6,14,0,9,17,15,13,3,7,8,11,2,1,16,10,12
4,17,5,3,0,6,16,15,13,14,7,8,11,1,2,10,9,12
7,11,6,2,1,0,15,3,4,8,14,16,12,13,5,9,17,10
13,14,0,10,3,12,15,5,17,2,1,4,16,6,7,9,11,8
14,9,12,15,5,10,2,16,3,1,13,6,17,4,0,8,7,11
0,3,7,11,12,2,14,1,16,15,13,6,10,5,8,4,17,9
0,7,13,3,10,2,12,14,1,15,17,4,6,16,5,9,8,11
3,7,11,13
3,11,13,0,6,5,7,4,8,15,9,14,1,2,16,12,17,10
