0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 3)","(0, 5)","(0, 9)","(0, 6)","(0, 7)","(0, 11)","(0, 17)","(0, 10)","(1, 13)","(1, 7)","(1, 11)","(1, 6)","(1, 2)","(1, 9)","(1, 10)","(1, 8)","(2, 3)","(2, 4)","(2, 6)","(2, 12)","(2, 5)","(2, 13)","(2, 14)","(3, 6)","(3, 7)","(3, 17)","(3, 9)","(3, 8)","(3, 10)","(3, 14)","(4, 12)","(4, 14)","(4, 17)","(4, 6)","(4, 9)","(4, 16)","(5, 10)","(5, 15)","(5, 6)","(5, 17)","(5, 7)","(5, 12)","(6, 7)","(6, 14)","(6, 12)","(6, 13)","(6, 15)","(6, 10)","(7, 12)","(7, 16)","(8, 10)","(8, 11)","(8, 14)","(9, 11)","(9, 13)","(9, 10)","(9, 14)","(10, 17)","(10, 15)","(11, 15)","(11, 17)","(11, 12)","(12, 17)","(12, 14)","(12, 15)","(13, 14)","(13, 15)","(13, 16)","(14, 16)","(15, 17)","(16, 17)"
170,92
2,0,3,6,1,5,7,9,8,10,17,12,16,13,14,4,11,15
4,1,2,6,9,3,13,14,0,10,17,7,8,16,15,5,11,12
8,0,10,11,3,1,17,9,15,2,6,7,4,12,5,16,14,13
12,1,6,7,11,2,0,15,3,5,17,10,13,14,9,8,4,16
13,0,9,1,6,3,10,14,4,2,7,8,17,15,16,5,12,11
14,1,13,8,6,9,2,10,3,11,0,4,15,5,17,7,12,16
15,1,13,11,10,6,9,8,17,0,12,3,14,4,16,5,7,2
16,3,17,7,14,12,0,5,4,6,2,11,9,10,13,15,1,8
0,1,5,7,6,2,10,3,12,9,8,17,14,11,15,13,4,16
0,3,5,2,6,7,17,10,1,12,4,15,16,9,8,11,13,14
0,5,4,9,6,17,2,12,10,13,3,1,14,11,15,7,8,16
0,17,2,1,3,5,6,12,4,11,10,7,9,8,14,15,16,13
1,2,5,0,7,6,10,3,12,9,8,17,14,11,15,13,4,16
1,8,9,10,11,14,3,17,15,0,6,12,13,2,7,4,16,5
1,13,0,9,6,3,10,14,4,2,7,8,17,15,16,5,12,11
3,2,5,0,6,7,17,10,1,12,4,15,16,9,8,11,13,14
3,8,9,10,11,14,1,17,15,0,6,12,13,2,7,4,16,5
3,14,1,2,0,6,7,9,8,10,13,5,12,4,11,16,15,17
4,2,5,12,17,6,3,15,10,0,9,14,7,13,11,1,16,8
5,2,4,6,17,12,3,0,15,10,7,9,14,1,11,13,16,8
6,2,0,3,1,5,7,9,8,10,17,12,16,13,14,4,11,15
6,4,1,2,9,3,13,14,0,10,17,7,8,16,15,5,12,11
6,12,1,7,11,2,0,3,5,15,17,10,14,9,8,13,4,16
6,13,0,9,1,3,10,14,4,2,7,8,17,15,16,5,12,11
6,14,1,13,8,9,2,10,3,11,0,4,15,5,17,7,12,16
6,15,1,13,11,10,9,12,0,8,17,3,14,4,7,2,5,16
7,12,4,6,16,14,13,17,3,1,15,2,9,0,5,10,8,11
9,4,13,2,14,6,16,3,1,0,10,7,17,8,5,15,12,11
9,13,0,1,6,3,14,4,10,2,7,8,17,16,15,5,12,11
9,14,2,13,3,1,4,6,16,0,7,8,10,17,5,12,15,11
10,8,0,11,3,1,9,15,17,2,6,7,14,13,4,5,12,16
10,15,4,17,9,6,12,3,11,0,5,13,1,14,2,7,8,16
11,8,0,10,3,1,17,9,15,2,6,7,4,12,5,16,14,13
11,12,14,9,8,4,3,1,10,17,2,6,0,7,13,15,5,16
11,15,10,9,8,1,17,0,13,3,14,4,6,5,16,2,7,12
12,2,3,17,6,7,14,4,5,15,10,0,16,1,9,13,11,8
14,2,1,13,8,6,9,3,10,11,0,4,7,17,5,15,12,16
16,4,7,12,6,17,14,13,3,0,5,15,10,9,2,1,8,11
17,4,11,12,9,14,3,0,10,16,8,6,2,7,5,15,1,13
17,12,3,6,7,2,14,0,5,4,15,10,16,1,11,9,13,8
17,15,4,6,12,3,0,5,10,2,9,14,7,11,13,1,16,8
0,1,6,5,7,2,10,3,12,9,8,17,14,11,15,13,4,16
0,3,6,5,2,7,17,10,1,12,4,16,15,9,8,11,13,14
0,5,6,4,9,17,2,12,10,13,3,1,14,11,15,7,8,16
0,7,1,5,6,2,10,3,12,9,8,17,14,11,15,13,4,16
0,7,3,5,2,6,17,10,1,12,4,15,16,9,8,11,13,14
0,7,5,4,9,6,17,12,16,2,3,1,10,13,14,11,15,8
0,9,1,8,3,11,10,14,2,6,7,17,15,12,13,5,4,16
0,9,3,8,1,11,10,14,7,6,2,13,17,15,12,5,16,4
0,10,1,5,7,6,2,3,12,9,8,17,14,11,15,13,4,16
0,10,3,5,2,6,7,17,1,12,4,15,16,9,8,11,13,14
0,10,5,4,9,6,17,2,12,13,3,1,14,11,15,7,16,8
0,10,17,2,1,3,5,6,12,4,11,7,9,8,14,15,16,13
0,11,1,8,3,10,17,9,2,6,7,15,4,12,5,16,14,13
0,11,9
0,17,3,9,10,11,4,8,15,1,6,12,2,14,5,13,7,16
1,2,6,12,7,11,3,5,0,15,9,8,10,17,14,13,4,16
1,6,7
1,6,10
1,6,13,0,9,3,10,14,4,2,7,8,17,15,16,5,12,11
1,9,10
1,9,11
1,13,2,5,0,7,6,10,15,9,3,11,17,16,12,14,4,8
3,2,6,13,9,14,1,4,0,10,7,8,17,16,5,15,12,11
3,6,7
3,6,10
3,6,14,1,2,0,7,9,8,10,13,5,12,4,11,16,15,17
3,9,10
3,10,17
3,14,2,5,0,6,7,17,10,12,9,1,11,4,15,16,8,13
4,2,6,11,12,17,9,1,0,15,14,7,5,3,10,13,8,16
5,2,6,11,0,15,17,12,1,3,10,7,13,4,9,8,14,16
5,6,12,1,0,10,2,7,11,17,3,15,8,9,4,16,14,13
5,6,14,2,12,11,0,15,17,1,8,9,3,7,10,13,4,16
5,6,15,1,0,10,2,7,13,11,17,3,9,8,12,16,4,14
5,7,12,4,6,2,17,16,3,0,15,10,14,13,1,9,8,11
5,10,15,4,6,2,17,12,9,3,0,14,1,13,11,7,8,16
6,7,12,4,16,14,13,17,3,1,15,2,9,10,0,5,8,11
6,10,15,4,17,9,12,3,0,5,11,13,1,14,2,7,8,16
6,12,2,3,17,7,14,15,10,4,0,5,16,1,13,11,8,9
6,14,2,1,13,8,9,10,3,11,0,4,5,15,17,7,12,16
10,17,15,4,9,6,12,11,3,0,13,1,14,5,8,2,7,16
11,12,15,16,17,4,7,14,13,3,0,5,9,6,2,1,8,10
11,17,12,14,9,8,16,3,4,0,10,1,13,7,2,6,5,15
11,17,15,10,9,8,1,0,3,4,13,14,6,5,2,7,12,16
12,2,4,5,17,6,3,15,10,0,7,14,9,13,11,1,16,8
17,5,0,9,3,10,11,4,2,6,7,8,14,15,1,12,13,16
17,5,12,14,16,3,4,6,2,7,13,0,10,9,15,1,11,8
17,5,15,9,3,10,11,4,0,13,2,6,7,8,14,1,12,16
4,2,6,12,13,14,9,16,15,3,1,0,10,11,7,17,5,8
5,2,6,12,11,0,15,17,1,3,7,10,13,4,14,9,8,16
5,6,7,12,14,2,3,16,1,4,13,0,17,10,11,9,8,15
