0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 13)","(0, 8)","(0, 9)","(0, 12)","(0, 16)","(0, 7)","(0, 1)","(0, 11)","(0, 4)","(0, 5)","(1, 3)","(1, 15)","(1, 6)","(1, 12)","(1, 10)","(1, 2)","(1, 7)","(1, 4)","(2, 3)","(2, 4)","(2, 16)","(2, 15)","(2, 13)","(2, 5)","(2, 9)","(2, 12)","(3, 5)","(3, 10)","(3, 9)","(3, 11)","(3, 13)","(3, 14)","(3, 8)","(4, 5)","(4, 7)","(4, 9)","(4, 10)","(5, 15)","(5, 14)","(5, 13)","(6, 7)","(6, 10)","(6, 16)","(6, 11)","(6, 8)","(6, 15)","(6, 14)","(6, 12)","(7, 8)","(7, 14)","(7, 16)","(7, 13)","(8, 12)","(8, 15)","(8, 13)","(8, 14)","(9, 12)","(9, 13)","(9, 11)","(10, 14)","(10, 15)","(10, 11)","(10, 16)","(11, 12)","(11, 14)","(13, 14)","(13, 16)","(14, 15)"
151,77
2,0,4,16,13,1,5,9,12,7,10,6,3,8,15,14,11
3,0,1,5,9,11,13,8,15,2,4,12,6,10,7,14,16
6,0,7,1,16,11,8,12,14,10,2,3,15,13,5,4,9
10,0,4,11,1,16,9,2,7,12,6,3,13,15,5,14,8
14,2,13,5,15,3,8,1,10,12,0,7,6,4,16,11,9
15,0,1,5,8,3,2,4,6,12,7,14,13,10,9,11,16
0,1,3,13,8,9,11,5,2,7,14,12,15,6,4,10,16
0,5,3,13,8,9,1,11,2,7,14,15,12,6,4,10,16
0,8,3,13,9,1,11,5,2,7,14,12,4,15,6,10,16
0,9,3,13,8,1,11,5,2,7,14,12,15,6,4,10,16
0,11,8,12,6,3,14,9,1,2,7,16,10,5,13,4,15
0,13,4,9,5,2,7,3,14,16,1,12,11,8,10,15,6
0,16,6,8,12,7,1,11,13,15,3,14,2,10,9,5,4
1,2,0,4,16,13,5,9,12,7,10,6,3,8,15,14,11
1,3,0,5,9,11,13,8,4,15,2,14,12,6,10,7,16
1,6,5,3,15,0,2,4,14,10,11,8,9,13,12,16,7
1,10,2,3,15,4,16,5,14,8,9,13,6,7,0,11,12
1,15,0,5,8,4,3,2,14,13,7,12,6,10,9,11,16
4,2,0,16,13,1,5,9,12,7,10,6,3,8,15,14,11
4,10,0,11,1,16,9,12,6,3,2,7,13,8,14,15,5
5,2,1,4,3,15,0,9,10,14,8,11,13,12,16,6,7
5,3,1,4,15,2,0,9,10,8,14,16,13,12,11,6,7
5,14,2,13,15,3,8,1,10,0,12,7,6,4,16,11,9
7,6,0,1,16,11,8,12,10,2,3,15,13,14,4,5,9
7,14,5,4,0,13,10,2,9,8,11,6,1,16,3,15,12
8,3,12,2,1,9,11,15,13,6,0,7,4,10,14,5,16
8,6,5,0,15,13,3,14,12,16,7,1,11,9,2,10,4
8,14,2,12,15,13,3,5,11,6,1,9,0,10,16,7,4
8,15,5,0,13,3,14,1,9,11,7,2,10,6,12,4,16
9,2,1,12,0,4,3,11,8,13,16,5,10,6,14,15,7
9,3,1,12,0,4,2,11,8,13,5,16,10,6,14,7,15
11,3,8,12,6,0,14,9,1,2,10,7,16,13,5,4,15
11,6,8,12,3,0,14,9,1,2,10,5,13,16,7,4,15
11,10,2,12,3,9,15,4,1,16,6,8,0,5,14,13,7
11,14,2,12,3,9,13,5,15,8,6,1,0,10,4,7,16
12,2,0,4,16,13,1,5,9,7,10,6,8,3,15,14,11
12,6,0,7,1,16,11,8,14,10,2,3,15,13,5,4,9
13,2,1,0,3,7,9,12,16,4,5,8,11,14,6,10,15
13,3,1,0,2,7,8,9,11,5,12,16,4,14,15,6,10
13,14,2,5,15,3,8,1,10,12,0,7,6,4,16,9,11
14,3,4,10,5,7,2,1,9,15,6,16,11,13,0,8,12
16,2,12,6,0,1,15,7,11,8,13,9,4,5,10,3,14
16,6,5,2,0,13,15,14,1,12,4,9,3,8,7,11,10
16,10,5,2,0,13,14,3,15,4,1,9,12,11,8,7,6
0,1,4,6,8,12,16,7,11,10,15,3,13,14,9,2,5
0,7,1,3,13,8,9,11,5,14,2,12,15,6,4,10,16
0,7,8,3,13,9,1,11,5,14,2,4,12,15,6,10,16
0,7,13,6,8,12,16,1,11,14,15,3,9,2,10,5,4
0,7,16,12,6,8,1,2,11,15,13,3,10,4,5,9,14
0,11,9,10,16,1,4,3,6,2,13,7,12,5,8,14,15
