0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 2)","(0, 11)","(1, 3)","(1, 15)","(1, 6)","(2, 3)","(2, 4)","(2, 14)","(3, 4)","(3, 5)","(4, 12)","(4, 9)","(5, 6)","(5, 7)","(5, 15)","(6, 8)","(6, 9)","(7, 8)","(7, 14)","(7, 15)","(8, 9)","(8, 10)","(9, 12)","(9, 13)","(10, 11)","(10, 12)","(10, 13)","(11, 15)","(11, 12)","(12, 13)","(12, 14)","(13, 15)"
94,46
0,1,2,3,11,15,5,14,7,4,12,6,9,13,8,10
1,0,3,2,15,11,5,4,12,14,7,6,9,13,8,10
5,0,3,2,15,11,1,4,12,14,7,6,13,9,8,10
6,0,5,3,2,1,9,4,15,11,8,10,12,7,13,14
7,0,14,2,15,11,12,3,1,5,4,13,9,6,8,10
14,0,2
0,2,1,3,11,15,4,12,5,7,14,13,9,8,6,10
1,2,3,0,15,11,5,7,14,12,4,6,9,13,8,10
3,0,2,1,11,15,5,12,4,7,14,6,9,13,8,10
3,1,0,2,15,11,5,14,7,12,4,6,9,13,8,10
4,0,2,1,3,11,15,12,5,13,9,7,14,6,10,8
4,1,3,0,2,15,11,5,14,7,13,12,9,6,8,10
4,0,2,11,12,14,8,9,10,7,13,5,3,15,1,6
6,1,2,5,3,9,4,15,11,0,7,14,13,12,10,8
7,1,15,10,8,13,11,6,9,12,5,14,4,3,2,0
8,1,6,7,15,5,3,4,9,2,14,12,13,11,0,10
8,4,9,5,7,6,3,14,12,2,1,15,10,13,11,0
8,5,7,6,4,9,3,14,12,2,1,10,13,15,11,0
8,6,0,10,11,5,3,2,1,9,4,15,12,13,7,14
9,1,6,7,8,15,5,13,3,10,12,4,11,14,2,0
10,0,11,1,15,13,8,6,2,3,7,5,14,12,9,4
11,0,1,15,2,3,5,7,14,4,12,6,9,13,8,10
11,1,15,6,10,8,5,12,9,13,7,3,4,14,2,0
11,2,0,3,15,1,5,12,4,7,14,13,9,6,8,10
11,5,15,6,10,8,1,12,9,13,7,3,4,14,2,0
11,7,15,0,14,2,12,3,1,5,13,4,9,6,10,8
11,9,12,2,0,4,14
12,0,11,1,13,15,4,3,9,6,2,10,5,14,7,8
12,3,4,1,13,15,11,9,6,5,10,0,2,8,7,14
12,4,0,11,2,14
12,3,4,9,1,13,15,11,6,5,10,0,2,8,7,14
12,3,4,14,2,8,10,9,1,6,5,7,11,0,13,15
13,1,15,6,9,5,3,4,12,11,14,7,10,8,0,2
13,4,12,9,1,15,3,11,6,5,2,0,10,8,7,14
14,0,2,1,7,15,3,11,5,4,12,6,9,13,8,10
15,0,11,9,13,2,4,12,10,14,3,1,5,7,8,6
15,1,2,3,5,11,0,7,14,4,12,6,13,9,8,10
15,5,0,11,3,2,1,12,4,14,7,6,13,9,8,10
15,7,0,11,14,2,12,3,1,5,13,4,9,6,10,8
15,8,7,6,1,5,3,4,9,12,13,11,2,14,10,0
15,9,13,6,1,5,3,4,12,11,14,7,10,8,0,2
2,3,5,1,6,15,9,4,11,0,7,14,13,12,8,10
2,3,9,4,11,0,12,1,15,5,14,13,6,7,8,10
8,4,9,6,7,3,5,2,14,12,1,15,13,11,10,0
10,4,12,8,9,13,5,11,15,7,6,3,14,1,0,2
14,2,7,1,15,3,5,11,0,6,12,4,8,9,10,13
