0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 13)","(0, 2)","(0, 11)","(0, 5)","(0, 6)","(0, 7)","(0, 1)","(0, 12)","(0, 3)","(0, 4)","(0, 10)","(1, 4)","(1, 6)","(1, 8)","(1, 2)","(1, 12)","(1, 3)","(1, 5)","(1, 13)","(1, 11)","(1, 10)","(2, 5)","(2, 13)","(2, 7)","(2, 10)","(2, 9)","(2, 3)","(2, 4)","(2, 6)","(2, 11)","(2, 8)","(2, 12)","(3, 5)","(3, 6)","(3, 11)","(3, 10)","(3, 4)","(3, 7)","(3, 13)","(3, 8)","(3, 12)","(3, 9)","(4, 9)","(4, 10)","(4, 11)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 13)","(5, 7)","(5, 8)","(5, 10)","(5, 11)","(5, 12)","(5, 6)","(5, 9)","(6, 8)","(6, 7)","(6, 13)","(6, 9)","(6, 10)","(6, 11)","(7, 8)","(7, 13)","(7, 9)","(7, 10)","(7, 11)","(7, 12)","(8, 10)","(8, 11)","(8, 9)","(8, 12)","(8, 13)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(10, 11)","(10, 12)","(10, 13)","(11, 13)","(11, 12)","(12, 13)"
2657,1475
8,0,7,6,10,5,11,1,4,12,3,13,2,9
9,1,4,2,8,10,11,6,12,5,13,3,7,0
0,7,1,8,5,2,13,6,4,10,3,11,12,9
1,8,0,7,6,10,5,11,4,12,3,13,2,9
2,8,0,7,6,10,5,11,1,4,12,3,13,9
2,9,1,4,8,10,11,6,12,5,13,3,7,0
3,8,0,7,6,10,5,11,1,4,12,13,2,9
3,9,1,4,2,8,10,11,6,12,5,13,7,0
4,8,0,7,6,10,5,11,1,12,3,13,2,9
4,9,1,2,8,10,11,6,12,5,13,3,0,7
5,8,0,7,6,10,11,1,4,12,3,13,2,9
5,9,1,4,2,8,10,11,6,12,13,3,7,0
6,8,0,7,10,5,11,1,4,12,3,13,2,9
6,9,1,4,2,8,10,11,12,5,13,3,7,0
7,8,1,5,2,13,0,6,4,10,3,11,12,9
7,9,1,8,5,2,13,0,6,4,10,3,11,12
10,8,0,7,6,5,11,1,4,12,3,13,2,9
10,9,1,4,2,8,11,6,12,5,13,3,7,0
11,8,0,7,6,10,5,1,4,12,3,13,2,9
11,9,1,4,2,8,10,6,12,5,13,3,7,0
12,8,0,7,6,10,5,11,1,4,3,13,2,9
12,9,1,4,2,8,10,11,6,5,13,3,7,0
13,8,0,7,6,10,5,11,1,4,12,3,2,9
13,9,1,4,2,8,10,11,6,12,5,3,7,0
0,2,7,1,8,5,13,6,4,10,3,11,12,9
0,3,7,1,8,5,2,13,6,4,10,11,12,9
0,4,7,1,8,5,2,13,6,10,3,11,12,9
0,5,7,1,8,2,13,6,4,10,3,11,12,9
0,6,7,1,8,5,2,13,4,10,3,11,12,9
0,10,7,1,8,5,2,13,6,4,3,11,12,9
0,11,7,1,8,5,2,13,6,4,10,3,12,9
0,12,7,1,8,5,2,13,6,4,10,3,11,9
0,13,7,1,8,5,2,6,4,10,3,11,12,9
1,2,8,0,7,6,10,5,11,4,12,3,13,9
1,3,8,0,7,6,10,5,11,4,12,13,2,9
1,4,8,0,7,6,10,5,11,12,3,13,2,9
1,5,8,0,7,6,10,11,4,12,3,13,2,9
1,6,8,0,7,10,5,11,4,12,3,13,2,9
1,10,8,0,7,6,5,11,4,12,3,13,2,9
1,11,8,0,7,6,10,5,4,12,3,13,2,9
1,12,8,0,7,6,10,5,11,4,3,13,2,9
1,13,8,0,7,6,10,5,11,4,12,3,2,9
2,3,8,0,7,6,10,5,11,1,4,12,13,9
2,3,9,1,4,8,10,11,6,12,5,13,7,0
2,4,8,0,7,6,10,5,11,1,12,3,13,9
2,4,9,1,8,10,11,6,12,5,13,3,0,7
2,5,8,0,7,6,10,11,1,4,12,3,13,9
2,5,9,1,4,8,10,11,6,12,13,3,7,0
2,6,8,0,7,10,5,11,1,4,12,3,13,9
2,6,9,1,4,8,10,11,12,5,13,3,7,0
2,7,8,1,5,13,0,6,4,10,3,11,12,9
2,7,9,1,8,5,13,0,6,4,10,3,11,12
2,10,8,0,7,6,5,11,1,4,12,3,13,9
2,10,9,1,4,8,11,6,12,5,13,3,7,0
2,11,8,0,7,6,10,5,1,4,12,3,13,9
2,11,9,1,4,8,10,6,12,5,13,3,7,0
2,12,8,0,7,6,10,5,11,1,4,3,13,9
2,12,9,1,4,8,10,11,6,5,13,3,7,0
2,13,8,0,7,6,10,5,11,1,4,12,3,9
2,13,9,1,4,8,10,11,6,12,5,3,7,0
3,4,8,0,7,6,10,5,11,1,12,13,2,9
3,4,9,1,2,8,10,11,6,12,5,13,0,7
