0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 10)","(0, 6)","(0, 7)","(0, 13)","(0, 2)","(0, 1)","(0, 12)","(0, 3)","(0, 4)","(0, 11)","(0, 5)","(0, 9)","(1, 5)","(1, 10)","(1, 7)","(1, 8)","(1, 2)","(1, 3)","(1, 13)","(1, 4)","(1, 12)","(1, 11)","(1, 6)","(2, 6)","(2, 10)","(2, 9)","(2, 3)","(2, 5)","(2, 13)","(2, 4)","(2, 7)","(2, 12)","(2, 11)","(2, 8)","(3, 4)","(3, 7)","(3, 13)","(3, 8)","(3, 10)","(3, 5)","(3, 6)","(3, 12)","(4, 6)","(4, 8)","(4, 11)","(4, 5)","(4, 7)","(4, 9)","(4, 13)","(5, 9)","(5, 10)","(5, 12)","(5, 6)","(5, 7)","(5, 8)","(5, 11)","(6, 8)","(6, 10)","(6, 13)","(6, 7)","(6, 9)","(6, 11)","(6, 12)","(7, 9)","(7, 8)","(7, 10)","(7, 11)","(7, 12)","(7, 13)","(8, 10)","(8, 12)","(8, 13)","(8, 9)","(8, 11)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(10, 11)","(10, 12)","(10, 13)","(11, 12)","(11, 13)","(12, 13)"
2881,1291
8,0,6,10,4,12,3,13,1,7,9,5,11,2
0,9,1,7,5,2,8,10,11,6,12,4,13,3
1,8,0,6,10,4,12,3,13,7,9,5,11,2
2,8,0,6,10,4,12,3,13,1,7,9,5,11
3,8,0,6,10,4,12,13,1,7,9,5,11,2
4,8,0,6,10,12,3,13,1,7,9,5,11,2
5,8,0,6,10,4,12,3,13,1,7,9,11,2
6,8,0,10,4,12,3,13,1,7,9,5,11,2
7,8,0,6,10,4,12,3,13,1,9,5,11,2
9,8,1,7,5,2,10,11,6,12,4,13,0,3
10,8,0,6,4,12,3,13,1,7,9,5,11,2
11,8,0,6,10,4,12,3,13,1,7,9,5,2
12,8,0,6,10,4,3,13,1,7,9,5,11,2
13,8,0,6,10,4,12,3,1,7,9,5,11,2
0,2,9,3,7,5,8,10,6,12,4,13,1,11
0,4,9,1,7,5,2,8,10,11,6,12,13,3
0,5,9,1,7,2,8,10,11,6,12,4,13,3
0,6,9,1,7,5,2,8,10,11,12,4,13,3
0,7,9,1,5,2,8,10,11,6,12,4,13,3
0,10,9,1,7,5,2,8,11,6,12,4,13,3
0,11,9,1,7,5,2,8,10,6,12,4,13,3
0,12,9,1,7,5,2,8,10,11,6,4,13,3
0,13,9,1,7,5,2,8,10,11,6,12,4,3
1,2,8,0,6,10,4,12,3,13,7,9,5,11
1,3,8,0,6,10,4,12,13,7,9,5,11,2
1,4,8,0,6,10,12,3,13,7,9,5,11,2
1,5,8,0,6,10,4,12,3,13,7,9,11,2
1,6,8,0,10,4,12,3,13,7,9,5,11,2
1,7,8,0,6,10,4,12,3,13,9,5,11,2
1,10,8,0,6,4,12,3,13,7,9,5,11,2
1,11,8,0,6,10,4,12,3,13,7,9,5,2
1,12,8,0,6,10,4,3,13,7,9,5,11,2
1,13,8,0,6,10,4,12,3,7,9,5,11,2
2,3,8,0,6,10,4,12,13,1,7,9,5,11
2,4,8,0,6,10,12,3,13,1,7,9,5,11
2,5,8,0,6,10,4,12,3,13,1,7,9,11
2,6,8,0,10,4,12,3,13,1,7,9,5,11
2,7,8,0,6,10,4,12,3,13,1,9,5,11
2,9,8,3,7,5,10,6,12,4,13,0,1,11
2,10,8,0,6,4,12,3,13,1,7,9,5,11
2,11,8,0,6,10,4,12,3,13,1,7,9,5
2,12,8,0,6,10,4,3,13,1,7,9,5,11
2,13,8,0,6,10,4,12,3,1,7,9,5,11
3,4,8,0,6,10,12,13,1,7,9,5,11,2
