0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 1)","(0, 14)","(0, 2)","(0, 3)","(0, 12)","(0, 11)","(0, 5)","(0, 7)","(0, 8)","(0, 4)","(1, 14)","(1, 4)","(1, 5)","(1, 12)","(1, 8)","(1, 9)","(1, 13)","(1, 10)","(1, 3)","(2, 3)","(2, 4)","(2, 5)","(2, 14)","(2, 6)","(2, 7)","(2, 12)","(2, 9)","(2, 11)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 14)","(3, 10)","(4, 5)","(4, 6)","(4, 8)","(4, 14)","(4, 11)","(4, 13)","(5, 6)","(5, 8)","(5, 9)","(5, 12)","(5, 11)","(5, 13)","(6, 7)","(6, 8)","(6, 9)","(6, 10)","(6, 11)","(6, 13)","(7, 9)","(7, 10)","(7, 11)","(7, 12)","(7, 13)","(7, 8)","(8, 9)","(8, 11)","(8, 12)","(8, 14)","(9, 10)","(9, 11)","(9, 13)","(9, 14)","(10, 11)","(10, 12)","(10, 13)","(10, 14)","(11, 13)","(11, 14)","(12, 13)","(12, 14)","(13, 14)"
323,179
6,1,5,4,8,3,9,10,13,12,11,2,14,0,7
9,0,8,7,11,5,14,1,2,6,4,12,3,13,10
10,0,11,12,7,14,1,3,13,8,2,5,9,4,6
13,0,12,14,11,4,7,1,5,10,8,2,3,9,6
0,1,2,14,4,5,12,9,3,13,8,11,6,10,7
0,2,1,3,4,5,14,12,9,7,10,6,8,13,11
0,7,1,9,10,3,12,13,8,11,5,14,2,6,4
0,11,1,10,9,13,8,4,5,14,12,7,3,6,2
1,9,4,8,11,6,5,13,14,2,12,7,0,10,3
1,10,2,0,14,4,5,12,9,3,11,7,6,8,13
1,13,3,14,10,6,4,7,5,2,9,8,11,0,12
2,6,1,3,0,4,5,14,12,9,8,10,13,7,11
2,9,4,8,11,6,5,13,14,1,12,0,7,10,3
3,6,1,5,4,8,9,10,13,12,11,2,14,0,7
3,10,0,11,12,7,14,1,6,4,2,5,13,8,9
4,6,1,5,8,3,9,10,13,12,11,14,0,7,2
4,13,0,12,14,11,7,1,5,8,2,10,3,9,6
5,6,1,4,8,3,9,10,13,2,14,11,0,7,12
5,9,0,8,7,11,14,1,2,6,4,12,3,13,10
5,13,0,12,14,11,4,7,1,10,8,2,3,9,6
7,6,1,9,10,3,12,0,13,8,5,4,14,2,11
7,9,1,10,3,12,0,13,8,11,14,6,2,5,4
