0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 1)","(0, 10)","(1, 3)","(1, 10)","(1, 5)","(2, 3)","(2, 6)","(2, 10)","(3, 13)","(3, 10)","(3, 12)","(4, 5)","(4, 6)","(4, 7)","(4, 13)","(5, 15)","(5, 8)","(5, 11)","(5, 9)","(6, 14)","(6, 10)","(7, 15)","(7, 11)","(8, 12)","(8, 15)","(9, 15)","(9, 14)","(10, 14)","(10, 15)","(12, 15)","(13, 15)","(14, 15)"
107,51
3,0,1,10
4,0,5,1,6,10,15,13,7,14,3,11,9,2,12,8
5,0,1
8,0,5,1,15,10
9,0,15,10,14,5,1
11,0,5,1
12,0,3,1,10,15,13,5,4,8,7,6,11,2,14,9
13,0,15,10,3,1,12,5,8,4,6,7,14,2,11,9
0,1,2,10,3
0,5,1,7,10,15,4,11,6,13,14,3,9,12,2,8
0,7,10,15,13,1,3,4,5,11,12,6,8,2,14,9
0,8,1,5,10,15,7,4,11,6,13,14,3,9,12,2
0,9,1,5,10,14,15,7,4,11,6,13,3,12,2,8
1,2,3,10,4,5,6,13,15,12,7,14,8,11,9
2,3,0,10,1
3,0,1,10,2,5,15,6,4,13,12,14,7,8,9,11
3,0,1,10,6,2,13,15,4,12,5,14,7,8,9,11
4,1,5,0,6,10,15,13,7,14,3,11,9,2,12,8
5,0,1,10,15,7,4,11,6,13,14,3,9,12,2,8
6,3,2,10,0,1
6,4,0,10,5,1,15,14,13,7,9,3,11,12,2,8
6,5,4,0,10,1,15,14,13,7,9,3,11,12,2,8
6,7,4,0,10,15,5,1,14,13,11,9,3,12,2,8
6,9,14,0,10,15,5,1,4,7,13,11,3,2,12,8
7,4,0,15,10,5,1,6,13,14,11,3,9,12,2,8
10,3,0,1
10,4,6,0,5,1,15,13,7,14,3,11,9,2,12,8
10,4,6,14,0,5,1,15,9,13,7,3,11,2,12,8
12,1,3,0,10,15,5,13,8,4,7,6,11,2,14,9
13,1,3,0,15,10,5,12,4,8,6,7,2,14,11,9
14,3,10,0,1
14,4,6,0,10,5,1,15,9,13,7,3,11,2,12,8
14,5,15,9,0,10,1
15,3,13,10,12,0,1,5,4,8,7,6,11,14,2,9
15,4,13,5,7,11,0,10,1,6,3,14,2,12,9,8
15,5,0,10,1
15,4,13,5,7,11,8,0,10,1,6,3,14,2,12,9
15,4,13,5,7,11,9,0,10,1,6,3,14,2,12,8
0,2,10,15,5,1,3,6,4,13,12,14,7,8,9,11
0,6,10,15,14,1,5,4,9,7,13,11,3,2,12,8
0,10,1,2,3
1,3,5,0,10,15,13,12,4,8,6,7,2,14,11,9
6,10,9,14,15,0,5,1,4,7,13,11,3,2,12,8
8,1,5,4,0,15,10,6,13,7,14,3,11,9,12,2
9,1,5,4,0,15,10,14,6,13,7,3,11,12,2,8
10,2,3,0,1
11,1,5,3,0,10,15,7,13,12,4,8,6,14,2,9
14,0,10,1,2,6,3
14,2,10,6,3,0,1
15,2,10,3,13,12,0,1,5,4,6,8,7,14,11,9
14,6,2,10,15,9,0,5,1,4,3,7,13,12,11,8
