0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 6)","(0, 12)","(0, 9)","(0, 1)","(0, 17)","(0, 16)","(0, 10)","(0, 15)","(0, 2)","(0, 3)","(0, 5)","(0, 8)","(0, 13)","(1, 2)","(1, 10)","(1, 9)","(1, 3)","(1, 11)","(1, 17)","(1, 4)","(1, 5)","(1, 16)","(1, 6)","(1, 15)","(1, 14)","(1, 7)","(1, 13)","(2, 4)","(2, 10)","(2, 3)","(2, 12)","(2, 11)","(2, 6)","(2, 5)","(2, 7)","(2, 16)","(2, 8)","(2, 14)","(3, 15)","(3, 11)","(3, 12)","(3, 13)","(3, 5)","(3, 6)","(3, 17)","(3, 4)","(3, 7)","(3, 9)","(3, 16)","(3, 8)","(4, 12)","(4, 5)","(4, 14)","(4, 13)","(4, 6)","(4, 7)","(4, 8)","(4, 17)","(4, 16)","(4, 11)","(5, 6)","(5, 13)","(5, 15)","(5, 14)","(5, 7)","(5, 8)","(5, 10)","(5, 17)","(5, 12)","(6, 8)","(6, 15)","(6, 7)","(6, 14)","(6, 9)","(6, 16)","(6, 11)","(6, 12)","(7, 15)","(7, 17)","(7, 9)","(7, 16)","(7, 8)","(7, 10)","(7, 11)","(7, 12)","(7, 13)","(8, 16)","(8, 9)","(8, 10)","(8, 12)","(8, 17)","(8, 11)","(8, 13)","(8, 14)","(9, 14)","(9, 17)","(9, 10)","(9, 11)","(9, 12)","(9, 16)","(10, 12)","(10, 11)","(10, 14)","(10, 13)","(10, 15)","(10, 17)","(11, 17)","(11, 12)","(11, 13)","(11, 14)","(11, 15)","(12, 14)","(12, 15)","(12, 13)","(12, 16)","(12, 17)","(13, 14)","(13, 15)","(13, 16)","(13, 17)","(14, 15)","(14, 16)","(14, 17)","(15, 16)","(15, 17)","(16, 17)"
2197,1534
4,0,2,12,5,13,6,1,8,3,17,16,10,11,7,14,15,9
7,0,15,17,6,9,16,5,8,10,2,12,3,1,13,14,11,4
11,0,17,3,10,2,1,12,13,8,9,15,6,7,16,14,4,5
14,0,12,9,13,15,5,6,16,17,10,1,8,2,4,3,11,7
0,8,1,6,16,9,10,7,17,4,5,11,13,2,3,14,15,12
0,12,1,10,14,4,2,3,11,15,13,7,16,17,6,9,5,8
1,4,0,2,12,5,13,6,8,3,17,16,10,11,7,14,15,9
1,7,0,15,17,6,9,16,5,8,10,2,12,3,13,14,11,4
1,11,0,17,3,10,2,12,13,8,9,15,6,7,16,14,4,5
1,14,0,12,9,13,15,5,6,16,17,10,8,2,4,3,11,7
2,4,0,12,5,13,6,1,8,3,17,16,10,14,11,15,7,9
2,7,0,15,17,6,9,16,5,8,10,12,3,1,13,14,11,4
2,11,0,17,3,10,1,12,13,8,9,15,6,7,16,14,4,5
2,14,0,12,9,13,15,5,6,16,17,10,1,8,4,3,11,7
3,4,0,2,12,5,13,6,1,8,17,16,10,11,7,14,15,9
3,7,0,15,17,6,9,16,5,8,10,2,12,1,13,14,11,4
3,11,0,17,10,2,1,12,13,8,9,15,6,7,16,14,4,5
5,4,0,2,12,13,6,1,8,3,17,16,10,11,7,14,15,9
5,7,0,15,17,6,9,16,8,10,2,12,3,1,13,14,11,4
