0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 15)","(0, 9)","(0, 5)","(0, 8)","(0, 13)","(0, 2)","(0, 3)","(0, 14)","(1, 12)","(1, 8)","(1, 11)","(1, 7)","(1, 2)","(1, 10)","(1, 9)","(2, 13)","(2, 10)","(2, 11)","(2, 8)","(2, 4)","(2, 7)","(2, 5)","(3, 4)","(3, 15)","(3, 12)","(3, 14)","(3, 10)","(3, 11)","(4, 8)","(4, 9)","(4, 6)","(4, 15)","(4, 12)","(5, 12)","(5, 6)","(5, 11)","(5, 13)","(5, 14)","(5, 10)","(6, 9)","(6, 12)","(6, 14)","(6, 13)","(6, 7)","(6, 8)","(7, 13)","(7, 12)","(7, 9)","(7, 8)","(7, 11)","(8, 10)","(8, 11)","(8, 15)","(9, 10)","(9, 12)","(9, 15)","(10, 11)","(10, 15)","(10, 13)","(11, 12)","(11, 14)","(12, 14)","(13, 14)","(14, 15)"
144,91
0,1,9,8,2,10,6,4,15,7,3,5,13,11,14,12
1,0,8,2,9,10,4,15,6,7,3,5,13,11,12,14
4,1,8,9,2,12,10,15,0,6,7,11,5,3,13,14
6,3,12,14,4,15,9,8,10,0,7,1,11,5,13,2
7,0,13,2,9,8,6,10,4,1,15,5,14,12,11,3
10,0,9,8,2,3,15,5,13,6,4,7,1,12,11,14
11,0,8,2,5,3,14,10,6,4,15,13,12,9,1,7
12,0,9,5,3,14,10,6,4,15,11,1,8,2,13,7
0,2,4,15,9,8,3,10,7,1,6,12,11,5,13,14
1,2,6,12,8,7,9,13,4,5,11,14,10,15,0,3
2,4,7,8,9,6,12,10,1,15,0,11,5,13,3,14
2,7,0,13,9,8,6,10,4,1,15,5,14,12,11,3
2,10,0,9,8,3,15,5,13,4,7,1,6,12,11,14
2,11,0,8,5,3,14,10,6,4,15,12,13,9,1,7
3,0,13,14,10,15,11,5,9,8,2,4,7,1,12,6
3,4,11,8,2,12,10,15,0,1,6,7,5,9,13,14
3,10,9,4,15,12,0,8,2,14,1,5,11,13,6,7
3,11,6,4,12,14,8,5,7,2,15,9,1,0,13,10
5,0,1,12,11,2,10,9,8,3,14,7,4,6,15,13
5,6,11,12,14,7,8,1,4,13,15,0,2,10,9,3
5,10,1,12,11,2,9,3,7,4,6,0,15,14,13,8
5,11,1,12,2,10,7,4,9,3,13,6,8,15,0,14
5,12,4,6,2,13,7,8,11,1,14,0,10,9,3,15
6,4,7,8,9,2,12,10,1,15,0,11,13,5,3,14
7,1,0,13,2,9,8,10,6,4,15,11,3,5,12,14
8,0,1,9,2,10,6,4,15,7,3,5,13,11,14,12
8,1,0,2,9,10,4,7,6,15,3,5,13,11,12,14
8,4,1,9,2,12,10,6,0,15,7,11,5,3,13,14
8,6,3,10,11,4,15,0,12,14,9,5,13,2,1,7
8,7,0,13,2,9,6,10,4,1,15,5,14,12,11,3
8,10,0,9,2,3,15,5,13,6,4,7,1,12,11,14
8,11,0,2,5,3,14,10,4,13,6,12,15,9,1,7
9,0,14,6,12,15,5,13,8,4,3,10,11,2,7,1
9,1,6,12,8,7,11,4,10,15,0,5,14,2,3,13
9,4,5,10,6,12,0,2,8,3,15,13,11,1,14,7
9,6,3,10,12,0,4,15,14,8,5,13,11,1,2,7
9,7,0,13,2,8,6,10,4,1,15,5,14,12,11,3
9,10,0,8,2,3,15,5,13,4,1,6,7,11,12,14
9,12,0,5,3,14,6,10,11,4,15,13,8,7,1,2
10,1,0,9,8,2,3,15,5,13,6,4,7,12,11,14
11,1,0,8,2,5,3,14,9,10,6,4,15,7,13,12
12,1,6,8,7,9,11,4,10,15,0,5,14,2,3,13
13,0,1,2,7,10,9,8,4,11,3,15,5,6,12,14
13,6,4,2,8,7,5,10,0,11,12,9,3,15,1,14
13,7,1,2,10,9,8,11,6,0,4,15,12,5,14,3
13,10,1,2,7,9,8,11,6,0,4,15,12,5,14,3
14,0,2,13,11,5,7,10,8,3,12,6,9,1,15,4
14,6,4,3,15,12,9,8,0,10,7,1,11,5,13,2
14,11,0,8,2,5,3,15,6,10,4,13,12,9,7,1
15,0,2,8,10,4,9,3,5,13,7,1,6,12,11,14
15,4,2,0,8,10,9,3,5,13,7,1,6,12,11,14
15,10,2,0,8,4,9,5,13,3,7,1,6,12,14,11
0,2,5,12,9,3,14,11,4,1,7,10,6,15,13,8
1,2,7,6,12,8,9,13,4,5,11,14,10,15,0,3
2,5,10,9,4,1,7,0,12,6,3,8,15,11,13,14
2,5,11,9,10,4,1,7,0,12,6,8,3,15,13,14
2,8,1,6,13,4,7,5,12,9,0,10,14,11,15,3
2,8,7,0,13,9,6,10,4,1,15,5,14,12,11,3
2,8,10,0,9,3,15,5,13,4,7,1,6,12,11,14
2,8,11,0,5,3,14,6,10,12,4,15,13,7,9,1
2,10,1,7,9,8,11,13,0,4,6,15,12,5,14,3
2,11,1,6,13,8,4,7,5,12,14,9,10,0,15,3
2,13,0,4,6,15,9,8,3,5,7,14,12,10,1,11
2,13,10,4,6,9,8,3,15,5,7,12,14,0,1,11
3,0,14,13,10,9,8,2,15,5,11,12,4,6,7,1
5,6,12,13,7,14,2,11,8,4,1,0,10,15,9,3
5,13,0,1,12,11,2,10,7,9,8,6,14,3,4,15
5,13,6,12,14,7,11,2,10,8,4,1,0,9,3,15
5,13,10,1,12,11,2,7,6,14,9,3,4,8,15,0
5,14,0,12,9,3,10,6,15,4,11,13,8,2,1,7
5,14,6,11,12,7,8,1,4,13,2,10,0,15,9,3
5,14,11,10,13,3,15,2,7,0,12,8,4,1,6,9
5,14,12,4,6,2,3,15,13,7,8,9,11,0,1,10
8,7,1,0,13,2,9,6,10,4,15,12,5,14,11,3
8,10,1,0,9,2,3,15,5,13,6,4,7,12,11,14
8,11,1,0,2,5,3,14,9,10,4,13,7,6,12,15
9,1,7,11,10,12,8,2,13,3,5,4,15,0,6,14
9,4,6,11,10,12,7,1,3,8,2,5,14,15,13,0
9,12,1,6,8,7,10,4,15,0,11,3,5,13,2,14
12,1,7,8,6,11,4,9,5,14,2,3,10,0,15,13
13,14,0,4,2,6,3,15,12,9,8,11,5,7,10,1
13,14,6,4,2,3,15,12,11,5,0,8,7,10,1,9
14,3,11,10,13,15,5,0,2,7,8,12,9,4,1,6
14,3,12,10,13,15,11,5,9,1,0,7,6,2,4,8
14,3,15
15,0,3,13,14,10,11,5,9,8,2,7,1,12,6,4
15,14,0,2,8,10,4,13,11,5,6,7,3,9,12,1
1,2,7,8,10,13,9,11,6,0,14,5,4,15,12,3
2,8,10,1,9,4,7,0,15,6,3,12,13,11,5,14
2,8,11,1,6,13,4,7,5,12,14,9,0,10,3,15
2,11,1,7,6,13,8,4,5,12,14,9,10,0,15,3
