0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 1)","(0, 15)","(0, 2)","(0, 3)","(0, 13)","(0, 4)","(0, 12)","(0, 11)","(0, 6)","(0, 10)","(0, 7)","(0, 8)","(0, 14)","(1, 3)","(1, 15)","(1, 4)","(1, 13)","(1, 6)","(1, 12)","(1, 7)","(1, 11)","(1, 8)","(1, 10)","(1, 9)","(1, 2)","(1, 14)","(1, 5)","(2, 3)","(2, 5)","(2, 15)","(2, 6)","(2, 14)","(2, 7)","(2, 12)","(2, 9)","(2, 11)","(2, 10)","(2, 4)","(2, 13)","(2, 8)","(3, 4)","(3, 5)","(3, 6)","(3, 8)","(3, 14)","(3, 9)","(3, 12)","(3, 11)","(3, 7)","(3, 15)","(3, 13)","(4, 6)","(4, 8)","(4, 10)","(4, 12)","(4, 5)","(4, 7)","(4, 14)","(4, 15)","(5, 6)","(5, 8)","(5, 10)","(5, 11)","(5, 15)","(5, 12)","(5, 13)","(5, 7)","(5, 9)","(6, 7)","(6, 9)","(6, 10)","(6, 11)","(6, 12)","(6, 13)","(6, 14)","(6, 8)","(7, 9)","(7, 12)","(7, 13)","(7, 15)","(7, 8)","(7, 11)","(7, 10)","(7, 14)","(8, 12)","(8, 15)","(8, 9)","(8, 11)","(8, 10)","(8, 13)","(8, 14)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(9, 14)","(9, 15)","(10, 12)","(10, 14)","(10, 11)","(10, 13)","(10, 15)","(11, 12)","(11, 13)","(11, 14)","(11, 15)","(12, 13)","(12, 14)","(12, 15)","(13, 15)","(13, 14)","(14, 15)"
9697,4368
5,0,6,3,2,8,10,11,15,12,13,4,1,7,9,14
9,0,10,7,11,6,12,13,14,3,15,2,1,8,5,4
1,5,0,6,3,2,8,10,11,15,12,13,4,7,9,14
1,9,0,10,7,11,6,12,13,14,3,15,2,8,5,4
2,5,0,6,3,8,10,11,15,12,13,4,1,7,9,14
2,9,0,10,7,11,6,12,13,14,3,15,1,8,5,4
3,5,0,6,2,8,10,11,15,12,13,4,1,7,9,14
3,9,0,10,7,11,6,12,13,14,15,2,1,8,5,4
4,5,0,6,3,2,8,10,11,15,12,13,1,7,9,14
6,5,0,3,2,8,10,11,15,12,13,4,1,7,14,9
6,9,0,10,7,11,12,13,14,3,15,2,1,8,5,4
7,5,0,6,3,2,8,10,11,15,12,13,4,1,9,14
7,9,0,10,11,6,12,13,14,3,15,2,1,8,5,4
8,5,0,6,3,2,10,11,15,12,13,4,1,7,9,14
8,9,0,10,7,11,6,12,13,14,3,15,2,1,5,4
10,5,0,6,3,2,8,11,15,12,13,4,1,7,9,14
10,9,0,7,11,6,12,13,14,3,15,2,1,8,5,4
11,5,0,6,3,2,8,10,15,12,13,4,1,7,9,14
11,9,0,10,7,6,12,13,14,3,15,2,1,8,5,4
12,5,0,6,3,2,8,10,11,15,13,4,1,7,9,14
12,9,0,10,7,11,6,13,14,3,15,2,1,8,5,4
13,5,0,6,3,2,8,10,11,15,12,4,1,7,9,14
13,9,0,10,7,11,6,12,14,3,15,2,1,8,5,4
14,9,0,10,7,11,6,12,13,3,15,2,1,8,5,4
15,5,0,6,3,2,8,10,11,12,13,4,1,7,9,14
15,9,0,10,7,11,6,12,13,14,3,2,1,8,5,4
1,2,5,0,6,3,8,10,11,15,12,13,4,7,9,14
1,2,9,0,10,7,11,6,12,13,14,3,15,8,5,4
1,3,5,0,6,2,8,10,11,15,12,13,4,7,9,14
1,3,9,0,10,7,11,6,12,13,14,15,2,8,5,4
1,4,5,0,6,3,2,8,10,11,15,12,13,7,9,14
1,6,5,0,3,2,8,10,11,15,12,13,4,7,14,9
1,6,9,0,10,7,11,12,13,14,3,15,2,8,5,4
