0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 2)","(0, 16)","(0, 3)","(0, 15)","(0, 6)","(0, 8)","(0, 11)","(0, 17)","(0, 7)","(0, 10)","(0, 4)","(0, 5)","(0, 14)","(1, 3)","(1, 17)","(1, 5)","(1, 11)","(1, 12)","(1, 9)","(1, 2)","(1, 15)","(1, 4)","(2, 4)","(2, 5)","(2, 16)","(2, 7)","(2, 14)","(2, 11)","(2, 10)","(2, 13)","(2, 9)","(2, 3)","(2, 17)","(3, 4)","(3, 5)","(3, 7)","(3, 15)","(3, 13)","(3, 12)","(3, 11)","(3, 6)","(3, 10)","(3, 8)","(4, 12)","(4, 13)","(4, 5)","(4, 7)","(4, 15)","(4, 17)","(5, 8)","(5, 12)","(5, 13)","(5, 14)","(5, 16)","(5, 6)","(5, 10)","(5, 15)","(5, 11)","(6, 12)","(6, 13)","(6, 17)","(6, 14)","(6, 16)","(6, 7)","(6, 15)","(7, 8)","(7, 13)","(7, 14)","(7, 9)","(7, 15)","(7, 10)","(7, 17)","(7, 11)","(7, 16)","(8, 12)","(8, 16)","(8, 15)","(8, 17)","(8, 11)","(8, 10)","(8, 13)","(9, 10)","(9, 13)","(9, 14)","(9, 17)","(9, 12)","(9, 16)","(10, 11)","(10, 17)","(10, 13)","(10, 15)","(11, 12)","(11, 13)","(12, 17)","(12, 14)","(12, 13)","(12, 15)","(13, 16)","(13, 14)","(13, 17)","(13, 15)","(14, 15)","(14, 17)","(14, 16)","(15, 16)","(15, 17)","(16, 17)"
949,561
9,0,10,14,7,1,2,17,16,13,5,15,11,3,8,12,4,6
12,0,8,17,6,4,5,1,11,3,14,15,7,16,13,10,2,9
13,1,9,3,4,5,2,11,12,17,15,10,7,14,16,0,6,8
0,6,2,13,17,14,16,7,5,3,4,11,10,15,8,1,12,9
0,7,1,3,2,9,15,4,17,11,13,12,10,6,8,5,16,14
0,8,2,7,5,16,17,11,10,3,13,14,15,6,4,1,12,9
0,10,1,9,2,11,17,5,3,15,14,7,16,13,12,4,8,6
0,14,1,15,17,9,2,5,12,16,7,13,10,3,4,6,8,11
0,16,1,15,17,2,5,9,14,3,7,4,13,10,12,6,8,11
1,9,0,10,14,7,2,17,16,11,5,3,15,13,8,12,4,6
1,12,2,17,4,5,11,3,14,13,9,16,6,10,8,0,15,7
2,9,0,10,14,7,1,17,16,13,5,15,11,3,8,12,4,6
2,13,1,9,3,4,5,11,12,17,15,10,7,14,16,0,6,8
3,12,0,8,17,6,4,5,1,11,14,15,7,16,13,10,2,9
3,13,1,9,4,5,2,11,12,17,15,10,7,14,16,0,8,6
4,12,0,8,17,6,5,1,11,3,14,15,7,13,16,10,2,9
4,13,1,9,3,5,2,11,12,17,15,7,10,14,16,0,6,8
5,12,0,8,17,6,4,1,11,3,14,15,7,16,13,10,2,9
5,13,1,9,3,4,2,11,12,17,15,10,14,16,7,0,6,8
6,12,2,0,13,17,14,16,7,5,3,4,1,11,9,15,8,10
6,13,2,0,17,14,16,7,5,3,15,8,11,10,4,1,12,9
7,9,1,3,2,15,4,0,17,11,13,12,10,6,8,5,16,14
7,13,1,3,2,9,15,4,0,17,11,5,12,10,6,8,16,14
8,12,2,7,5,16,0,17,11,10,3,13,4,1,14,9,15,6
8,13,2,7,5,16,0,17,11,10,3,14,15,6,4,1,12,9
10,9,1,2,11,17,0,5,3,15,4,16,7,14,13,12,8,6
10,13,1,9,2,11,17,0,5,3,15,4,12,7,14,16,8,6
11,12,0,8,17,6,4,5,1,3,14,15,7,16,13,10,2,9
11,13,1,9,3,4,5,2,12,17,15,10,7,14,16,0,6,8
14,9,1,15,17,2,5,12,0,16,7,13,10,3,4,6,8,11
14,12,4,15,17,2,7,5,13,0,16,3,1,10,6,8,11,9
14,13,1,15,17,9,2,5,12,0,3,4,11,16,7,10,8,6
