0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 17)","(0, 2)","(0, 3)","(0, 15)","(0, 14)","(0, 5)","(0, 13)","(0, 12)","(0, 6)","(1, 2)","(1, 3)","(1, 17)","(1, 4)","(1, 16)","(1, 5)","(1, 15)","(1, 6)","(1, 9)","(1, 10)","(2, 3)","(2, 4)","(2, 5)","(2, 17)","(2, 6)","(2, 16)","(2, 7)","(2, 8)","(2, 13)","(2, 14)","(3, 4)","(3, 6)","(3, 7)","(3, 17)","(3, 16)","(3, 15)","(3, 11)","(3, 10)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 17)","(4, 15)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(5, 10)","(6, 8)","(6, 9)","(6, 15)","(6, 13)","(6, 12)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(7, 12)","(8, 10)","(8, 11)","(8, 12)","(8, 16)","(8, 15)","(9, 10)","(9, 11)","(9, 13)","(9, 16)","(9, 12)","(9, 17)","(10, 11)","(10, 12)","(10, 13)","(10, 15)","(11, 12)","(11, 13)","(11, 14)","(11, 17)","(12, 13)","(12, 14)","(12, 17)","(13, 14)","(13, 15)","(13, 16)","(14, 15)","(14, 16)","(14, 17)","(15, 17)","(16, 17)"
298,167
4,0,3,5,2,6,1,17,15,7,10,9,8,13,14,12,11,16
7,1,5,9,4,10,3,2,6,0,11,16,17,13,8,15,12,14
8,1,6,10,5,4,2,16,15,3,9,13,12,7,0,17,14,11
9,0,6,5,13,1,12,17,4,3,2,15,10,7,8,16,14,11
10,0,12,13,5,15,1,3,8,7,9,6,14,17,11,2,16,4
11,2,13,8,14,7,3,17,12,15,10,16,6,9,0,4,1,5
16,0,17,14,13,1,2,3,15,12,9,11,10,6,8,4,7,5
0,12,5,10,8,7,9,6,13,15,1,3,2,11,4,16,17,14
0,13,1,15,10,16,9,6,2,14,17,3,8,4,12,5,7,11
0,14,1,15,16,17,2,13,3,8,6,4,10,9,12,11,7,5
1,4,0,3,5,2,6,17,15,7,10,9,8,13,14,12,11,16
1,9,3,10,7,11,6,4,16,17,8,12,13,5,15,2,14,0
1,10,2,8,7,13,5,3,6,4,16,15,11,12,9,0,17,14
1,16,0,17,14,13,2,3,15,12,9,11,10,6,8,4,7,5
2,4,0,3,5,6,1,17,15,7,10,9,8,12,14,13,11,16
2,7,1,5,9,4,10,3,6,0,13,16,17,11,8,15,12,14
2,8,3,7,6,10,11,4,16,15,5,9,12,1,13,14,17,0
2,16,0,17,14,13,1,3,15,12,9,11,10,6,4,8,7,5
3,4,0,5,2,6,1,17,15,7,10,9,8,13,14,12,11,16
3,7,1,5,9,4,10,2,6,0,11,16,17,13,8,15,12,14
3,10,0,12,13,5,15,1,11,7,17,6,8,9,14,16,2,4
3,11,6,12,9,13,8,10,7,17,0,4,16,1,5,15,2,14
3,16,0,17,14,13,1,2,15,12,9,11,10,6,8,4,7,5
5,4,0,3,2,6,1,17,15,7,10,8,13,14,9,12,11,16
5,7,1,9,4,10,3,2,11,6,16,17,13,8,15,0,14,12
5,8,1,6,10,4,2,16,15,3,9,13,12,7,17,0,14,11
5,9,0,6,13,1,12,17,4,3,2,15,10,16,14,11,8,7
5,10,0,12,13,15,1,3,8,7,9,6,14,17,11,2,16,4
6,4,0,3,5,2,1,17,15,7,10,9,8,13,14,12,11,16
6,8,1,10,5,4,2,16,15,9,12,13,3,7,0,17,14,11
6,9,0,5,13,1,12,17,2,10,7,8,4,15,16,14,11,3
12,7,6,8,5,9,4,3,2,10,11,16,15,0,1,17,13,14
12,8,5,10,7,0,9,6,13,15,1,3,2,4,17,11,16,14
12,9,5,10,8,7,0,6,13,15,1,3,11,4,16,2,17,14
12,10,6,9,8,13,5,15,1,3,7,11,4,16,17,2,0,14
12,11,6,9,13,8,3,10,7,5,4,16,1,17,15,2,0,14
13,9,5,10,0,6,2,12,15,1,3,8,7,17,4,16,14,11
13,10,8,12,11,15,16,6,2,14,17,0,9,7,3,1,4,5
13,11,8,12,15,10,16,6,2,14,17,0,9,7,3,1,4,5
13,16,1,15,10,9,0,6,2,14,17,3,8,4,12,5,7,11
14,11,10,13,15,12,17,3,8,0,6,1,9,16,2,4,7,5
14,16,1,15,17,0,2,13,3,8,6,4,10,9,12,11,7,5
15,4,0,3,5,2,6,1,17,7,10,8,9,13,14,12,11,16
15,8,3,7,6,10,11,4,2,16,5,9,12,1,13,14,17,0
15,10,0,12,13,5,1,3,14,8,17,6,7,9,11,2,16,4
17,4,0,3,5,2,6,1,15,7,10,9,8,13,14,12,11,16
17,9,0,6,5,13,1,12,4,3,2,15,10,7,8,14,11,16
17,11,2,13,8,14,7,3,12,15,16,9,0,10,6,4,1,5
17,16,0,14,13,1,2,3,15,11,12,9,10,6,8,4,7,5
0,1,15,2,14,13,17,6,4,3,8,16,12,11,10,9,5,7
0,2,13,5,10,9,6,12,15,1,3,8,7,17,4,16,14,11
0,2,14,4,1,17,3,15,5,6,16,9,12,11,7,10,13,8
0,6,12,11,17,3,14,13,8,9,15,1,2,4,16,7,10,5
0,6,13,1,15,10,16,9,2,14,17,3,8,4,12,5,7,11
0,15,13,5,1,10,6,4,8,9,2,16,12,3,7,17,11,14
0,15,14,12,13,17,10,6,8,11,16,9,2,1,3,4,5,7
0,17,12,13,16,15,14,2,9,11,1,3,8,10,6,4,7,5
0,17,14,1,15,16,2,13,3,8,6,4,12,11,9,10,7,5
1,2,4,0,3,5,6,17,15,7,10,9,8,12,14,13,11,16
1,2,16,0,17,14,13,3,15,12,9,11,10,6,4,8,7,5
1,3,4,0,5,2,6,17,15,7,10,9,8,13,14,12,11,16
1,3,10,14,0,2,17,16,15,11,12,13,5,7,8,4,6,9
1,3,16,0,17,14,13,2,15,12,9,11,10,6,8,4,7,5
1,5,4,0,3,2,6,17,15,7,10,8,13,14,9,12,11,16
1,5,9,3,4,6,7,2,0,10,11,16,17,15,8,12,13,14
1,5,10,8,2,4,16,15,6,3,7,13,0,17,14,9,12,11
1,6,4,0,3,5,2,17,15,7,10,9,8,13,14,12,11,16
1,6,9,3,10,7,11,4,16,17,8,12,13,5,15,2,14,0
1,9,4,3,10,7,11,6,16,17,8,5,15,12,13,2,14,0
1,15,4,2,14,13,17,0,6,3,8,16,12,11,10,9,5,7
1,15,10,2,14,13,17,0,6,4,3,8,7,5,16,12,11,9
1,17,4,0,3,5,2,6,15,7,10,9,8,13,14,12,11,16
1,17,9,3,10,7,11,6,4,16,12,15,8,13,5,2,14,0
1,17,16,0,14,13,2,3,15,11,10,9,6,12,8,4,7,5
2,3,4,0,5,6,1,17,15,7,10,9,8,12,14,13,11,16
2,3,7,1,5,9,4,10,6,0,13,16,17,11,8,15,12,14
2,3,16,0,17,14,13,1,15,12,9,11,10,6,4,8,7,5
2,5,4,0,3,6,1,17,15,7,10,9,12,14,13,8,11,16
2,5,7,3,4,6,1,0,10,17,15,8,9,12,13,11,16,14
2,5,8,3,4,6,7,1,0,10,11,16,15,17,9,12,13,14
2,6,4,0,3,5,1,17,15,7,10,9,8,12,14,13,11,16
2,6,8,3,7,10,11,4,16,15,5,9,12,13,1,14,17,0
2,6,13
2,8,4,3,7,6,10,11,16,15,5,9,12,1,13,14,17,0
2,13,16,12,0,17,6,7,8,14,9,1,3,5,15,11,4,10
2,14,16,12,0,17,6,7,8,13,9,1,3,5,15,4,11,10
2,17,4,0,3,5,6,1,15,7,10,9,8,12,14,13,11,16
2,17,16,0,14,13,1,3,15,11,12,9,10,6,4,8,7,5
3,6,4,0,5,2,1,17,15,7,10,9,8,13,14,12,11,16
3,11,7,9,4,1,6,17,16,10,8,2,5,15,13,12,0,14
3,15,4,0,5,2,6,1,17,7,10,8,9,13,14,12,11,16
3,15,10,0,12,13,5,1,11,7,17,6,14,8,9,16,2,4
3,17,4,0,5,2,6,1,15,7,10,9,8,13,14,12,11,16
3,17,16,0,14,13,1,2,15,11,10,6,12,9,8,4,7,5
5,6,4,0,3,2,1,17,15,7,10,8,13,14,9,12,11,16
5,6,8,1,10,4,2,16,15,9,12,13,3,7,17,0,14,11
5,6,9,0,13,1,12,17,10,2,15,16,14,11,8,7,4,3
6,12,9,11,8,3,13,7,10,5,4,16,2,15,0,17,1,14
6,13,9,11,8,3,12,10,2,16,15,7,5,4,0,1,17,14
6,13,15
6,15,4,0,3,5,2,1,17,7,10,8,9,13,14,12,11,16
6,15,8,3,7,10,11,4,2,16,5,9,12,13,1,14,17,0
12,7,8,9,6,10,5,11,4,16,3,2,1,15,13,0,17,14
12,10,7,6,9,8,13,5,15,1,3,4,2,11,16,17,0,14
12,11,7,6,9,13,8,3,5,4,2,10,16,1,17,15,0,14
12,13,0,5,10,8,7,9,6,2,15,1,3,11,16,4,17,14
12,13,9,5,10,8,7,0,6,2,15,1,3,11,16,4,17,14
12,13,10,8,11,15,16,6,2,14,3,17,9,7,0,1,4,5
12,13,11,8,15,10,16,6,2,14,17,0,3,1,4,9,5,7
12,14,0,11,17,3,13,16,15,2,9,6,7,10,8,1,4,5
12,14,11,10,13,15,17,0,6,8,3,1,9,16,2,4,5,7
12,17,9,10,15,1,3,11,14,13,0,6,8,4,7,16,2,5
12,17,11,8,16,15,2,4,14,13,9,3,1,0,10,6,7,5
13,10,9,8,12,11,15,16,6,2,7,5,4,14,17,0,3,1
13,11,9,8,12,15,10,16,6,2,7,5,4,14,17,0,3,1
13,14,0,1,15,10,16,9,6,2,17,3,8,4,11,12,5,7
13,14,11,10,15,12,17,3,8,0,6,16,2,9,1,4,7,5
13,14,15
13,14,16,1,15,10,9,0,6,2,17,3,8,4,11,12,5,7
14,15,17
14,17,11,10,13,15,12,1,3,9,16,0,2,6,8,4,7,5
14,17,16,1,15,0,2,13,3,8,6,4,12,11,9,10,7,5
15,8,4,5,0,1,10,6,2,12,17,3,13,16,9,7,14,11
15,17,4,0,3,5,2,6,1,7,10,8,9,13,14,12,11,16
0,1,2,3,5,4,6,7,10,17,15,8,9,12,13,11,16,14
0,1,2,5,4,17,3,15,6,9,12,7,10,14,13,8,16,11
0,1,2,17
0,1,3,15,5,2,4,6,7,10,8,17,13,14,9,12,16,11
0,1,5,6
0,1,6,15,2,14,13,17,4,3,8,16,12,11,10,9,5,7
0,1,17,15,2,14,13,6,4,3,8,16,12,11,10,9,5,7
0,2,3,6
0,2,3,17
0,2,5,6
0,3,6,15
0,3,15,17
1,2,3,4,5,0,6,7,10,17,15,12,13,8,9,11,16,14
1,2,3,16,15,0,4,17,6,8,13,14,5,12,9,11,10,7
1,2,5,4,3,6,7,0,10,8,9,12,15,13,17,16,11,14
1,2,6,4,0,3,5,17,15,7,10,9,8,12,14,13,11,16
1,2,17,4,0,3,5,6,15,7,10,9,8,12,14,13,11,16
1,2,17,16,0,14,13,3,15,11,10,9,6,12,4,8,7,5
1,3,6,4,0,5,2,17,15,7,10,9,8,13,14,12,11,16
1,3,15,4,5,2,0,6,7,10,8,17,13,14,12,9,16,11
1,3,17,4,0,5,2,6,15,7,10,9,8,13,14,12,11,16
1,3,17,16,0,14,13,2,15,11,10,9,6,12,8,4,7,5
1,5,6,4,0,3,2,17,15,7,10,8,13,14,9,12,11,16
1,5,6,9,3,4,7,2,0,10,11,16,17,15,8,12,13,14
1,5,9,4,3,6,7,2,0,10,11,16,17,8,12,15,13,14
1,6,9,4,3,10,7,11,16,17,8,12,13,5,15,2,14,0
1,6,15,4,2,14,13,17,0,3,8,16,12,11,10,9,5,7
1,15,17,4,2,14,13,0,6,3,8,16,12,11,10,9,5,7
2,3,6,4,0,5,1,17,15,7,10,9,8,12,14,13,11,16
2,3,17,4,0,5,6,1,15,7,10,9,8,12,14,13,11,16
2,3,17,16,0,14,13,1,15,11,10,6,12,9,4,8,7,5
2,5,6,4,0,3,1,17,15,7,10,9,12,14,13,8,11,16
2,5,6,8,3,4,7,1,0,10,11,16,15,17,9,12,13,14
2,5,7,4,6,8,9,3,12,10,11,16,15,13,1,17,0,14
2,5,8,4,3,6,7,1,0,10,11,16,15,9,12,13,17,14
2,6,8,4,3,7,10,11,16,15,5,9,12,13,1,14,17,0
3,6,15,4,0,5,2,1,17,7,10,8,9,13,14,12,11,16
3,15,17,4,0,5,2,6,1,7,10,8,9,13,14,12,11,16
12,7,8,10,9,6,5,11,4,16,3,2,1,15,13,0,17,14
12,11,7,8,9,6,10,5,4,16,3,13,2,1,15,0,17,14
