0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 1)","(0, 13)","(0, 2)","(0, 11)","(0, 4)","(0, 10)","(0, 5)","(0, 9)","(1, 2)","(1, 3)","(1, 13)","(1, 4)","(1, 12)","(1, 5)","(1, 11)","(2, 5)","(2, 13)","(2, 6)","(2, 12)","(2, 8)","(2, 10)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 13)","(3, 10)","(4, 5)","(4, 7)","(4, 8)","(4, 13)","(4, 12)","(4, 9)","(5, 7)","(5, 8)","(5, 10)","(6, 7)","(6, 8)","(6, 9)","(6, 10)","(7, 8)","(7, 9)","(7, 10)","(7, 12)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(9, 10)","(9, 11)","(9, 13)","(10, 11)","(10, 13)","(11, 12)","(11, 13)","(12, 13)"
159,86
3,0,4,1,5,13,10,7,8,9,2,11,12,6
6,1,3,2,5,13,10,7,8,4,0,9,11,12
7,2,6,8,5,10,12,3,4,1,11,13,0,9
8,1,5,11,4,12,2,0,10,7,9,13,3,6
12,0,11,13,1,2,4,10,8,9,5,7,3,6
0,9,3,1,13,4,10,5,7,6,11,2,12,8
0,10,1,11,13,2,3,5,12,8,4,6,7,9
1,3,2,5,6,13,10,7,8,4,0,9,11,12
1,12,0,11,13,2,4,10,8,9,5,3,7,6
2,6,7,5,12,8,10,3,4,1,11,13,0,9
2,8,4,1,0,5,13,12,11,10,9,3,7,6
2,12,0,11,13,1,4,10,8,9,5,7,3,6
4,3,0,1,5,13,10,2,11,9,8,7,12,6
4,7,2,5,1,0,8,13,12,6,10,3,11,9
4,8,3,7,6,10,5,9,2,13,0,1,12,11
4,12,0,11,13,1,2,9,8,10,5,7,6,3
5,3,0,4,1,13,10,7,8,9,2,11,12,6
5,7,2,6,8,10,12,3,11,13,1,4,0,9
5,8,1,11,4,12,2,10,0,9,13,7,3,6
7,3,2,6,8,5,10,12,1,13,9,4,11,0
9,6,5,8,10,7,0,4,3,2,11,13,12,1
9,7,3,10,6,13,4,8,0,5,2,12,11,1
9,8,3,10,7,6,13,4,5,0,12,2,11,1
10,3,4,9,8,7,13,0,5,6,11,12,2,1
10,6,1,11,13,0,2,3,5,9,8,12,4,7
10,7,2,6,8,5,12,3,4,1,11,13,0,9
10,8,1,11,13,0,2,3,5,4,12,9,6,7
11,8,5,10,0,1,13,2,3,4,9,12,6,7
13,3,0,4,1,5,10,7,8,9,2,11,12,6
13,12,0,11,1,2,4,10,8,9,5,7,3,6
0,1,2,4,5,13,12,8,3,10,7,11,9,6
0,1,4,3,13,10,5,2,11,9,8,7,12,6
0,1,11,12,13,2,4,8,10,5,9,3,7,6
0,2,10,4,1,5,13,12,8,9,7,3,11,6
0,4,5
0,4,9,12,1,13,2,11,8,7,5,3,10,6
0,5,10,1,11,13,2,3,8,12,4,6,9,7
0,11,9,8,2,4,10,5,1,13,12,6,3,7
0,11,10,8,2,4,5,9,1,13,12,6,3,7
0,13,9,3,1,4,10,5,7,6,11,2,12,8
0,13,10,1,11,2,3,5,12,8,6,4,7,9
1,2,5
1,2,12,11,0,13,8,10,4,5,9,3,7,6
1,3,4,2,5,6,13,10,0,8,12,7,9,11
1,4,12,11,0,8,13,9,2,10,5,7,6,3
1,5,3,2,6,13,10,7,8,9,0,4,11,12
1,11,12,10,0,2,3,13,5,8,7,4,9,6
1,13,3,2,5,6,10,4,0,7,8,9,11,12
1,13,12,0,11,2,4,10,8,9,5,3,7,6
2,5,8,9,0,13,6,10,4,7,11,1,3,12
2,6,8,9,0,13,10,11,4,5,3,12,1,7
2,10,6,7,5,12,8,3,4,1,11,13,0,9
2,10,8,4,1,0,5,13,12,9,7,3,11,6
2,10,13
2,13,12,0,11,1,4,10,8,9,5,7,3,6
4,5,3,0,1,13,10,2,11,9,8,7,12,6
4,5,7,2,1,0,8,13,12,6,10,3,11,9
4,5,8,6,3,7,9,2,10,13,1,12,0,11
4,7,3,2,5,1,0,8,13,12,6,10,11,9
4,9,7,6,3,8,13,10,5,12,2,11,0,1
4,9,8,6,3,7,13,10,5,12,11,2,0,1
4,9,13
4,13,3,0,1,5,10,2,11,9,8,7,12,6
4,13,12,0,11,1,2,9,8,10,5,7,6,3
5,7,3,2,6,8,10,12,1,13,9,4,11,0
5,10,3,6,7,2,8,12,1,13,4,11,0,9
5,10,7,2,6,8,12,3,1,4,11,13,0,9
5,10,8,1,11,13,0,2,3,4,12,9,6,7
9,6,7,5,8,10,0,4,3,2,11,13,1,12
9,10,0,8,2,11,4,5,13,6,1,12,3,7
9,10,6,5,8,7,0,4,3,2,11,12,1,13
9,10,7,5,8,0,4,11,2,3,13,12,1,6
9,10,8,5,7,0,4,2,11,3,13,6,12,1
9,11,8,5,10,7,0,4,1,13,3,2,12,6
10,7,3,4,9,8,13,0,5,6,11,12,2,1
10,11,8,5,0,1,2,4,9,3,13,12,6,7
13,11,12,0,1,2,4,8,10,5,9,7,3,6
0,11,9,10,12,1,13,2,4,8,7,3,5,6
0,11,13,9,8,2,4,10,5,12,1,6,3,7
0,11,13,10,8,2,4,5,9,12,1,6,3,7
9,6,7,8,5,10,0,4,3,2,13,11,1,12
9,10,6,7,5,8,0,4,3,2,11,1,13,12
9,10,8,6,5,7,0,4,3,2,12,11,1,13
9,10,11,8,5,7,0,4,1,12,3,2,13,6
9,10,13,0,8,12,11,2,4,5,7,1,6,3
9,10,13,11
