0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 1)","(0, 2)","(0, 15)","(0, 3)","(0, 14)","(1, 3)","(1, 16)","(1, 15)","(1, 5)","(1, 10)","(1, 6)","(2, 3)","(2, 4)","(2, 16)","(2, 14)","(3, 8)","(3, 11)","(3, 12)","(3, 7)","(4, 5)","(4, 6)","(4, 7)","(5, 6)","(5, 8)","(5, 12)","(6, 7)","(6, 8)","(7, 8)","(7, 9)","(7, 10)","(8, 11)","(8, 13)","(8, 14)","(8, 9)","(9, 10)","(9, 12)","(9, 14)","(10, 11)","(10, 12)","(10, 13)","(11, 12)","(11, 13)","(11, 14)","(12, 13)","(12, 15)","(12, 16)","(13, 14)","(13, 15)","(13, 16)","(14, 16)","(15, 16)"
88,41
5,0,1
6,0,1
7,2,4,3
8,2,3,14,0,11
10,0,1
11,2,14,3,0,8
12,2,16,3,1,15,5,10,0,13,4,8,9,14,11,7,6
13,1,15,10,16,12,5,3,8,11,0,7,2,6,9,14,4
16,0,15,14,1,2,13,3,10,12,11,8,9,7,4,5,6
0,1,2,3,16,12,15,14,10,5,11,13,9,8,7,4,6
0,2,1,3,16,12,15,14,10,5,11,13,9,8,7,4,6
0,4,2,1,5,6,3,16,8,12,7,15,14,13,11,9,10
0,5,1,4,2,6,3,16,8,12,7,15,14,13,11,9,10
0,6,1,4,2,5,3,16,8,7,12,15,14,13,11,9,10
0,7,3,1,6,10,8,11,12,14,5,13,9,15,16,2,4
0,9,14,1,10,16,11,13,12,15,2,3,8,5,7,4,6
0,14,1,16,15,2,13,3,10,12,11,8,9,7,4,5,6
1,3
2,5,4,3,8,1,12,7,14,6,11,13,9,0,16,15,10
2,6,4,3,7,8,1,10,14,5,0,16,9,11,13,12,15
2,7,3,4
2,9,14
3,11,2,14,0,8
3,12,10,1,11,7,16,15,5,6,8,9,2,13,14,4,0
9,4,7,8,5,6,12,10,3,11,13,1,2,14,16,15,0
9,6,7,8,13,10,12,14,1,11,5,3,16,15,0,4,2
9,7,3,12,8,10,11,13,5,1,14,4,6,16,15,0,2
14,5,8,4,2,7,6,3,9,0,11,1,12,15,10,16,13
14,6,8,4,2,7,5,3,9,0,11,1,12,15,10,16,13
14,7,9,8,5,6,4,12,2,11,13,16,10,3,1,0,15
15,0
15,12,8,13,11,9,5,3,14,10,7,1,0,16,2,6,4
16,1,5,12,10,15,3,13,11,7,0,2,8,14,6,9,4
0,2,3,1,16,15,14,12,13,11,8,9,10,5,6,7,4
0,14,2,1,16,3,15,12,8,11,13,9,10,5,6,7,4
2,4,16,13,14,5,8,6,7,12,10,9,11,1,3,0,15
2,14,16,3,11,0,8,1,12,13,10,15,6,5,9,7,4
14,8,9,5,12,11,13,16,3,10,1,2,0,7,4,6,15
15,0,1,5,12,3,10,16,8,11,7,2,13,14,6,9,4
15,1,16,5,12,10,3,13,11,7,0,2,8,14,6,9,4
16,1,6,14,0,8,2,15,3,13,5,4,12,7,11,10,9
