0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 1)","(0, 12)","(0, 3)","(0, 11)","(0, 7)","(1, 2)","(1, 13)","(1, 4)","(1, 12)","(1, 5)","(2, 3)","(2, 4)","(2, 5)","(2, 13)","(3, 4)","(3, 5)","(3, 6)","(4, 5)","(4, 6)","(4, 7)","(5, 6)","(5, 7)","(5, 9)","(5, 11)","(6, 7)","(6, 8)","(6, 9)","(7, 8)","(7, 10)","(7, 11)","(7, 9)","(8, 9)","(8, 10)","(8, 11)","(9, 13)","(9, 10)","(10, 11)","(10, 12)","(10, 13)","(11, 12)","(11, 13)","(12, 13)"
76,38
2,0,1,3,4,5,7,11,6,13,12,8,9,10
4,0,3,1,7,2,5,6,11,12,13,8,10,9
5,0,3,7,1,11,4,6,2,13,12,8,9,10
6,0,7,3,5,4,1,11,2,13,12,8,9,10
13,0,12,11,1,5,2,9,3,7,4,10,8,6
0,1,11,13,12,5,2,9,3,7,4,8,10,6
0,3,11,5,7,1,6,4,2,13,12,8,9,10
0,7,6,3,4,5,1,11,2,13,12,8,9,10
0,8,11,7,9,10,13,5,12,1,2,3,6,4
0,10,12,11,7,6,3,8,9,5,1,13,4,2
0,11,6,3,7,8,5,4,9,1,13,10,12,2
1,2,3,0,4,5,7,11,6,12,13,8,10,9
1,4,0,3,7,2,5,6,11,12,13,8,10,9
1,5,0,3,7,11,2,4,6,12,13,8,10,9
1,10,13,12,0,11,7,5,4,9,2,3,6,8
3,2,1,4,5,0,7,11,6,13,12,8,9,10
3,4,1,2,5,0,7,11,6,12,13,8,10,9
3,5,1,2,4,0,7,11,6,12,13,8,10,9
3,6,1,2,4,5,0,7,11,8,12,13,9,10
7,4,1,5,0,3,11,6,2,12,13,8,10,9
8,6,2,7,5,9,11,4,13,10,3,0,1,12
9,5,2,13,11,1,10,8,7,12,0,6,4,3
10,2,13,0,11,12,7,1,3,5,4,9,6,8
11,5,3,0,1,7,13,12,2,4,6,9,10,8
12,2,13,1,3,0,4,5,11,7,9,10,8,6
12,4,1,0,3,7,2,5,6,10,11,13,9,8
13,1,0,12,11,5,2,9,3,7,4,10,8,6
0,11,7,6,3,8,5,4,9,1,13,10,12,2
0,12,11,6,3,7,8,10,5,1,13,9,4,2
1,2,4,3,0,5,7,11,6,12,13,8,10,9
1,5,2,3,0,4,11,7,12,13,6,10,8,9
1,12,13,0,11,5,2,9,3,7,4,10,8,6
3,2,4,1,5,0,7,11,6,13,12,8,9,10
3,5,2,1,4,0,7,11,6,13,12,8,9,10
13,1,2,3,0,4,5,12,11,7,9,10,8,6
3,2,4,5,1,0,7,11,6,13,12,8,9,10
10,7,8,9,5,11,6,13,1,2,12,0,4,3
13,1,2,4,11,0,12,5,7,3,10,9,6,8
