0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 1)","(0, 15)","(0, 2)","(0, 9)","(1, 2)","(1, 15)","(1, 13)","(2, 3)","(2, 4)","(3, 4)","(3, 5)","(4, 5)","(4, 6)","(5, 6)","(5, 7)","(5, 12)","(6, 7)","(6, 8)","(6, 11)","(7, 8)","(7, 9)","(7, 10)","(8, 9)","(8, 10)","(9, 11)","(10, 11)","(11, 12)","(11, 14)","(12, 13)","(13, 14)","(13, 15)","(14, 15)"
104,38
3,1,2
4,1,2
5,0,4,2,3,7,9,6,8,11,10,12,13,15,1,14
6,0,7,9,8,11,4,2,10,5,3,12,13,15,1,14
10,2,11,9,0,8,7,6,4,5,3,12,13,1,15,14
12,0,11,9,13,15,1,14
13,0,15,1
1,7,0,9,6,2,4,8,11,3,5,10,12,13,14,15
1,8,0,9,6,2,4,7,11,3,5,10,12,13,14,15
2,5,3,4,0,7,9,6,8,11,10,12,13,1,15,14
2,6,4,0,7,9,8,11,5,3,10,12,13,1,15,14
2,9,0
3,1,2,15,0
4,1,2,15,0
7,3,5,2,6,4,9,0,8,11,10,12,13,1,15,14
7,4,6,5,2,3,9,0,8,11,10,12,13,1,15,14
7,5,2,6,4,3,9,0,8,11,10,12,13,1,15,14
7,4,6,5,8,2,3,9,0,11,10,12,13,1,15,14
8,4,6,2,9,0,7,11,5,3,10,12,13,1,15,14
9,5,7,4,8,6,11,0,2,10,12,3,13,15,1,14
9,6,8,7,11,10,4,5,0,2,12,3,13,15,1,14
11,0,9,13,12,14,1,15
11,4,6,2,9,0,8,7,5,10,3,12,13,1,15,14
13,0,15,1,2,12,9,11,3,5,4,14,7,8,6,10
14,1,13,15
14,5,13,12,11,6,10,7,8,9,0,1,15,2,3,4
14,6,11,3,13,12,5,1,2,15,0,4,9,7,8,10
15,5,13,12,4,0,2,1,3,9,7,11,6,14,8,10
15,6,14,11,4,0,2,1,9,8,7,13,12,5,10,3
15,10,14,11,9,0,8,7,6,4,2,1,5,3,13,12
0,1,8,9,15,6,2,4,7,11,14,3,5,13,10,12
0,3,2,4
0,8,9,15,7
1,2,9,0,14,15,13,11,12,6,4,5,3,7,8,10
1,7,0,9,8,14,15,13,6,11,10,12,5,4,2,3
3,1,2,4,0,14,15,13,5,12,6,11,7,9,8,10
7,3,5,4,6,2,9,0,8,11,10,12,13,1,15,14
15,1,7,0,9,6,14,11,2,4,8,13,10,12,3,5
