0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 1)","(0, 2)","(0, 3)","(0, 14)","(0, 4)","(0, 13)","(1, 2)","(1, 16)","(1, 4)","(1, 15)","(1, 5)","(1, 14)","(1, 7)","(2, 3)","(2, 4)","(2, 16)","(2, 6)","(2, 15)","(2, 11)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 16)","(3, 15)","(4, 5)","(4, 7)","(4, 8)","(4, 16)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(6, 7)","(6, 8)","(6, 9)","(6, 12)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(7, 12)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(8, 15)","(8, 16)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(10, 11)","(10, 12)","(10, 13)","(10, 14)","(11, 12)","(11, 13)","(11, 14)","(11, 15)","(12, 14)","(12, 15)","(12, 16)","(13, 14)","(13, 15)","(13, 16)","(14, 15)","(14, 16)"
118,57
5,0,4,3,1,2,7,16,15,6,11,8,12,14,13,9,10
6,0,3,2
7,0,4,3,1,2,5,16,15,6,11,8,12,14,13,9,10
8,0,4
11,1,14,7,15,2,12,10,16,0,8,3,6,4,13,9,5
15,0,14,13,1,2,3,16,11,4,5,7,12,8,9,6,10
16,0,14,1,13,2,3,4,15,11,5,7,12,8,9,6,10
0,3,1,2,4,5,7,16,15,6,11,8,12,14,13,9,10
0,13,8,4,11,15,10,16,9,2,7,3,1,5,14,12,6
1,5,3,0,2,16,4,15,7,14,13,6,11,8,12,10,9
1,7,3,0,2,16,4,15,5,14,13,6,11,12,8,10,9
1,15,0,14,13,2,3,16,11,4,5,7,12,8,9,6,10
1,16,0,14,13,2,3,4,15,11,5,7,12,8,9,6,10
2,6,0,3
2,11,9,6,7,8,12,4,3,1,15,16,5,0,14,13,10
3,5,2,4,6,1,7,8,0,16,15,11,12,14,13,9,10
3,6,0,2
3,7,2,6,4,11,1,5,8,9,12,15,14,0,16,10,13
3,15,1,2,4,5,0,7,16,6,11,8,14,13,12,9,10
3,16,1,2,4,5,0,7,15,6,11,8,14,13,12,9,10
4,5,0,3,1,2,7,16,15,6,11,8,12,14,13,9,10
4,7,0,3,1,2,5,16,15,6,11,8,12,14,13,9,10
4,9,5,7,8,6,3,2,16,15,11,1,13,12,14,0,10
4,10,7,8,3,6,5,15,16,2,9,12,1,14,13,11,0
4,16,0,14,1,13,2,3,15,11,5,7,8,12,9,6,10
9,5,0,13,4,3,1,16,15,14,7,8,6,2,12,11,10
10,5,9,8,7,3,6,4,15,16,12,2,1,14,13,11,0
10,6,9,8,12,7,4,5,3,2,16,1,15,11,14,13,0
10,7,2,11,6,4,3,1,12,9,8,15,14,5,0,16,13
12,5,9,8,7,6,4,16,3,2,1,13,15,11,14,0,10
12,6,4,8,16,7,5,3,2,15,11,1,9,14,13,0,10
13,5,9,4,16,0,8,7,1,3,12,14,2,10,11,15,6
13,6,9,4,16,0,5,7,8,3,2,12,14,1,10,11,15
14,11,9,13,12,10,15,16,8,1,2,3,7,5,4,6,0
0,1,2,3,16,4,15,5,7,14,13,12,8,11,6,10,9
0,1,4
0,2,3,1,4,5,7,16,15,8,6,11,12,14,13,10,9
0,4,3,1,2,5,7,16,15,6,11,8,12,14,13,9,10
1,2,16,3,0,4,15,5,7,14,13,8,12,11,6,10,9
1,4,5,6,2,7,3,8,11,16,15,0,14,9,12,13,10
1,4,7,3,0,2,16,15,5,14,13,6,11,12,8,10,9
1,4,16,0,14,13,2,3,15,11,5,7,8,12,9,6,10
2,3,6
2,3,16,1,4,5,0,7,15,8,6,14,13,11,12,10,9
2,4,16,0,14,1,13,3,15,11,5,7,8,12,9,6,10
3,4,5,6,2,7,8,1,11,16,15,0,14,9,12,13,10
3,4,7,2,6,11,1,5,8,9,12,15,14,0,16,10,13
3,4,16,1,2,5,0,7,15,6,11,8,14,13,12,9,10
4,8,5,6,3,2,7,16,15,11,1,12,14,13,9,0,10
4,8,7,3,6,5,15,16,2,12,1,11,14,13,0,9,10
13,9,10,6,8,12,7,11,15,16,14,2,3,1,4,0,5
14,0,13,9,12,11,10,15,16,2,1,3,8,4,6,5,7
14,10,11,9,13,12,15,16,8,1,2,3,7,5,4,6,0
14,10,12,9,13,11,15,16,8,1,2,3,7,5,4,6,0
14,12,11,9,13,10,15,16,8,1,2,3,7,5,4,6,0
14,12,15,10,13,11,8,16,9,1,2,3,7,0,4,5,6
4,8,5,7,6,3,2,16,15,11,1,12,14,13,9,0,10
