0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 16)","(0, 8)","(0, 10)","(0, 17)","(0, 9)","(0, 11)","(0, 3)","(0, 14)","(0, 4)","(0, 5)","(1, 5)","(1, 15)","(1, 6)","(1, 10)","(1, 12)","(1, 8)","(1, 2)","(1, 4)","(1, 16)","(1, 11)","(1, 3)","(1, 9)","(2, 10)","(2, 9)","(2, 3)","(2, 11)","(2, 13)","(2, 16)","(2, 4)","(2, 17)","(2, 7)","(3, 17)","(3, 8)","(3, 14)","(3, 4)","(3, 12)","(3, 10)","(3, 11)","(3, 6)","(3, 5)","(3, 13)","(4, 13)","(4, 5)","(4, 6)","(4, 12)","(4, 15)","(4, 7)","(4, 14)","(4, 8)","(4, 9)","(4, 17)","(5, 7)","(5, 17)","(5, 12)","(5, 15)","(5, 14)","(5, 9)","(5, 6)","(5, 8)","(5, 16)","(5, 10)","(5, 11)","(6, 16)","(6, 8)","(6, 13)","(6, 17)","(6, 15)","(6, 9)","(6, 10)","(6, 14)","(7, 15)","(7, 14)","(7, 17)","(7, 16)","(7, 9)","(7, 10)","(7, 11)","(7, 8)","(8, 16)","(8, 17)","(8, 10)","(8, 15)","(8, 13)","(8, 12)","(8, 14)","(9, 12)","(9, 10)","(9, 17)","(9, 14)","(10, 12)","(10, 13)","(10, 14)","(10, 15)","(10, 16)","(11, 12)","(11, 14)","(12, 15)","(12, 13)","(12, 14)","(12, 16)","(13, 17)","(13, 15)","(13, 14)","(14, 15)","(14, 16)","(14, 17)","(15, 16)"
878,613
2,0,10,9,3,11,1,16,4,17,12,7,14,5,13,8,6,15
6,0,1,16,4,8,17,3,9,5,10,14,2,15,12,11,7,13
7,1,5,15,4,16,9,10,11,8,2,17,3,12,14,6,13,0
12,0,11,10,9,5,3,1,4,14,16,8,2,7,13,6,15,17
13,1,10,4,6,12,2,3,15,8,0,9,7,14,5,16,17,11
15,0,16,1,14,4,5,8,10,6,7,2,12,11,3,9,13,17
0,1,2,16,10,17,9,11,3,4,6,8,7,14,5,12,15,13
0,14,2,1,16,10,17,9,11,3,4,7,13,5,15,6,12,8
0,17,2,1,16,10,9,11,3,4,5,6,8,7,14,12,15,13
1,2,0,10,9,3,11,16,4,17,12,7,14,5,13,8,6,15
1,6,2,16,4,13,17,3,9,10,15,0,8,7,14,12,5,11
1,12,2,11,10,9,3,4,13,16,0,7,14,5,8,6,15,17
1,15,3,12,14,4,5,6,8,13,10,9,16,0,11,7,2,17
3,2,0,10,9,11,1,16,4,17,12,7,14,5,13,8,6,15
3,6,0,1,16,4,8,17,9,5,10,14,2,15,12,11,7,13
3,12,0,11,10,9,5,1,4,14,16,8,2,7,13,6,15,17
3,13,1,10,4,6,12,2,15,8,0,9,7,14,5,16,17,11
4,2,0,10,9,3,11,1,16,17,12,13,8,7,6,14,5,15
4,6,0,1,16,8,17,3,9,5,10,14,2,15,12,11,7,13
4,7,1,5,15,16,9,10,11,8,2,17,3,12,14,6,13,0
4,12,0,11,10,9,5,3,1,14,16,8,2,7,13,6,15,17
4,13,1,10,6,12,2,3,15,8,0,9,7,14,5,16,17,11
4,15,0,16,1,14,5,8,10,6,7,2,12,11,3,9,13,17
5,6,0,1,16,4,8,17,3,9,10,14,2,15,12,11,7,13
5,7,3,14,17,4,10,11,8,2,16,9,13,0,6,12,15,1
5,12,0,11,10,9,3,1,4,14,16,8,2,7,13,6,15,17
5,15,0,16,1,14,4,8,10,6,7,2,12,11,3,9,13,17
7,2,3,5,14,17,4,10,11,8,1,9,16,13,0,6,12,15
8,6,0,1,16,4,17,3,9,5,10,14,2,15,12,11,7,13
8,7,3,5,14,17,4,10,11,2,1,9,16,13,0,6,12,15
8,12,0,11,10,9,5,3,1,4,14,16,7,2,13,6,15,17
8,13,2,3,16,17,1,10,4,7,14,12,0,6,5,11,15,9
8,15,0,16,1,14,4,5,10,6,7,2,12,11,3,9,13,17
9,2,0,10,3,11,1,16,4,17,12,7,14,5,13,8,6,15
9,6,0,1,16,4,8,17,3,5,10,14,2,15,12,11,7,13
9,7,1,5,15,4,16,10,11,8,2,17,3,12,14,6,13,0
