0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 1)","(0, 15)","(0, 2)","(0, 14)","(0, 13)","(0, 4)","(0, 5)","(0, 11)","(0, 8)","(0, 7)","(1, 3)","(1, 15)","(1, 14)","(1, 13)","(1, 6)","(1, 12)","(1, 7)","(1, 11)","(1, 9)","(1, 10)","(1, 2)","(1, 8)","(2, 3)","(2, 5)","(2, 15)","(2, 6)","(2, 7)","(2, 13)","(2, 12)","(2, 11)","(2, 10)","(2, 4)","(2, 14)","(2, 9)","(2, 8)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 15)","(3, 8)","(3, 13)","(3, 12)","(3, 10)","(4, 6)","(4, 9)","(4, 10)","(4, 14)","(4, 12)","(4, 13)","(4, 5)","(4, 7)","(5, 6)","(5, 7)","(5, 8)","(5, 11)","(5, 15)","(5, 12)","(5, 13)","(5, 14)","(6, 7)","(6, 8)","(6, 10)","(6, 11)","(6, 12)","(6, 15)","(7, 8)","(7, 9)","(7, 10)","(7, 12)","(7, 13)","(7, 14)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(8, 13)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(9, 14)","(9, 15)","(10, 11)","(10, 13)","(10, 14)","(10, 12)","(10, 15)","(11, 13)","(11, 14)","(11, 15)","(11, 12)","(12, 14)","(12, 15)","(13, 14)","(14, 15)"
858,599
3,0,2,4,1,5,7,15,8,13,6,9,10,14,12,11
6,0,5,7,4,8,2,1,11,15,3,12,13,14,9,10
9,0,8,7,11,13,4,14,15,1,2,6,10,5,12,3
10,0,11,8,7,13,14,4,2,1,15,9,6,5,12,3
12,0,14,15,8,7,1,2,4,5,11,13,10,9,3,6
0,4,1,3,6,9,10,14,12,13,2,7,5,15,8,11
0,5,1,6,3,7,2,8,11,15,12,13,14,4,10,9
1,3,0,2,4,5,7,15,8,13,6,9,10,14,12,11
1,6,0,5,7,4,8,2,11,15,3,12,13,14,9,10
1,9,0,8,7,11,13,4,14,15,2,6,10,5,12,3
1,10,0,11,8,7,13,14,4,2,15,9,6,5,12,3
1,12,0,14,15,8,7,2,4,5,11,13,10,9,3,6
2,3,0,4,1,5,7,15,8,13,6,9,10,14,12,11
2,6,0,5,7,4,8,1,11,15,3,12,13,14,9,10
2,9,0,8,7,11,13,4,14,15,1,6,10,5,12,3
2,10,0,11,8,7,13,14,4,1,15,9,6,5,12,3
2,12,0,14,15,8,7,1,4,5,11,13,10,9,3,6
4,3,1,6,0,9,10,14,12,13,2,7,5,8,11,15
4,6,1,3,0,9,10,14,12,13,2,7,5,15,8,11
4,9,1,3,6,0,10,14,12,13,2,7,15,8,5,11
4,10,1,3,6,0,9,14,12,13,2,7,5,15,8,11
4,12,1,3,6,0,9,10,14,13,2,7,5,15,8,11
5,3,1,6,7,2,8,0,11,15,12,13,14,4,10,9
5,6,1,3,7,2,8,0,11,15,12,13,14,4,10,9
5,12,1,6,3,7,2,8,0,11,15,13,14,4,10,9
7,3,0,2,4,1,5,15,8,13,6,9,10,14,12,11
7,6,0,5,4,8,2,1,11,15,3,12,13,14,9,10
7,9,0,8,11,13,4,14,15,1,2,6,10,5,12,3
7,10,0,11,8,13,14,4,2,1,15,9,6,5,12,3
7,12,0,14,15,8,1,2,4,5,11,13,10,9,3,6
8,3,0,2,4,1,5,7,15,13,6,9,10,12,14,11
8,6,0,5,7,4,2,1,11,15,3,12,13,14,9,10
8,9,0,7,11,13,4,14,15,1,2,6,5,10,12,3
8,10,0,11,7,13,14,4,2,1,15,9,6,5,12,3
8,12,0,14,15,7,1,2,4,5,11,13,10,9,3,6
11,6,0,5,7,4,8,2,1,15,3,12,13,14,9,10
11,9,0,8,7,13,4,14,15,1,2,6,10,5,12,3
11,10,0,8,7,13,14,4,2,1,15,9,5,12,6,3
11,12,0,14,15,8,7,1,2,4,5,13,10,9,3,6
13,3,0,2,4,1,5,7,15,8,6,9,10,14,12,11
13,9,0,8,7,11,4,14,15,1,2,6,10,5,12,3
13,10,0,11,8,7,14,4,2,1,15,9,6,5,12,3
14,9,0,8,7,11,13,4,15,1,2,10,5,12,6,3
14,10,0,11,8,7,13,4,2,1,15,9,6,5,12,3
14,12,0,15,8,7,1,2,4,5,11,3,9,6,10,13
15,3,0,2,4,1,5,7,8,13,6,9,10,14,12,11
15,6,0,5,7,4,8,2,1,11,3,12,13,14,9,10
15,9,0,8,7,11,13,4,14,1,2,6,10,5,12,3
