0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 1)","(0, 14)","(0, 12)","(0, 4)","(0, 11)","(0, 6)","(0, 8)","(1, 2)","(1, 3)","(1, 14)","(1, 4)","(1, 13)","(1, 5)","(1, 12)","(1, 7)","(2, 3)","(2, 5)","(2, 14)","(2, 6)","(2, 13)","(2, 8)","(2, 10)","(3, 4)","(3, 6)","(3, 7)","(3, 14)","(3, 11)","(3, 10)","(4, 6)","(4, 7)","(4, 8)","(4, 12)","(5, 6)","(5, 7)","(5, 8)","(5, 12)","(6, 9)","(6, 10)","(6, 14)","(6, 13)","(7, 8)","(7, 9)","(7, 14)","(8, 10)","(8, 11)","(8, 12)","(8, 13)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(10, 11)","(10, 12)","(10, 14)","(11, 12)","(11, 13)","(11, 14)","(12, 13)","(12, 14)","(13, 14)"
144,84
2,0,1,14,6,8,3,4,13,5,12,7,11,10,9
3,0,4,1,6,14,11,7,12,8,2,13,5,9,10
5,0,6,8,1,12,4,2,10,13,3,14,9,7,11
7,0,8,4,1,14,5,12,2,13,10,11,3,6,9
9,5,7,6,12,4,3,14,8,1,10,0,13,11,2
10,1,12,14,2,3,13,8,5,11,4,9,6,7,0
13,0,12,14,11,1,6,8,10,9,4,5,2,7,3
0,1,3,14,4,11,6,12,7,8,13,10,9,5,2
0,6,3,1,14,4,11,2,13,5,12,7,8,10,9
0,8,3,1,14,4,11,6,7,10,2,13,5,12,9
0,11,7,1,14,4,8,9,3,13,12,2,5,6,10
1,2,0,14,6,8,13,12,11,10,7,5,4,3,9
1,3,0,4,6,14,11,7,12,8,5,2,13,9,10
1,5,0,6,8,12,4,3,2,14,13,10,9,7,11
1,7,2,8,5,3,14,4,12,13,0,10,11,6,9
1,13,0,12,14,11,6,8,10,9,4,5,2,7,3
4,3,0,1,6,14,11,2,13,5,12,9,10,7,8
4,7,0,8,1,14,5,12,2,13,10,11,3,6,9
6,2,1,5,4,3,14,0,13,7,8,12,11,9,10
6,3,1,5,4,2,14,0,13,7,8,12,11,9,10
6,5,1,4,3,2,14,0,13,7,8,12,11,9,10
6,9,8,5,4,2,10,0,13,7,11,12,1,3,14
6,10,1,5,4,3,2,14,0,13,12,8,7,11,9
6,13,1,5,4,3,2,14,0,8,12,7,11,10,9
8,2,4,1,3,6,0,13,5,12,7,14,11,10,9
8,5,1,7,4,12,2,13,0,9,14,3,6,10,11
8,7,3,10,11,4,2,9,14,12,6,0,13,1,5
8,10,1,7,5,4,12,2,13,0,14,3,9,6,11
8,13,1,7,5,4,12,2,0,9,14,3,6,10,11
10,2,1,12,14,3,13,8,5,11,4,9,6,7,0
11,3,9,6,7,10,14,0,13,5,4,8,12,1,2
12,5,0,6,8,1,4,9,10,14,13,2,3,7,11
12,9,8,10,7,11,13,14,3,6,2,5,4,1,0
12,10,7,14,9,8,1,4,5,3,13,11,6,0,2
12,13,0,14,11,1,6,8,2,10,7,3,9,4,5
14,2,0,1,6,8,3,4,13,5,12,7,10,11,9
14,3,0,4,1,6,11,7,12,8,2,13,5,9,10
14,7,0,8,4,1,10,11,12,2,13,5,3,6,9
14,10,1,12,2,3,13,8,5,11,4,9,6,7,0
14,13,0,12,11,1,6,8,10,9,4,5,3,2,7
0,1,4,11,3,14,13,12,8,6,2,10,7,5,9
0,4,8,11,3,12,1,6,14,2,7,10,13,5,9
0,11,8,10,14,12,6,13,2,7,9,4,5,3,1
0,12,1,3,14,4,11,6,10,7,8,13,9,5,2
0,12,8,3,1,14,4,11,6,10,7,2,13,5,9
0,12,11,7,1,14,4,8,9,5,3,13,2,6,10
0,14,1,11,3,13,12,4,6,2,10,8,7,5,9
0,14,11,10,12,6,8,13,9,4,5,3,2,7,1
1,2,3,13,6,14,11,5,4,0,9,10,12,8,7
1,4,3,6,0,2,14,13,5,11,8,12,7,10,9
1,4,7,2,3,6,8,5,14,11,10,0,13,9,12
1,4,12
1,7,3,2,8,5,14,4,12,13,0,10,11,6,9
1,12,13,11,0,3,14,6,8,4,10,2,5,9,7
1,13,2,12,5,14,8,10,6,7,0,11,4,3,9
1,14,2,0,6,8,5,4,3,13,10,7,12,11,9
1,14,3,0,4,6,11,7,12,8,5,2,13,9,10
1,14,7,2,8,5,3,4,12,13,0,10,11,6,9
1,14,13,0,12,11,6,8,10,9,4,5,3,2,7
4,8,12
6,2,3,9,13,10,7,11,14,1,12,8,5,4,0
6,10,2,1,5,4,3,14,0,13,12,8,7,11,9
6,13,2,12,5,4,9,10,14,0,1,8,7,3,11
6,14,2,1,5,4,3,0,13,7,12,8,11,9,10
6,14,3,1,5,4,2,0,13,7,12,8,11,9,10
