0,1,2,3,4,5,6,7,8,9,10,11
"(0, 1)","(0, 10)","(0, 3)","(0, 4)","(0, 8)","(0, 7)","(0, 6)","(0, 11)","(0, 9)","(0, 2)","(1, 3)","(1, 4)","(1, 6)","(1, 7)","(1, 2)","(1, 11)","(1, 5)","(1, 9)","(2, 4)","(2, 10)","(2, 7)","(2, 3)","(2, 8)","(2, 5)","(2, 6)","(2, 11)","(3, 5)","(3, 7)","(3, 10)","(3, 9)","(3, 4)","(3, 6)","(3, 11)","(3, 8)","(4, 5)","(4, 6)","(4, 8)","(4, 9)","(4, 11)","(4, 10)","(4, 7)","(5, 7)","(5, 8)","(5, 9)","(5, 11)","(5, 6)","(6, 8)","(6, 11)","(6, 7)","(6, 9)","(7, 9)","(7, 11)","(7, 8)","(7, 10)","(8, 10)","(8, 9)","(8, 11)","(9, 11)","(9, 10)","(10, 11)"
1057,514
5,0,4,3,7,8,9,11,6,2,1,10
0,8,1,6,5,4,7,9,2,11,3,10
0,10,1,2,3,9,11,4,7,8,5,6
1,5,0,4,3,7,8,9,11,6,2,10
2,5,0,4,3,7,8,9,11,6,1,10
3,5,0,4,7,8,9,11,6,2,1,10
4,5,0,3,7,8,9,11,6,2,1,10
6,5,0,4,3,7,8,9,11,2,1,10
7,5,0,4,3,8,9,11,6,2,1,10
8,5,1,6,4,0,7,9,2,11,3,10
9,5,0,4,3,7,8,11,6,2,1,10
11,5,0,4,3,7,8,9,6,2,1,10
0,1,9,2,7,11,5,4,3,8,10,6
0,2,8,1,6,5,4,7,9,11,3,10
0,2,10,1,3,9,11,4,7,5,8,6
0,3,8,1,6,5,4,7,9,2,11,10
0,3,10,1,2,9,11,4,7,8,5,6
0,4,8,1,6,5,7,9,2,11,3,10
0,4,10,1,2,3,9,11,7,8,5,6
0,6,8,1,5,4,7,9,2,11,3,10
0,7,8,1,6,5,4,9,2,11,3,10
0,7,10,1,2,3,9,11,4,8,5,6
0,9,8,2,7,11,5,4,3,10,6,1
0,9,10,2,7,11,5,4,3,8,6,1
0,11,8,1,6,5,4,7,9,2,3,10
0,11,10,1,2,3,9,4,7,8,5,6
1,2,5,0,4,3,7,8,9,11,6,10
1,3,5,0,4,7,8,9,11,6,2,10
1,4,5,0,3,7,8,9,11,6,2,10
1,6,5,0,4,3,7,8,9,11,2,10
1,7,5,0,4,3,8,9,11,6,2,10
1,9,5,2,7,11,4,3,8,10,6,0
1,11,5,0,4,3,7,8,9,6,2,10
2,3,5,0,4,7,8,9,11,6,1,10
2,4,5,0,3,7,8,9,11,6,1,10
2,6,5,0,4,3,7,8,9,11,1,10
2,7,5,0,4,3,8,9,11,6,1,10
2,8,5,1,6,4,0,7,9,11,3,10
2,11,5,0,4,3,7,8,9,6,1,10
3,4,5,0,7,8,9,11,6,2,1,10
3,6,5,0,4,7,8,9,11,2,1,10
3,7,5,0,4,8,9,11,6,2,1,10
3,8,5,1,6,4,0,7,9,2,11,10
3,9,5,0,4,7,8,11,6,2,1,10
3,11,5,0,4,7,8,9,6,2,1,10
4,6,5,0,3,7,8,9,11,2,1,10
4,7,5,0,3,8,9,11,6,2,1,10
4,8,5,1,6,0,7,9,2,11,3,10
4,9,5,0,3,7,8,11,6,2,1,10
4,11,5,0,3,7,8,9,6,2,1,10
6,7,5,0,4,3,8,9,11,2,1,10
6,8,5,1,4,0,7,9,2,11,3,10
6,9,5,0,4,3,7,8,11,2,1,10
6,11,5,0,4,3,7,8,9,2,1,10
7,8,5,1,6,4,0,9,2,11,3,10
7,9,5,0,4,3,8,11,6,2,1,10
7,11,5,0,4,3,8,9,6,2,1,10
8,9,5,2,7,11,4,3,10,6,0,1
8,10,0,1,6,5,4,7,9,2,11,3
8,11,5,1,6,4,0,7,9,2,3,10
9,11,5,0,4,3,7,8,6,2,1,10
0,1,3,9,2,7,11,5,4,8,10,6
0,1,4,9,2,7,11,5,3,8,10,6
0,1,6,9,2,7,11,5,4,3,8,10
0,1,7,9,2,11,5,4,3,8,10,6
0,1,11,9,2,7,5,4,3,8,10,6
0,2,3,8,1,6,5,4,7,9,11,10
0,2,3,10,1,9,11,4,7,5,8,6
0,2,4,8,1,6,5,7,9,11,3,10
0,2,4,10,1,3,9,11,7,5,8,6
0,2,6,8,1,5,4,7,9,11,3,10
0,2,7,8,1,6,5,4,9,11,3,10
0,2,7,10,1,3,9,11,4,5,8,6
0,2,11,8,1,6,5,4,7,9,3,10
0,2,11,10,1,3,9,4,7,5,8,6
0,3,4,8,1,6,5,7,9,2,11,10
0,3,4,10,1,2,9,11,7,8,5,6
0,3,6,8,1,5,4,7,9,2,11,10
0,3,7,8,1,6,5,4,9,2,11,10
0,3,7,10,1,2,9,11,4,8,5,6
0,3,9,8,2,7,11,5,4,10,6,1
0,3,9,10,2,7,11,5,4,8,6,1
0,3,11,8,1,6,5,4,7,9,2,10
0,3,11,10,1,2,9,4,7,8,5,6
0,4,6,8,1,5,7,9,2,11,3,10
0,4,7,8,1,6,5,9,2,11,3,10
0,4,7,10,1,2,3,9,11,8,5,6
0,4,9,8,2,7,11,5,3,10,6,1
0,4,9,10,2,7,11,5,3,8,6,1
0,4,11,8,1,6,5,7,9,2,3,10
0,4,11,10,1,2,3,9,7,8,5,6
0,6,7,8,1,5,4,9,2,11,3,10
0,6,9,8,2,7,11,5,4,3,10,1
0,6,11,8,1,5,4,7,9,2,3,10
0,7,9,8,2,11,5,4,3,10,6,1
0,7,9,10,2,11,5,4,3,8,6,1
0,7,11,8,1,6,5,4,9,2,3,10
0,7,11,10,1,2,3,9,4,8,5,6
0,9,11,8,2,7,5,4,3,10,6,1
0,9,11,10,2,7,5,4,3,8,6,1
1,2,3,5,0,4,7,8,9,11,6,10
1,2,4,5,0,3,7,8,9,11,6,10
1,2,6,5,0,4,3,7,8,9,11,10
1,2,7,5,0,4,3,8,9,11,6,10
1,2,11,5,0,4,3,7,8,9,6,10
1,3,4,5,0,7,8,9,11,6,2,10
1,3,6,5,0,4,7,8,9,11,2,10
1,3,7,5,0,4,8,9,11,6,2,10
1,3,9,5,2,7,11,4,8,10,6,0
1,3,11,5,0,4,7,8,9,6,2,10
1,4,6,5,0,3,7,8,9,11,2,10
1,4,7,5,0,3,8,9,11,6,2,10
1,4,9,5,2,7,11,3,8,10,6,0
1,4,11,5,0,3,7,8,9,6,2,10
1,6,7,5,0,4,3,8,9,11,2,10
1,6,9,5,2,7,11,4,3,8,10,0
1,6,11,5,0,4,3,7,8,9,2,10
1,7,9,5,2,11,4,3,8,10,6,0
1,7,11,5,0,4,3,8,9,6,2,10
1,9,11,5,2,7,4,3,8,10,6,0
2,3,4,5,0,7,8,9,11,6,1,10
2,3,6,5,0,4,7,8,9,11,1,10
2,3,7,5,0,4,8,9,11,6,1,10
2,3,8,5,1,6,4,0,7,9,11,10
2,3,11,5,0,4,7,8,9,6,1,10
2,4,6,5,0,3,7,8,9,11,1,10
2,4,7,5,0,3,8,9,11,6,1,10
2,4,8,5,1,6,0,7,9,11,3,10
2,4,11,5,0,3,7,8,9,6,1,10
2,6,7,5,0,4,3,8,9,11,1,10
2,6,8,5,1,4,0,7,9,11,3,10
2,6,11,5,0,4,3,7,8,9,1,10
2,7,8,5,1,6,4,0,9,11,3,10
2,7,11,5,0,4,3,8,9,6,1,10
2,8,10,0,1,6,5,4,7,9,11,3
2,8,11,5,1,6,4,0,7,9,3,10
3,4,6,5,0,7,8,9,11,2,1,10
3,4,7,5,0,8,9,11,6,2,1,10
3,4,8,5,1,6,0,7,9,2,11,10
3,4,9,5,0,7,8,11,6,2,1,10
3,4,11,5,0,7,8,9,6,2,1,10
3,6,7,5,0,4,8,9,11,2,1,10
3,6,8,5,1,4,0,7,9,2,11,10
3,6,9,5,0,4,7,8,11,2,1,10
3,6,11,5,0,4,7,8,9,2,1,10
3,7,8,5,1,6,4,0,9,2,11,10
3,7,9,5,0,4,8,11,6,2,1,10
3,7,11,5,0,4,8,9,6,2,1,10
3,8,9,5,2,7,11,4,10,6,0,1
3,8,10,0,1,6,5,4,7,9,2,11
3,8,11,5,1,6,4,0,7,9,2,10
3,9,11,5,0,4,7,8,6,2,1,10
4,6,7,5,0,3,8,9,11,2,1,10
4,6,8,5,1,0,7,9,2,11,3,10
4,6,9,5,0,3,7,8,11,2,1,10
4,6,11,5,0,3,7,8,9,2,1,10
4,7,8,5,1,6,0,9,2,11,3,10
4,7,9,5,0,3,8,11,6,2,1,10
4,7,11,5,0,3,8,9,6,2,1,10
