0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 9)","(0, 6)","(0, 7)","(0, 8)","(0, 1)","(0, 5)","(0, 3)","(1, 9)","(1, 10)","(1, 8)","(1, 2)","(1, 7)","(2, 4)","(2, 10)","(2, 3)","(2, 9)","(2, 11)","(2, 7)","(2, 13)","(3, 9)","(3, 8)","(3, 10)","(3, 11)","(3, 12)","(3, 4)","(4, 11)","(4, 9)","(4, 13)","(4, 12)","(4, 5)","(4, 7)","(5, 12)","(5, 11)","(5, 7)","(5, 6)","(5, 8)","(5, 13)","(6, 11)","(6, 13)","(6, 8)","(6, 12)","(6, 10)","(7, 12)","(7, 10)","(7, 9)","(7, 11)","(8, 11)","(8, 12)","(9, 11)","(9, 10)","(9, 12)","(10, 12)","(10, 13)","(11, 12)","(11, 13)","(12, 13)"
138,92
2,0,3,9,1,7,8,10,11,12,4,5,6,13
4,0,9,5,3,7,11,12,8,2,10,6,13,1
10,0,1,3,9,7,6,8,2,11,12,4,5,13
11,1,9,2,8,7,0,3,12,5,6,10,4,13
12,2,11,7,4,10,3,9,13,6,0,5,8,1
0,1,6,10,8,3,9,7,12,2,11,4,5,13
0,3,7,2,9,10,11,12,4,1,13,6,5,8
0,5,4,9,7,3,11,12,2,10,8,6,13,1
0,6,4,9,7,5,3,11,13,12,10,2,8,1
1,2,3,9,10,0,8,11,12,7,6,13,5,4
1,8
1,10,0,3,9,7,6,2,8,11,12,4,5,13
3,2,1,9,8,10,0,11,12,6,7,13,5,4
3,4,1,2,9,8,10,0,7,11,12,5,6,13
3,10,1,2,9,8,0,11,7,12,6,13,5,4
3,11,1,2,9,8,10,0,7,12,6,5,13,4
3,12,2,11,7,4,10,9,13,6,0,5,8,1
5,4,3,12,11,0,8,7,6,9,2,10,1,13
5,11,3,12,0,4,8,7,6,9,2,10,1,13
5,12,3,11,0,4,8,6,9,7,10,13,1,2
7,2,0,3,9,1,10,11,12,4,8,6,13,5
7,4,0,9,5,3,11,12,8,2,10,6,13,1
7,10,0,1,3,9,6,8,2,11,12,4,5,13
7,11,1,9,2,8,0,3,12,5,6,10,4,13
7,12,3,0,2,10,4,9,11,6,8,5,1,13
8,11,2,1,3,9,7,10,0,12,5,4,6,13
8,12,2,1,3,11,7,4,10,9,13,0,6,5
9,2,0,3,1,7,8,10,11,12,4,5,6,13
9,4,0,5,3,7,12,11,8,2,10,6,13,1
9,10,0,1,3,7,6,8,2,11,12,4,5,13
9,11,1,2,8,7,3,0,12,5,10,4,6,13
9,12,2,11,7,4,10,3,13,6,0,5,8,1
11,2,1,9,8,7,0,3,12,5,6,10,4,13
13,2,0,6,5,3,9,1,7,11,10,8,12,4
0,1,7,8,12,5,11,3,6,9,10,2,4,13
0,5,6,7,11,12,10,9,3,8,2,13,1,4
0,7,9
0,8,5,4,9,7,3,11,12,1,2,10,6,13
0,8,6,4,9,7,5,3,11,12,13,1,10,2
0,9,1,6,11,10,12,8,5,3,7,2,13,4
1,7,2,3,9,10,0,8,12,4,11,6,13,5
1,7,10,0,3,9,6,2,8,11,12,4,5,13
